Card,Floor,Picked,Act,Boss
Terror,5.0,True,1,False
Prepared,5.0,False,1,False
Dash,5.0,False,1,False
SKIP,5.0,False,1,False
PiercingWail,6.0,True,1,False
Poisoned Stab,6.0,False,1,False
Slice,6.0,False,1,False
SKIP,6.0,False,1,False
Acrobatics,8.0,True,1,False
Finisher,8.0,False,1,False
Blade Dance,8.0,False,1,False
SKIP,8.0,False,1,False
Underhanded Strike,10.0,True,1,False
Catalyst,10.0,False,1,False
Quick Slash,10.0,False,1,False
SKIP,10.0,False,1,False
Backflip,11.0,True,1,False
Skewer,11.0,False,1,False
PiercingWail,11.0,False,1,False
SKIP,11.0,False,1,False
Die Die Die,13.0,True,1,False
Backflip,13.0,False,1,False
Masterful Stab,13.0,False,1,False
SKIP,13.0,False,1,False
The Bomb,0.0,True,1,False
Secret Technique,0.0,False,1,False
Violence,0.0,False,1,False
SKIP,0.0,False,1,False
Blade Dance,1.0,True,1,False
Quick Slash,1.0,False,1,False
Crippling Poison,1.0,False,1,False
SKIP,1.0,False,1,False
Predator,4.0,True,1,False
Choke,4.0,False,1,False
Heel Hook,4.0,False,1,False
SKIP,4.0,False,1,False
Terror,5.0,True,1,False
Poisoned Stab,5.0,False,1,False
Bullet Time,5.0,False,1,False
SKIP,5.0,False,1,False
Backflip,7.0,True,1,False
Dodge and Roll,7.0,False,1,False
Dagger Spray,7.0,False,1,False
SKIP,7.0,False,1,False
A Thousand Cuts,8.0,True,1,False
Sucker Punch,8.0,False,1,False
Dodge and Roll,8.0,False,1,False
SKIP,8.0,False,1,False
Acrobatics,10.0,True,1,False
Noxious Fumes,10.0,False,1,False
Outmaneuver,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,14.0,True,1,False
Noxious Fumes,14.0,False,1,False
Bane,14.0,False,1,False
Quick Slash,14.0,False,1,False
SKIP,14.0,False,1,False
Adrenaline,16.0,True,1,True
Doppelganger,16.0,False,1,True
Grand Finale,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Sucker Punch,18.0,False,2,False
Bane,18.0,False,2,False
Quick Slash,18.0,False,2,False
SKIP,18.0,False,2,False
Blade Dance,19.0,True,2,False
Deadly Poison,19.0,False,2,False
Distraction,19.0,False,2,False
SKIP,19.0,False,2,False
Leg Sweep,22.0,True,2,False
Expertise,22.0,False,2,False
Deadly Poison,22.0,False,2,False
SKIP,22.0,False,2,False
PiercingWail,23.0,True,2,False
Expertise,23.0,False,2,False
All Out Attack,23.0,False,2,False
SKIP,23.0,False,2,False
Deflect,25.0,True,2,False
Slice,25.0,False,2,False
Quick Slash,25.0,False,2,False
SKIP,25.0,False,2,False
Blade Dance,29.0,True,2,False
Bane,29.0,False,2,False
Accuracy,29.0,False,2,False
SKIP,29.0,False,2,False
Acrobatics,30.0,True,2,False
Sucker Punch,30.0,False,2,False
Deflect,30.0,False,2,False
SKIP,30.0,False,2,False
Tools of the Trade,31.0,True,2,False
Outmaneuver,31.0,False,2,False
Bane,31.0,False,2,False
SKIP,31.0,False,2,False
Adrenaline,33.0,True,2,True
Die Die Die,33.0,False,2,True
Burst,33.0,False,2,True
SKIP,33.0,False,2,True
Acrobatics,35.0,True,3,False
Poisoned Stab,35.0,False,3,False
Deflect,35.0,False,3,False
SKIP,35.0,False,3,False
Blur,36.0,True,3,False
Dagger Spray,36.0,False,3,False
Prepared,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,37.0,True,3,False
Cloak And Dagger,37.0,False,3,False
Deadly Poison,37.0,False,3,False
Underhanded Strike,37.0,False,3,False
SKIP,37.0,False,3,False
Outmaneuver,38.0,True,3,False
Endless Agony,38.0,False,3,False
Eviscerate,38.0,False,3,False
SKIP,38.0,False,3,False
Leg Sweep,40.0,True,3,False
Setup,40.0,False,3,False
Predator,40.0,False,3,False
SKIP,40.0,False,3,False
Accuracy,44.0,True,3,False
A Thousand Cuts,44.0,False,3,False
Cloak And Dagger,44.0,False,3,False
SKIP,44.0,False,3,False
SKIP,45.0,True,3,False
Prepared,45.0,False,3,False
Slice,45.0,False,3,False
Flying Knee,45.0,False,3,False
SKIP,45.0,False,3,False
Alchemize,48.0,True,3,False
Cloak And Dagger,48.0,False,3,False
Corpse Explosion,48.0,False,3,False
SKIP,48.0,False,3,False
PiercingWail,55.0,True,4,False
Dodge and Roll,55.0,False,4,False
Leg Sweep,55.0,False,4,False
SKIP,55.0,False,4,False
Backstab,1.0,True,1,False
Outmaneuver,1.0,False,1,False
Finisher,1.0,False,1,False
SKIP,1.0,False,1,False
Blade Dance,2.0,True,1,False
Outmaneuver,2.0,False,1,False
Cloak And Dagger,2.0,False,1,False
SKIP,2.0,False,1,False
Dagger Spray,3.0,True,1,False
Bane,3.0,False,1,False
Backflip,3.0,False,1,False
SKIP,3.0,False,1,False
Malaise,5.0,True,1,False
Dagger Spray,5.0,False,1,False
Deflect,5.0,False,1,False
SKIP,5.0,False,1,False
Blade Dance,7.0,True,1,False
Dagger Throw,7.0,False,1,False
Prepared,7.0,False,1,False
SKIP,7.0,False,1,False
Terror,8.0,True,1,False
Deadly Poison,8.0,False,1,False
Prepared,8.0,False,1,False
SKIP,8.0,False,1,False
Tools of the Trade,10.0,True,1,False
Flying Knee,10.0,False,1,False
Setup,10.0,False,1,False
SKIP,10.0,False,1,False
SKIP,12.0,True,1,False
Dodge and Roll,12.0,False,1,False
Sucker Punch,12.0,False,1,False
Dagger Spray,12.0,False,1,False
SKIP,12.0,False,1,False
Backflip,14.0,True,1,False
Deadly Poison,14.0,False,1,False
Endless Agony,14.0,False,1,False
SKIP,14.0,False,1,False
Wraith Form,16.0,True,1,True
Glass Knife,16.0,False,1,True
Doppelganger,16.0,False,1,True
SKIP,16.0,False,1,True
Backflip,18.0,True,2,False
Endless Agony,18.0,False,2,False
Blade Dance,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,22.0,True,2,False
Setup,22.0,False,2,False
Dagger Spray,22.0,False,2,False
Noxious Fumes,22.0,False,2,False
SKIP,22.0,False,2,False
Finisher,23.0,True,2,False
Flying Knee,23.0,False,2,False
Masterful Stab,23.0,False,2,False
SKIP,23.0,False,2,False
PiercingWail,24.0,True,2,False
Deflect,24.0,False,2,False
Underhanded Strike,24.0,False,2,False
SKIP,24.0,False,2,False
Accuracy,25.0,True,2,False
Deflect,25.0,False,2,False
Endless Agony,25.0,False,2,False
SKIP,25.0,False,2,False
SKIP,27.0,True,2,False
Sucker Punch,27.0,False,2,False
Slice,27.0,False,2,False
Skewer,27.0,False,2,False
Poisoned Stab,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,27.0,True,2,False
Sucker Punch,27.0,False,2,False
Slice,27.0,False,2,False
Skewer,27.0,False,2,False
Poisoned Stab,27.0,False,2,False
SKIP,27.0,False,2,False
Backflip,28.0,True,2,False
Poisoned Stab,28.0,False,2,False
Deadly Poison,28.0,False,2,False
All Out Attack,28.0,False,2,False
SKIP,28.0,False,2,False
Tactician,31.0,True,2,False
Deadly Poison,31.0,False,2,False
Glass Knife,31.0,False,2,False
Caltrops,31.0,False,2,False
SKIP,31.0,False,2,False
Doppelganger,33.0,True,2,True
Storm of Steel,33.0,False,2,True
Grand Finale,33.0,False,2,True
Tools of the Trade,33.0,False,2,True
SKIP,33.0,False,2,True
Prepared,35.0,True,3,False
Flying Knee,35.0,False,3,False
Caltrops,35.0,False,3,False
Accuracy,35.0,False,3,False
SKIP,35.0,False,3,False
Burst,36.0,True,3,False
Bouncing Flask,36.0,False,3,False
Sucker Punch,36.0,False,3,False
Blade Dance,36.0,False,3,False
SKIP,36.0,False,3,False
Calculated Gamble,37.0,True,3,False
Quick Slash,37.0,False,3,False
Dagger Spray,37.0,False,3,False
Concentrate,37.0,False,3,False
SKIP,37.0,False,3,False
Calculated Gamble,39.0,True,3,False
Poisoned Stab,39.0,False,3,False
Choke,39.0,False,3,False
Concentrate,39.0,False,3,False
SKIP,39.0,False,3,False
Night Terror,40.0,True,3,False
Backflip,40.0,False,3,False
Setup,40.0,False,3,False
Cloak And Dagger,40.0,False,3,False
Singing Bowl,40.0,False,3,False
Blur,41.0,True,3,False
Dagger Spray,41.0,False,3,False
Dodge and Roll,41.0,False,3,False
Slice,41.0,False,3,False
Singing Bowl,41.0,False,3,False
Well Laid Plans,42.0,True,3,False
Prepared,42.0,False,3,False
Caltrops,42.0,False,3,False
Blur,42.0,False,3,False
Singing Bowl,42.0,False,3,False
Outmaneuver,45.0,True,3,False
Catalyst,45.0,False,3,False
Cloak And Dagger,45.0,False,3,False
Dagger Throw,45.0,False,3,False
Singing Bowl,45.0,False,3,False
Footwork,48.0,True,3,False
Dagger Spray,48.0,False,3,False
Finisher,48.0,False,3,False
Grand Finale,48.0,False,3,False
Singing Bowl,48.0,False,3,False
Singing Bowl,55.0,True,4,False
Outmaneuver,55.0,False,4,False
Slice,55.0,False,4,False
Quick Slash,55.0,False,4,False
Skewer,55.0,False,4,False
Singing Bowl,55.0,False,4,False
Flying Knee,1.0,True,1,False
Bane,1.0,False,1,False
Cloak And Dagger,1.0,False,1,False
SKIP,1.0,False,1,False
Terror,3.0,True,1,False
Eviscerate,3.0,False,1,False
Deadly Poison,3.0,False,1,False
SKIP,3.0,False,1,False
Choke,4.0,True,1,False
Poisoned Stab,4.0,False,1,False
Outmaneuver,4.0,False,1,False
SKIP,4.0,False,1,False
Poisoned Stab,5.0,True,1,False
Prepared,5.0,False,1,False
Slice,5.0,False,1,False
SKIP,5.0,False,1,False
Dagger Throw,7.0,True,1,False
Expertise,7.0,False,1,False
PiercingWail,7.0,False,1,False
SKIP,7.0,False,1,False
Backflip,10.0,True,1,False
Outmaneuver,10.0,False,1,False
Distraction,10.0,False,1,False
SKIP,10.0,False,1,False
A Thousand Cuts,14.0,True,1,False
Slice,14.0,False,1,False
Eviscerate,14.0,False,1,False
SKIP,14.0,False,1,False
Adrenaline,16.0,True,1,True
Bullet Time,16.0,False,1,True
Envenom,16.0,False,1,True
SKIP,16.0,False,1,True
Backstab,18.0,True,2,False
Poisoned Stab,18.0,False,2,False
Sucker Punch,18.0,False,2,False
SKIP,18.0,False,2,False
Riddle With Holes,19.0,True,2,False
Quick Slash,19.0,False,2,False
All Out Attack,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,21.0,True,2,False
Bane,21.0,False,2,False
Dagger Throw,21.0,False,2,False
Outmaneuver,21.0,False,2,False
SKIP,21.0,False,2,False
PiercingWail,23.0,True,2,False
Bouncing Flask,23.0,False,2,False
Deflect,23.0,False,2,False
SKIP,23.0,False,2,False
Concentrate,24.0,True,2,False
Expertise,24.0,False,2,False
Cloak And Dagger,24.0,False,2,False
SKIP,24.0,False,2,False
Phantasmal Killer,28.0,True,2,False
Dodge and Roll,28.0,False,2,False
Heel Hook,28.0,False,2,False
SKIP,28.0,False,2,False
Cloak And Dagger,29.0,True,2,False
Well Laid Plans,29.0,False,2,False
Sucker Punch,29.0,False,2,False
SKIP,29.0,False,2,False
Blur,30.0,True,2,False
Deflect,30.0,False,2,False
Outmaneuver,30.0,False,2,False
SKIP,30.0,False,2,False
After Image,33.0,True,2,True
Phantasmal Killer,33.0,False,2,True
Grand Finale,33.0,False,2,True
SKIP,33.0,False,2,True
Blur,35.0,True,3,False
Deflect,35.0,False,3,False
Bane,35.0,False,3,False
SKIP,35.0,False,3,False
Reflex,36.0,True,3,False
Quick Slash,36.0,False,3,False
Dodge and Roll,36.0,False,3,False
SKIP,36.0,False,3,False
Prepared,38.0,True,3,False
Slice,38.0,False,3,False
Finisher,38.0,False,3,False
SKIP,38.0,False,3,False
SKIP,39.0,True,3,False
Prepared,39.0,False,3,False
Bouncing Flask,39.0,False,3,False
Bane,39.0,False,3,False
SKIP,39.0,False,3,False
Alchemize,41.0,True,3,False
Backstab,41.0,False,3,False
Prepared,41.0,False,3,False
SKIP,41.0,False,3,False
SKIP,42.0,True,3,False
Backstab,42.0,False,3,False
Blur,42.0,False,3,False
Sucker Punch,42.0,False,3,False
SKIP,42.0,False,3,False
Backflip,44.0,True,3,False
Deflect,44.0,False,3,False
Blade Dance,44.0,False,3,False
SKIP,44.0,False,3,False
Night Terror,47.0,True,3,False
Slice,47.0,False,3,False
Blade Dance,47.0,False,3,False
SKIP,47.0,False,3,False
Escape Plan,48.0,True,3,False
Dagger Throw,48.0,False,3,False
Outmaneuver,48.0,False,3,False
SKIP,48.0,False,3,False
Sucker Punch,55.0,True,4,False
Skewer,55.0,False,4,False
Setup,55.0,False,4,False
SKIP,55.0,False,4,False
Infinite Blades,1.0,True,1,False
Slice,1.0,False,1,False
Flying Knee,1.0,False,1,False
SKIP,1.0,False,1,False
Calculated Gamble,4.0,True,1,False
Deflect,4.0,False,1,False
Outmaneuver,4.0,False,1,False
SKIP,4.0,False,1,False
A Thousand Cuts,5.0,True,1,False
Escape Plan,5.0,False,1,False
Dagger Throw,5.0,False,1,False
SKIP,5.0,False,1,False
Tools of the Trade,7.0,True,1,False
Caltrops,7.0,False,1,False
Outmaneuver,7.0,False,1,False
SKIP,7.0,False,1,False
Masterful Stab,10.0,True,1,False
Bouncing Flask,10.0,False,1,False
Backflip,10.0,False,1,False
SKIP,10.0,False,1,False
Blade Dance,11.0,True,1,False
Underhanded Strike,11.0,False,1,False
Prepared,11.0,False,1,False
SKIP,11.0,False,1,False
Backflip,11.0,True,1,False
PiercingWail,11.0,False,1,False
Choke,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,12.0,True,1,False
Quick Slash,12.0,False,1,False
Dodge and Roll,12.0,False,1,False
Deflect,12.0,False,1,False
SKIP,12.0,False,1,False
Well Laid Plans,14.0,True,1,False
Blur,14.0,False,1,False
Blade Dance,14.0,False,1,False
SKIP,14.0,False,1,False
Backflip,14.0,True,1,False
Dodge and Roll,14.0,False,1,False
Sucker Punch,14.0,False,1,False
SKIP,14.0,False,1,False
After Image,16.0,True,1,True
Storm of Steel,16.0,False,1,True
Burst,16.0,False,1,True
SKIP,16.0,False,1,True
All Out Attack,18.0,True,2,False
Expertise,18.0,False,2,False
Predator,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,18.0,True,2,False
Flying Knee,18.0,False,2,False
Quick Slash,18.0,False,2,False
Noxious Fumes,18.0,False,2,False
SKIP,18.0,False,2,False
Reflex,21.0,True,2,False
Blade Dance,21.0,False,2,False
Masterful Stab,21.0,False,2,False
SKIP,21.0,False,2,False
SKIP,21.0,True,2,False
Dodge and Roll,21.0,False,2,False
Sucker Punch,21.0,False,2,False
Deflect,21.0,False,2,False
SKIP,21.0,False,2,False
PiercingWail,22.0,True,2,False
Cloak And Dagger,22.0,False,2,False
Tools of the Trade,22.0,False,2,False
SKIP,22.0,False,2,False
Eviscerate,22.0,True,2,False
Well Laid Plans,22.0,False,2,False
Poisoned Stab,22.0,False,2,False
SKIP,22.0,False,2,False
PiercingWail,24.0,True,2,False
Flechettes,24.0,False,2,False
Bane,24.0,False,2,False
SKIP,24.0,False,2,False
Doppelganger,27.0,True,2,False
Finisher,27.0,False,2,False
Dagger Throw,27.0,False,2,False
SKIP,27.0,False,2,False
Prepared,28.0,True,2,False
Backstab,28.0,False,2,False
All Out Attack,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,28.0,True,2,False
Predator,28.0,False,2,False
Catalyst,28.0,False,2,False
Cloak And Dagger,28.0,False,2,False
SKIP,28.0,False,2,False
Outmaneuver,30.0,True,2,False
Dash,30.0,False,2,False
Deadly Poison,30.0,False,2,False
SKIP,30.0,False,2,False
SKIP,30.0,True,2,False
Dodge and Roll,30.0,False,2,False
Quick Slash,30.0,False,2,False
Storm of Steel,30.0,False,2,False
SKIP,30.0,False,2,False
SKIP,31.0,True,2,False
Sucker Punch,31.0,False,2,False
Bouncing Flask,31.0,False,2,False
PiercingWail,31.0,False,2,False
SKIP,31.0,False,2,False
SKIP,31.0,True,2,False
PiercingWail,31.0,False,2,False
Eviscerate,31.0,False,2,False
Cloak And Dagger,31.0,False,2,False
SKIP,31.0,False,2,False
Grand Finale,33.0,True,2,True
Burst,33.0,False,2,True
Die Die Die,33.0,False,2,True
SKIP,33.0,False,2,True
Tactician,35.0,True,3,False
PiercingWail,35.0,False,3,False
Quick Slash,35.0,False,3,False
SKIP,35.0,False,3,False
Crippling Poison,35.0,True,3,False
Blade Dance,35.0,False,3,False
Flying Knee,35.0,False,3,False
SKIP,35.0,False,3,False
Acrobatics,36.0,True,3,False
Expertise,36.0,False,3,False
Prepared,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,36.0,True,3,False
Poisoned Stab,36.0,False,3,False
Backstab,36.0,False,3,False
Deflect,36.0,False,3,False
SKIP,36.0,False,3,False
Backflip,38.0,True,3,False
Deadly Poison,38.0,False,3,False
Deflect,38.0,False,3,False
SKIP,38.0,False,3,False
Leg Sweep,38.0,True,3,False
Slice,38.0,False,3,False
Blur,38.0,False,3,False
SKIP,38.0,False,3,False
SKIP,40.0,True,3,False
Crippling Poison,40.0,False,3,False
Underhanded Strike,40.0,False,3,False
A Thousand Cuts,40.0,False,3,False
SKIP,40.0,False,3,False
SKIP,42.0,True,3,False
A Thousand Cuts,42.0,False,3,False
Dagger Throw,42.0,False,3,False
Caltrops,42.0,False,3,False
SKIP,42.0,False,3,False
Blur,46.0,True,3,False
Bane,46.0,False,3,False
Choke,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,46.0,True,3,False
Setup,46.0,False,3,False
Blade Dance,46.0,False,3,False
Underhanded Strike,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,48.0,True,3,False
Endless Agony,48.0,False,3,False
Concentrate,48.0,False,3,False
Blade Dance,48.0,False,3,False
SKIP,48.0,False,3,False
Cloak And Dagger,1.0,True,1,False
Expertise,1.0,False,1,False
Riddle With Holes,1.0,False,1,False
SKIP,1.0,False,1,False
Blade Dance,2.0,True,1,False
Quick Slash,2.0,False,1,False
Prepared,2.0,False,1,False
SKIP,2.0,False,1,False
Escape Plan,3.0,True,1,False
Cloak And Dagger,3.0,False,1,False
Tactician,3.0,False,1,False
SKIP,3.0,False,1,False
Flying Knee,7.0,True,1,False
Catalyst,7.0,False,1,False
Tactician,7.0,False,1,False
SKIP,7.0,False,1,False
PiercingWail,10.0,True,1,False
Deflect,10.0,False,1,False
Flying Knee,10.0,False,1,False
SKIP,10.0,False,1,False
Infinite Blades,12.0,True,1,False
Expertise,12.0,False,1,False
Riddle With Holes,12.0,False,1,False
SKIP,12.0,False,1,False
Blade Dance,13.0,True,1,False
Distraction,13.0,False,1,False
Endless Agony,13.0,False,1,False
SKIP,13.0,False,1,False
Wraith Form,16.0,True,1,True
Bullet Time,16.0,False,1,True
Adrenaline,16.0,False,1,True
SKIP,16.0,False,1,True
Crippling Poison,18.0,True,2,False
Outmaneuver,18.0,False,2,False
Dagger Spray,18.0,False,2,False
SKIP,18.0,False,2,False
Well Laid Plans,19.0,True,2,False
Deflect,19.0,False,2,False
Backflip,19.0,False,2,False
Riddle With Holes,19.0,False,2,False
Sucker Punch,19.0,False,2,False
Flechettes,19.0,False,2,False
Expertise,19.0,False,2,False
Underhanded Strike,19.0,False,2,False
Flying Knee,19.0,False,2,False
Poisoned Stab,19.0,False,2,False
Eviscerate,19.0,False,2,False
Cloak And Dagger,19.0,False,2,False
Dash,19.0,False,2,False
Dodge and Roll,19.0,False,2,False
Prepared,19.0,False,2,False
Acrobatics,19.0,False,2,False
Dagger Throw,19.0,False,2,False
PiercingWail,19.0,False,2,False
Tactician,19.0,False,2,False
Heel Hook,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,20.0,True,2,False
Deadly Poison,20.0,False,2,False
Dagger Throw,20.0,False,2,False
Prepared,20.0,False,2,False
SKIP,20.0,False,2,False
SKIP,20.0,True,2,False
Deadly Poison,20.0,False,2,False
Dagger Throw,20.0,False,2,False
Prepared,20.0,False,2,False
SKIP,20.0,False,2,False
Accuracy,22.0,True,2,False
Dodge and Roll,22.0,False,2,False
Tactician,22.0,False,2,False
SKIP,22.0,False,2,False
SKIP,24.0,True,2,False
Distraction,24.0,False,2,False
Deadly Poison,24.0,False,2,False
Blade Dance,24.0,False,2,False
SKIP,24.0,False,2,False
Backflip,28.0,True,2,False
Flechettes,28.0,False,2,False
Predator,28.0,False,2,False
SKIP,28.0,False,2,False
Leg Sweep,29.0,True,2,False
Dash,29.0,False,2,False
Blur,29.0,False,2,False
SKIP,29.0,False,2,False
Predator,31.0,True,2,False
Dodge and Roll,31.0,False,2,False
Dagger Throw,31.0,False,2,False
SKIP,31.0,False,2,False
Malaise,33.0,True,2,True
Envenom,33.0,False,2,True
Die Die Die,33.0,False,2,True
SKIP,33.0,False,2,True
Backflip,35.0,True,3,False
Poisoned Stab,35.0,False,3,False
Dagger Spray,35.0,False,3,False
SKIP,35.0,False,3,False
PiercingWail,1.0,True,1,False
Catalyst,1.0,False,1,False
Bane,1.0,False,1,False
SKIP,1.0,False,1,False
Backstab,4.0,True,1,False
Bane,4.0,False,1,False
Underhanded Strike,4.0,False,1,False
SKIP,4.0,False,1,False
Flying Knee,6.0,True,1,False
Slice,6.0,False,1,False
Expertise,6.0,False,1,False
SKIP,6.0,False,1,False
Dagger Spray,8.0,True,1,False
Eviscerate,8.0,False,1,False
Grand Finale,8.0,False,1,False
SKIP,8.0,False,1,False
SKIP,10.0,True,1,False
Reflex,10.0,False,1,False
Dagger Throw,10.0,False,1,False
Flying Knee,10.0,False,1,False
SKIP,10.0,False,1,False
Escape Plan,13.0,True,1,False
Catalyst,13.0,False,1,False
Distraction,13.0,False,1,False
SKIP,13.0,False,1,False
Alchemize,16.0,True,1,True
Unload,16.0,False,1,True
Die Die Die,16.0,False,1,True
SKIP,16.0,False,1,True
SKIP,18.0,True,2,False
Deadly Poison,18.0,False,2,False
Bane,18.0,False,2,False
Poisoned Stab,18.0,False,2,False
SKIP,18.0,False,2,False
Quick Slash,19.0,True,2,False
Cloak And Dagger,19.0,False,2,False
Bouncing Flask,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,21.0,True,2,False
Slice,21.0,False,2,False
Dagger Throw,21.0,False,2,False
Eviscerate,21.0,False,2,False
SKIP,21.0,False,2,False
Leg Sweep,22.0,True,2,False
Poisoned Stab,22.0,False,2,False
Crippling Poison,22.0,False,2,False
SKIP,22.0,False,2,False
Wraith Form,23.0,True,2,False
Slice,23.0,False,2,False
Dash,23.0,False,2,False
SKIP,23.0,False,2,False
Backflip,28.0,True,2,False
Concentrate,28.0,False,2,False
Sucker Punch,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,30.0,True,2,False
Prepared,30.0,False,2,False
Caltrops,30.0,False,2,False
Tactician,30.0,False,2,False
SKIP,30.0,False,2,False
Bullet Time,33.0,True,2,True
A Thousand Cuts,33.0,False,2,True
Malaise,33.0,False,2,True
SKIP,33.0,False,2,True
