Card,Floor,Picked,Act,Boss
SKIP,5,False,1,False
Whirlwind,6,True,1,False
Pummel,6,False,1,False
Flex,6,False,1,False
SKIP,6,False,1,False
SKIP,8,True,1,False
Dark Embrace,8,False,1,False
Combust,8,False,1,False
Uppercut,8,False,1,False
SKIP,8,False,1,False
SKIP,8,True,1,False
Dark Embrace,8,False,1,False
Combust,8,False,1,False
Uppercut,8,False,1,False
SKIP,8,False,1,False
Rage,13,True,1,False
Entrench,13,False,1,False
Metallicize,13,False,1,False
SKIP,13,False,1,False
Armaments,14,True,1,False
Rage,14,False,1,False
Intimidate,14,False,1,False
SKIP,14,False,1,False
Fiend Fire,16,True,1,True
Juggernaut,16,False,1,True
Brutality,16,False,1,True
SKIP,16,False,1,True
Warcry,18,True,2,False
Metallicize,18,False,2,False
Perfected Strike,18,False,2,False
SKIP,18,False,2,False
True Grit,20,True,2,False
Rage,20,False,2,False
Rampage,20,False,2,False
SKIP,20,False,2,False
Immolate,24,True,2,False
Rage,24,False,2,False
Body Slam,24,False,2,False
SKIP,24,False,2,False
SKIP,27,True,2,False
Body Slam,27,False,2,False
Armaments,27,False,2,False
Rupture,27,False,2,False
SKIP,27,False,2,False
Disarm,28,True,2,False
Flex,28,False,2,False
Perfected Strike,28,False,2,False
SKIP,28,False,2,False
Shrug It Off,29,True,2,False
Perfected Strike,29,False,2,False
Entrench,29,False,2,False
SKIP,29,False,2,False
Offering,31,True,2,False
Combust,31,False,2,False
Sword Boomerang,31,False,2,False
SKIP,31,False,2,False
Burning Pact,35,True,3,False
Anger,35,False,3,False
Whirlwind,35,False,3,False
SKIP,35,False,3,False
SKIP,40,True,3,False
Perfected Strike,40,False,3,False
Headbutt,40,False,3,False
Cleave,40,False,3,False
SKIP,40,False,3,False
Shrug It Off,41,True,3,False
Twin Strike,41,False,3,False
Pummel,41,False,3,False
SKIP,41,False,3,False
SKIP,42,True,3,False
Headbutt,42,False,3,False
Reaper,42,False,3,False
Carnage,42,False,3,False
SKIP,42,False,3,False
Havoc,44,True,3,False
Armaments,44,False,3,False
Wild Strike,44,False,3,False
SKIP,44,False,3,False
Battle Trance,46,True,3,False
Pummel,46,False,3,False
Intimidate,46,False,3,False
SKIP,46,False,3,False
SKIP,48,True,3,False
Ghostly Armor,48,False,3,False
Sword Boomerang,48,False,3,False
Wild Strike,48,False,3,False
SKIP,48,False,3,False
SKIP,55,True,4,False
Combust,55,False,4,False
Clash,55,False,4,False
Headbutt,55,False,4,False
SKIP,55,False,4,False
Bandage Up,0,True,1,False
Forethought,0,False,1,False
Deep Breath,0,False,1,False
SKIP,0,False,1,False
Shrug It Off,1,True,1,False
Iron Wave,1,False,1,False
Twin Strike,1,False,1,False
SKIP,1,False,1,False
Clothesline,3,True,1,False
Metallicize,3,False,1,False
Sever Soul,3,False,1,False
SKIP,3,False,1,False
Dropkick,4,True,1,False
Intimidate,4,False,1,False
Flex,4,False,1,False
SKIP,4,False,1,False
Combust,5,True,1,False
Body Slam,5,False,1,False
Twin Strike,5,False,1,False
SKIP,5,False,1,False
Pommel Strike,7,True,1,False
Intimidate,7,False,1,False
Seeing Red,7,False,1,False
SKIP,7,False,1,False
Hemokinesis,8,True,1,False
Wild Strike,8,False,1,False
Warcry,8,False,1,False
SKIP,8,False,1,False
Double Tap,10,True,1,False
Wild Strike,10,False,1,False
Ghostly Armor,10,False,1,False
SKIP,10,False,1,False
SKIP,11,True,1,False
Warcry,11,False,1,False
Dual Wield,11,False,1,False
Twin Strike,11,False,1,False
SKIP,11,False,1,False
SKIP,12,True,1,False
Flex,12,False,1,False
Body Slam,12,False,1,False
Twin Strike,12,False,1,False
SKIP,12,False,1,False
Inflame,13,True,1,False
Anger,13,False,1,False
Rampage,13,False,1,False
SKIP,13,False,1,False
Anger,1,True,1,False
Cleave,1,False,1,False
Clash,1,False,1,False
SKIP,1,False,1,False
Inflame,2,True,1,False
Iron Wave,2,False,1,False
Body Slam,2,False,1,False
SKIP,2,False,1,False
Shockwave,5,True,1,False
Metallicize,5,False,1,False
Rupture,5,False,1,False
SKIP,5,False,1,False
Pummel,6,True,1,False
Dual Wield,6,False,1,False
Entrench,6,False,1,False
SKIP,6,False,1,False
Pommel Strike,7,True,1,False
Headbutt,7,False,1,False
Combust,7,False,1,False
SKIP,7,False,1,False
Demon Form,11,True,1,False
Thunderclap,11,False,1,False
Havoc,11,False,1,False
SKIP,11,False,1,False
SKIP,12,True,1,False
Pommel Strike,12,False,1,False
Clothesline,12,False,1,False
Flex,12,False,1,False
SKIP,12,False,1,False
Immolate,13,True,1,False
Dual Wield,13,False,1,False
Anger,13,False,1,False
SKIP,13,False,1,False
SKIP,14,True,1,False
Reckless Charge,14,False,1,False
Flex,14,False,1,False
Sword Boomerang,14,False,1,False
SKIP,14,False,1,False
SKIP,18,True,2,False
Wild Strike,18,False,2,False
Flex,18,False,2,False
Spot Weakness,18,False,2,False
SKIP,18,False,2,False
Disarm,19,True,2,False
Wild Strike,19,False,2,False
Flex,19,False,2,False
SKIP,19,False,2,False
SKIP,23,True,2,False
True Grit,23,False,2,False
Barricade,23,False,2,False
Heavy Blade,23,False,2,False
SKIP,23,False,2,False
Shrug It Off,24,True,2,False
Dropkick,24,False,2,False
Clothesline,24,False,2,False
SKIP,24,False,2,False
Battle Trance,25,True,2,False
Anger,25,False,2,False
Feel No Pain,25,False,2,False
Pommel Strike,25,False,2,False
Combust,25,False,2,False
Wild Strike,25,False,2,False
Searing Blow,25,False,2,False
Thunderclap,25,False,2,False
Cleave,25,False,2,False
Dropkick,25,False,2,False
Sword Boomerang,25,False,2,False
Dual Wield,25,False,2,False
Shrug It Off,25,False,2,False
Fire Breathing,25,False,2,False
Flex,25,False,2,False
Heavy Blade,25,False,2,False
Clash,25,False,2,False
Havoc,25,False,2,False
Second Wind,25,False,2,False
Rupture,25,False,2,False
SKIP,25,False,2,False
Feel No Pain,27,True,2,False
Sword Boomerang,27,False,2,False
Headbutt,27,False,2,False
SKIP,27,False,2,False
SKIP,29,True,2,False
Combust,29,False,2,False
Twin Strike,29,False,2,False
Carnage,29,False,2,False
SKIP,29,False,2,False
Reaper,31,True,2,False
Twin Strike,31,False,2,False
Flame Barrier,31,False,2,False
SKIP,31,False,2,False
Reaper,33,True,2,True
Bludgeon,33,False,2,True
Juggernaut,33,False,2,True
SKIP,33,False,2,True
Havoc,35,True,3,False
Anger,35,False,3,False
Perfected Strike,35,False,3,False
SKIP,35,False,3,False
Warcry,37,True,3,False
Headbutt,37,False,3,False
Twin Strike,37,False,3,False
SKIP,37,False,3,False
Ghostly Armor,41,True,3,False
Cleave,41,False,3,False
Clash,41,False,3,False
SKIP,41,False,3,False
True Grit,42,True,3,False
Fire Breathing,42,False,3,False
Demon Form,42,False,3,False
SKIP,42,False,3,False
Sever Soul,44,True,3,False
Twin Strike,44,False,3,False
Metallicize,44,False,3,False
SKIP,44,False,3,False
Shrug It Off,46,True,3,False
Spot Weakness,46,False,3,False
Whirlwind,46,False,3,False
SKIP,46,False,3,False
Seeing Red,47,True,3,False
True Grit,47,False,3,False
Shrug It Off,47,False,3,False
SKIP,47,False,3,False
SKIP,48,True,3,False
Havoc,48,False,3,False
Headbutt,48,False,3,False
Warcry,48,False,3,False
SKIP,48,False,3,False
Shrug It Off,55,True,4,False
Barricade,55,False,4,False
Feel No Pain,55,False,4,False
SKIP,55,False,4,False
Secret Weapon,0,True,1,False
Mayhem,0,False,1,False
Thinking Ahead,0,False,1,False
SKIP,0,False,1,False
Flex,1,True,1,False
Pummel,1,False,1,False
Heavy Blade,1,False,1,False
SKIP,1,False,1,False
SKIP,2,True,1,False
Clash,2,False,1,False
Entrench,2,False,1,False
True Grit,2,False,1,False
SKIP,2,False,1,False
Bludgeon,3,True,1,False
Bloodletting,3,False,1,False
Pommel Strike,3,False,1,False
SKIP,3,False,1,False
Pommel Strike,4,True,1,False
Clash,4,False,1,False
Havoc,4,False,1,False
SKIP,4,False,1,False
Warcry,5,True,1,False
Havoc,5,False,1,False
Heavy Blade,5,False,1,False
SKIP,5,False,1,False
Shrug It Off,6,True,1,False
Exhume,6,False,1,False
Inflame,6,False,1,False
SKIP,6,False,1,False
SKIP,7,True,1,False
Spot Weakness,7,False,1,False
Rupture,7,False,1,False
Clash,7,False,1,False
SKIP,7,False,1,False
SKIP,8,True,1,False
Sever Soul,8,False,1,False
Clothesline,8,False,1,False
Burning Pact,8,False,1,False
SKIP,8,False,1,False
SKIP,8,True,1,False
Sever Soul,8,False,1,False
Clothesline,8,False,1,False
Burning Pact,8,False,1,False
SKIP,8,False,1,False
Thunderclap,11,True,1,False
Havoc,11,False,1,False
Twin Strike,11,False,1,False
SKIP,11,False,1,False
Immolate,12,True,1,False
Body Slam,12,False,1,False
Dark Embrace,12,False,1,False
SKIP,12,False,1,False
Evolve,14,True,1,False
Perfected Strike,14,False,1,False
Dark Embrace,14,False,1,False
SKIP,14,False,1,False
Corruption,16,True,1,True
Exhume,16,False,1,True
Reaper,16,False,1,True
SKIP,16,False,1,True
Battle Trance,18,True,2,False
Carnage,18,False,2,False
Iron Wave,18,False,2,False
SKIP,18,False,2,False
Intimidate,20,True,2,False
Rage,20,False,2,False
Heavy Blade,20,False,2,False
SKIP,20,False,2,False
Power Through,22,True,2,False
Wild Strike,22,False,2,False
Anger,22,False,2,False
SKIP,22,False,2,False
True Grit,24,True,2,False
Shrug It Off,24,False,2,False
Hemokinesis,24,False,2,False
SKIP,24,False,2,False
Armaments,25,True,2,False
Rage,25,False,2,False
Metallicize,25,False,2,False
SKIP,25,False,2,False
Headbutt,27,True,2,False
Rupture,27,False,2,False
Bludgeon,27,False,2,False
SKIP,27,False,2,False
SKIP,28,True,2,False
Twin Strike,28,False,2,False
Perfected Strike,28,False,2,False
Clash,28,False,2,False
SKIP,28,False,2,False
SKIP,28,True,2,False
Twin Strike,28,False,2,False
Perfected Strike,28,False,2,False
Clash,28,False,2,False
SKIP,28,False,2,False
Metallicize,29,True,2,False
Armaments,29,False,2,False
Headbutt,29,False,2,False
SKIP,29,False,2,False
Clothesline,30,True,2,False
True Grit,30,False,2,False
Clash,30,False,2,False
SKIP,30,False,2,False
Dark Embrace,32,True,2,False
Sword Boomerang,32,False,2,False
Wild Strike,32,False,2,False
SKIP,32,False,2,False
Perfected Strike,1,True,1,False
Heavy Blade,1,False,1,False
Warcry,1,False,1,False
SKIP,1,False,1,False
Shrug It Off,2,True,1,False
Warcry,2,False,1,False
Flex,2,False,1,False
SKIP,2,False,1,False
Flame Barrier,3,True,1,False
Body Slam,3,False,1,False
Cleave,3,False,1,False
SKIP,3,False,1,False
Feed,7,True,1,False
Exhume,7,False,1,False
Wild Strike,7,False,1,False
SKIP,7,False,1,False
SKIP,10,True,1,False
Thunderclap,10,False,1,False
Cleave,10,False,1,False
Fire Breathing,10,False,1,False
SKIP,10,False,1,False
Feed,11,True,1,False
Fire Breathing,11,False,1,False
True Grit,11,False,1,False
SKIP,11,False,1,False
Dark Embrace,12,True,1,False
Havoc,12,False,1,False
True Grit,12,False,1,False
SKIP,12,False,1,False
Seeing Red,14,True,1,False
Rampage,14,False,1,False
Reckless Charge,14,False,1,False
SKIP,14,False,1,False
Corruption,16,True,1,True
Demon Form,16,False,1,True
Exhume,16,False,1,True
SKIP,16,False,1,True
Twin Strike,18,True,2,False
Sever Soul,18,False,2,False
Body Slam,18,False,2,False
SKIP,18,False,2,False
Power Through,19,True,2,False
Sever Soul,19,False,2,False
Wild Strike,19,False,2,False
SKIP,19,False,2,False
Uppercut,21,True,2,False
Blood for Blood,21,False,2,False
Reckless Charge,21,False,2,False
Armaments,21,False,2,False
Anger,21,False,2,False
Pommel Strike,21,False,2,False
Flame Barrier,21,False,2,False
Flex,21,False,2,False
Ghostly Armor,21,False,2,False
Fire Breathing,21,False,2,False
Shrug It Off,21,False,2,False
Sever Soul,21,False,2,False
Perfected Strike,21,False,2,False
Hemokinesis,21,False,2,False
Havoc,21,False,2,False
Cleave,21,False,2,False
True Grit,21,False,2,False
Intimidate,21,False,2,False
Thunderclap,21,False,2,False
Sword Boomerang,21,False,2,False
SKIP,21,False,2,False
Shockwave,22,True,2,False
Clothesline,22,False,2,False
Uppercut,22,False,2,False
SKIP,22,False,2,False
Battle Trance,25,True,2,False
Sword Boomerang,25,False,2,False
Hemokinesis,25,False,2,False
SKIP,25,False,2,False
Pommel Strike,27,True,2,False
Corruption,27,False,2,False
Rampage,27,False,2,False
SKIP,27,False,2,False
SKIP,28,True,2,False
Uppercut,28,False,2,False
Cleave,28,False,2,False
Combust,28,False,2,False
SKIP,28,False,2,False
SKIP,29,True,2,False
Ghostly Armor,29,False,2,False
Clothesline,29,False,2,False
Dropkick,29,False,2,False
SKIP,29,False,2,False
SKIP,31,True,2,False
Body Slam,31,False,2,False
Headbutt,31,False,2,False
Clash,31,False,2,False
SKIP,31,False,2,False
Offering,33,True,2,True
Corruption,33,False,2,True
Feed,33,False,2,True
SKIP,33,False,2,True
Pommel Strike,35,True,3,False
Clash,35,False,3,False
Heavy Blade,35,False,3,False
SKIP,35,False,3,False
Disarm,36,True,3,False
Shockwave,36,False,3,False
Headbutt,36,False,3,False
SKIP,36,False,3,False
Twin Strike,37,True,3,False
Body Slam,37,False,3,False
Flex,37,False,3,False
SKIP,37,False,3,False
Pommel Strike,41,True,3,False
Havoc,41,False,3,False
Uppercut,41,False,3,False
SKIP,41,False,3,False
SKIP,42,True,3,False
Pummel,42,False,3,False
Hemokinesis,42,False,3,False
Rampage,42,False,3,False
SKIP,42,False,3,False
Flame Barrier,44,True,3,False
Clash,44,False,3,False
Bloodletting,44,False,3,False
SKIP,44,False,3,False
True Grit,46,True,3,False
Rupture,46,False,3,False
Combust,46,False,3,False
SKIP,46,False,3,False
Offering,48,True,3,False
Armaments,48,False,3,False
Cleave,48,False,3,False
SKIP,48,False,3,False
Feel No Pain,55,True,4,False
Rage,55,False,4,False
True Grit,55,False,4,False
SKIP,55,False,4,False
Pummel,1,True,1,False
Warcry,1,False,1,False
Wild Strike,1,False,1,False
SKIP,1,False,1,False
Pommel Strike,5,True,1,False
Flex,5,False,1,False
Dual Wield,5,False,1,False
SKIP,5,False,1,False
Impervious,6,True,1,False
Warcry,6,False,1,False
Clothesline,6,False,1,False
SKIP,6,False,1,False
Reaper,8,True,1,False
Flex,8,False,1,False
True Grit,8,False,1,False
SKIP,8,False,1,False
Armaments,14,True,1,False
Headbutt,14,False,1,False
Pommel Strike,14,False,1,False
Perfected Strike,14,False,1,False
SKIP,14,False,1,False
Twin Strike,1,True,1,False
Rage,1,False,1,False
Havoc,1,False,1,False
SKIP,1,False,1,False
SKIP,2,True,1,False
True Grit,2,False,1,False
Sword Boomerang,2,False,1,False
Warcry,2,False,1,False
SKIP,2,False,1,False
Shockwave,3,True,1,False
Sword Boomerang,3,False,1,False
Dropkick,3,False,1,False
SKIP,3,False,1,False
Metallicize,4,True,1,False
Dark Embrace,4,False,1,False
Havoc,4,False,1,False
SKIP,4,False,1,False
Anger,5,True,1,False
Thunderclap,5,False,1,False
Combust,5,False,1,False
SKIP,5,False,1,False
Impervious,6,True,1,False
Armaments,6,False,1,False
Shrug It Off,6,False,1,False
SKIP,6,False,1,False
Whirlwind,10,True,1,False
Rampage,10,False,1,False
Body Slam,10,False,1,False
SKIP,10,False,1,False
Iron Wave,12,True,1,False
Carnage,12,False,1,False
Dark Embrace,12,False,1,False
SKIP,12,False,1,False
Shrug It Off,14,True,1,False
Thunderclap,14,False,1,False
True Grit,14,False,1,False
SKIP,14,False,1,False
Impervious,16,True,1,True
Exhume,16,False,1,True
Barricade,16,False,1,True
SKIP,16,False,1,True
SKIP,18,True,2,False
True Grit,18,False,2,False
Clash,18,False,2,False
Headbutt,18,False,2,False
SKIP,18,False,2,False
SKIP,20,True,2,False
Headbutt,20,False,2,False
Metallicize,20,False,2,False
Havoc,20,False,2,False
SKIP,20,False,2,False
SKIP,22,True,2,False
Flex,22,False,2,False
Reckless Charge,22,False,2,False
Cleave,22,False,2,False
SKIP,22,False,2,False
Bloodletting,24,True,2,False
Reckless Charge,24,False,2,False
Wild Strike,24,False,2,False
SKIP,24,False,2,False
Pummel,25,True,2,False
Iron Wave,25,False,2,False
Dropkick,25,False,2,False
SKIP,25,False,2,False
Barricade,27,True,2,False
Burning Pact,27,False,2,False
Perfected Strike,27,False,2,False
SKIP,27,False,2,False
Second Wind,28,True,2,False
Clash,28,False,2,False
Armaments,28,False,2,False
SKIP,28,False,2,False
Battle Trance,31,True,2,False
Limit Break,31,False,2,False
Disarm,31,False,2,False
SKIP,31,False,2,False
Fiend Fire,33,True,2,True
Exhume,33,False,2,True
Bludgeon,33,False,2,True
SKIP,33,False,2,True
Sword Boomerang,35,True,3,False
Twin Strike,35,False,3,False
Uppercut,35,False,3,False
SKIP,35,False,3,False
SKIP,36,True,3,False
Cleave,36,False,3,False
Clothesline,36,False,3,False
Clash,36,False,3,False
SKIP,36,False,3,False
Dark Embrace,37,True,3,False
Thunderclap,37,False,3,False
Infernal Blade,37,False,3,False
SKIP,37,False,3,False
Body Slam,38,True,3,False
True Grit,38,False,3,False
Ghostly Armor,38,False,3,False
SKIP,38,False,3,False
SKIP,39,True,3,False
Blood for Blood,39,False,3,False
Armaments,39,False,3,False
Sentinel,39,False,3,False
SKIP,39,False,3,False
Disarm,40,True,3,False
Headbutt,40,False,3,False
Inflame,40,False,3,False
SKIP,40,False,3,False
Battle Trance,41,True,3,False
Intimidate,41,False,3,False
Limit Break,41,False,3,False
SKIP,41,False,3,False
Dark Embrace,42,True,3,False
Iron Wave,42,False,3,False
Combust,42,False,3,False
SKIP,42,False,3,False
SKIP,44,True,3,False
Reckless Charge,44,False,3,False
Sword Boomerang,44,False,3,False
Spot Weakness,44,False,3,False
SKIP,44,False,3,False
SKIP,45,True,3,False
True Grit,45,False,3,False
Armaments,45,False,3,False
Infernal Blade,45,False,3,False
SKIP,45,False,3,False
True Grit,45,True,3,False
Armaments,45,False,3,False
Infernal Blade,45,False,3,False
SKIP,45,False,3,False
Shrug It Off,48,True,3,False
Immolate,48,False,3,False
Twin Strike,48,False,3,False
SKIP,48,False,3,False
SKIP,55,True,4,False
Headbutt,55,False,4,False
Heavy Blade,55,False,4,False
Body Slam,55,False,4,False
SKIP,55,False,4,False
Anger,1,True,1,False
Perfected Strike,1,False,1,False
Reckless Charge,1,False,1,False
SKIP,1,False,1,False
Shrug It Off,2,True,1,False
Warcry,2,False,1,False
Heavy Blade,2,False,1,False
SKIP,2,False,1,False
Hemokinesis,5,True,1,False
Body Slam,5,False,1,False
Clothesline,5,False,1,False
SKIP,5,False,1,False
Blood for Blood,7,True,1,False
Sever Soul,7,False,1,False
Reckless Charge,7,False,1,False
SKIP,7,False,1,False
Whirlwind,8,True,1,False
Heavy Blade,8,False,1,False
Feel No Pain,8,False,1,False
SKIP,8,False,1,False
Disarm,11,True,1,False
Iron Wave,11,False,1,False
Carnage,11,False,1,False
SKIP,11,False,1,False
Exhume,12,True,1,False
Clash,12,False,1,False
Twin Strike,12,False,1,False
SKIP,12,False,1,False
SKIP,14,True,1,False
Seeing Red,14,False,1,False
Reckless Charge,14,False,1,False
Wild Strike,14,False,1,False
SKIP,14,False,1,False
Immolate,16,True,1,True
Exhume,16,False,1,True
Berserk,16,False,1,True
SKIP,16,False,1,True
Dual Wield,18,True,2,False
Twin Strike,18,False,2,False
Feel No Pain,18,False,2,False
SKIP,18,False,2,False
SKIP,19,True,2,False
Combust,19,False,2,False
Havoc,19,False,2,False
Body Slam,19,False,2,False
SKIP,19,False,2,False
Headbutt,1,True,1,False
Burning Pact,1,False,1,False
Wild Strike,1,False,1,False
SKIP,1,False,1,False
Cleave,2,True,1,False
Havoc,2,False,1,False
Body Slam,2,False,1,False
SKIP,2,False,1,False
Armaments,3,True,1,False
Warcry,3,False,1,False
Flex,3,False,1,False
SKIP,3,False,1,False
Immolate,4,True,1,False
Clash,4,False,1,False
Body Slam,4,False,1,False
SKIP,4,False,1,False
Anger,6,True,1,False
Armaments,6,False,1,False
Heavy Blade,6,False,1,False
SKIP,6,False,1,False
Impervious,10,True,1,False
Havoc,10,False,1,False
Perfected Strike,10,False,1,False
SKIP,10,False,1,False
Burning Pact,12,True,1,False
