Card,Floor,Picked,Act,Boss
Steam Power,11.0,False,1,False
SKIP,11.0,False,1,False
Double Energy,13.0,True,1,False
Barrage,13.0,False,1,False
Storm,13.0,False,1,False
SKIP,13.0,False,1,False
Leap,14.0,True,1,False
Stack,14.0,False,1,False
Loop,14.0,False,1,False
SKIP,14.0,False,1,False
Fission,16.0,True,1,True
Thunder Strike,16.0,False,1,True
Electrodynamics,16.0,False,1,True
SKIP,16.0,False,1,True
Doom and Gloom,18.0,True,2,False
Loop,18.0,False,2,False
Compile Driver,18.0,False,2,False
SKIP,18.0,False,2,False
Hologram,20.0,True,2,False
Compile Driver,20.0,False,2,False
Stack,20.0,False,2,False
SKIP,20.0,False,2,False
BootSequence,21.0,True,2,False
Steam,21.0,False,2,False
Rebound,21.0,False,2,False
SKIP,21.0,False,2,False
Reinforced Body,22.0,True,2,False
Steam Power,22.0,False,2,False
Conserve Battery,22.0,False,2,False
SKIP,22.0,False,2,False
SKIP,24.0,True,2,False
Rebound,24.0,False,2,False
Stack,24.0,False,2,False
Ball Lightning,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,28.0,True,2,False
Steam,28.0,False,2,False
Redo,28.0,False,2,False
Rebound,28.0,False,2,False
SKIP,28.0,False,2,False
Defragment,30.0,True,2,False
Ball Lightning,30.0,False,2,False
Core Surge,30.0,False,2,False
SKIP,30.0,False,2,False
Glacier,31.0,True,2,False
Machine Learning,31.0,False,2,False
Barrage,31.0,False,2,False
SKIP,31.0,False,2,False
Meteor Strike,33.0,True,2,True
Rainbow,33.0,False,2,True
Creative AI,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
Conserve Battery,35.0,False,3,False
Stack,35.0,False,3,False
Beam Cell,35.0,False,3,False
SKIP,35.0,False,3,False
Redo,37.0,True,3,False
Streamline,37.0,False,3,False
Stack,37.0,False,3,False
SKIP,37.0,False,3,False
Hologram,38.0,True,3,False
FTL,38.0,False,3,False
Rebound,38.0,False,3,False
SKIP,38.0,False,3,False
SKIP,39.0,True,3,False
Sunder,39.0,False,3,False
Barrage,39.0,False,3,False
Stack,39.0,False,3,False
SKIP,39.0,False,3,False
Glacier,41.0,True,3,False
Blizzard,41.0,False,3,False
Go for the Eyes,41.0,False,3,False
SKIP,41.0,False,3,False
Go for the Eyes,42.0,True,3,False
Consume,42.0,False,3,False
Beam Cell,42.0,False,3,False
SKIP,42.0,False,3,False
Singing Bowl,45.0,True,3,False
Reinforced Body,45.0,False,3,False
Steam,45.0,False,3,False
Sweeping Beam,45.0,False,3,False
Singing Bowl,45.0,False,3,False
Singing Bowl,46.0,True,3,False
Thunder Strike,46.0,False,3,False
Streamline,46.0,False,3,False
Go for the Eyes,46.0,False,3,False
Singing Bowl,46.0,False,3,False
Singing Bowl,47.0,True,3,False
Turbo,47.0,False,3,False
Redo,47.0,False,3,False
Beam Cell,47.0,False,3,False
Singing Bowl,47.0,False,3,False
Darkness,48.0,True,3,False
FTL,48.0,False,3,False
Hologram,48.0,False,3,False
Singing Bowl,48.0,False,3,False
Singing Bowl,55.0,True,4,False
Heatsinks,55.0,False,4,False
Core Surge,55.0,False,4,False
Claw,55.0,False,4,False
Singing Bowl,55.0,False,4,False
Defragment,1.0,True,1,False
Rip and Tear,1.0,False,1,False
Reinforced Body,1.0,False,1,False
SKIP,1.0,False,1,False
Hello World,2.0,True,1,False
Turbo,2.0,False,1,False
Barrage,2.0,False,1,False
SKIP,2.0,False,1,False
Cold Snap,3.0,True,1,False
FTL,3.0,False,1,False
Hello World,3.0,False,1,False
SKIP,3.0,False,1,False
Compile Driver,7.0,True,1,False
Cold Snap,7.0,False,1,False
Ball Lightning,7.0,False,1,False
SKIP,7.0,False,1,False
Coolheaded,8.0,True,1,False
Stack,8.0,False,1,False
Fusion,8.0,False,1,False
SKIP,8.0,False,1,False
Genetic Algorithm,10.0,True,1,False
Force Field,10.0,False,1,False
Glacier,10.0,False,1,False
SKIP,10.0,False,1,False
Doom and Gloom,11.0,True,1,False
Cold Snap,11.0,False,1,False
Recycle,11.0,False,1,False
SKIP,11.0,False,1,False
Beam Cell,13.0,True,1,False
Ball Lightning,13.0,False,1,False
Storm,13.0,False,1,False
SKIP,13.0,False,1,False
Lockon,14.0,True,1,False
Darkness,14.0,False,1,False
Claw,14.0,False,1,False
SKIP,14.0,False,1,False
Buffer,16.0,True,1,True
Machine Learning,16.0,False,1,True
Creative AI,16.0,False,1,True
SKIP,16.0,False,1,True
Leap,18.0,True,2,False
Claw,18.0,False,2,False
Stack,18.0,False,2,False
SKIP,18.0,False,2,False
Chill,20.0,True,2,False
Compile Driver,20.0,False,2,False
Tempest,20.0,False,2,False
SKIP,20.0,False,2,False
Fusion,22.0,True,2,False
Compile Driver,22.0,False,2,False
Rip and Tear,22.0,False,2,False
SKIP,22.0,False,2,False
White Noise,23.0,True,2,False
Rebound,23.0,False,2,False
Sweeping Beam,23.0,False,2,False
SKIP,23.0,False,2,False
Echo Form,25.0,True,2,False
Core Surge,25.0,False,2,False
Coolheaded,25.0,False,2,False
SKIP,25.0,False,2,False
SKIP,27.0,True,2,False
Rebound,27.0,False,2,False
Reprogram,27.0,False,2,False
Stack,27.0,False,2,False
SKIP,27.0,False,2,False
Turbo,29.0,True,2,False
Steam Power,29.0,False,2,False
Leap,29.0,False,2,False
SKIP,29.0,False,2,False
Hologram,31.0,True,2,False
Steam,31.0,False,2,False
Redo,31.0,False,2,False
SKIP,31.0,False,2,False
Fission,33.0,True,2,True
Core Surge,33.0,False,2,True
All For One,33.0,False,2,True
SKIP,33.0,False,2,True
Compile Driver,35.0,True,3,False
Hello World,35.0,False,3,False
Leap,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,36.0,True,3,False
Compile Driver,36.0,False,3,False
Leap,36.0,False,3,False
Claw,36.0,False,3,False
SKIP,36.0,False,3,False
Steam Power,39.0,True,3,False
Sweeping Beam,39.0,False,3,False
Core Surge,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,40.0,True,3,False
Compile Driver,40.0,False,3,False
Sweeping Beam,40.0,False,3,False
Rebound,40.0,False,3,False
SKIP,40.0,False,3,False
Turbo,41.0,True,3,False
Stack,41.0,False,3,False
Sweeping Beam,41.0,False,3,False
Chaos,41.0,False,3,False
SKIP,41.0,False,3,False
Meteor Strike,42.0,True,3,False
Reinforced Body,42.0,False,3,False
Chaos,42.0,False,3,False
Reprogram,42.0,False,3,False
SKIP,42.0,False,3,False
Stack,44.0,True,3,False
Blizzard,44.0,False,3,False
Streamline,44.0,False,3,False
Rebound,44.0,False,3,False
SKIP,44.0,False,3,False
Go for the Eyes,46.0,True,3,False
Darkness,46.0,False,3,False
Hologram,46.0,False,3,False
Reprogram,46.0,False,3,False
Singing Bowl,46.0,False,3,False
Singing Bowl,48.0,True,3,False
Barrage,48.0,False,3,False
Streamline,48.0,False,3,False
Claw,48.0,False,3,False
Reprogram,48.0,False,3,False
Singing Bowl,48.0,False,3,False
Seek,55.0,True,4,False
Turbo,55.0,False,4,False
White Noise,55.0,False,4,False
Clash,55.0,False,4,False
Singing Bowl,55.0,False,4,False
Electrodynamics,0.0,True,1,False
Meteor Strike,0.0,False,1,False
Fission,0.0,False,1,False
SKIP,0.0,False,1,False
Coolheaded,1.0,True,1,False
Turbo,1.0,False,1,False
Leap,1.0,False,1,False
SKIP,1.0,False,1,False
Sunder,5.0,True,1,False
Recycle,5.0,False,1,False
Ball Lightning,5.0,False,1,False
SKIP,5.0,False,1,False
Echo Form,7.0,True,1,False
Steam,7.0,False,1,False
Coolheaded,7.0,False,1,False
SKIP,7.0,False,1,False
Conserve Battery,8.0,True,1,False
Streamline,8.0,False,1,False
Leap,8.0,False,1,False
SKIP,8.0,False,1,False
Coolheaded,10.0,True,1,False
Conserve Battery,10.0,False,1,False
Barrage,10.0,False,1,False
SKIP,10.0,False,1,False
Coolheaded,11.0,True,1,False
Consume,11.0,False,1,False
Conserve Battery,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,12.0,True,1,False
Claw,12.0,False,1,False
Blizzard,12.0,False,1,False
Sweeping Beam,12.0,False,1,False
SKIP,12.0,False,1,False
Ball Lightning,14.0,True,1,False
Claw,14.0,False,1,False
Redo,14.0,False,1,False
SKIP,14.0,False,1,False
Aggregate,18.0,True,2,False
Rip and Tear,18.0,False,2,False
Leap,18.0,False,2,False
SKIP,18.0,False,2,False
Steam,19.0,True,2,False
Scrape,19.0,False,2,False
Streamline,19.0,False,2,False
SKIP,19.0,False,2,False
Beam Cell,21.0,True,2,False
Reprogram,21.0,False,2,False
Leap,21.0,False,2,False
SKIP,21.0,False,2,False
Stack,23.0,True,2,False
Conserve Battery,23.0,False,2,False
Electrodynamics,23.0,False,2,False
SKIP,23.0,False,2,False
SKIP,25.0,True,2,False
Barrage,25.0,False,2,False
Sweeping Beam,25.0,False,2,False
Streamline,25.0,False,2,False
SKIP,25.0,False,2,False
Undo,27.0,True,2,False
Storm,27.0,False,2,False
Streamline,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,29.0,True,2,False
Streamline,29.0,False,2,False
Conserve Battery,29.0,False,2,False
Ball Lightning,29.0,False,2,False
SKIP,29.0,False,2,False
Core Surge,30.0,True,2,False
Double Energy,30.0,False,2,False
Doom and Gloom,30.0,False,2,False
SKIP,30.0,False,2,False
Reinforced Body,31.0,True,2,False
Beam Cell,31.0,False,2,False
Conserve Battery,31.0,False,2,False
SKIP,31.0,False,2,False
Meteor Strike,33.0,True,2,True
Echo Form,33.0,False,2,True
Buffer,33.0,False,2,True
SKIP,33.0,False,2,True
Redo,34.0,True,3,False
Streamline,34.0,False,3,False
Conserve Battery,34.0,False,3,False
SKIP,34.0,False,3,False
Steam,35.0,True,3,False
Barrage,35.0,False,3,False
Streamline,35.0,False,3,False
SKIP,35.0,False,3,False
Turbo,36.0,True,3,False
Undo,36.0,False,3,False
Heatsinks,36.0,False,3,False
SKIP,36.0,False,3,False
SKIP,37.0,True,3,False
Claw,37.0,False,3,False
BootSequence,37.0,False,3,False
Turbo,37.0,False,3,False
SKIP,37.0,False,3,False
Skim,39.0,True,3,False
Reinforced Body,39.0,False,3,False
Double Energy,39.0,False,3,False
SKIP,39.0,False,3,False
Turbo,40.0,True,3,False
Stack,40.0,False,3,False
Amplify,40.0,False,3,False
SKIP,40.0,False,3,False
Compile Driver,42.0,True,3,False
Darkness,42.0,False,3,False
Rebound,42.0,False,3,False
SKIP,42.0,False,3,False
Conserve Battery,44.0,True,3,False
Redo,44.0,False,3,False
Auto Shields,44.0,False,3,False
SKIP,44.0,False,3,False
Coolheaded,1.0,True,1,False
Beam Cell,1.0,False,1,False
Go for the Eyes,1.0,False,1,False
SKIP,1.0,False,1,False
Doom and Gloom,2.0,True,1,False
Coolheaded,2.0,False,1,False
Redo,2.0,False,1,False
SKIP,2.0,False,1,False
SKIP,4.0,True,1,False
Redo,4.0,False,1,False
Turbo,4.0,False,1,False
Claw,4.0,False,1,False
SKIP,4.0,False,1,False
Buffer,7.0,True,1,False
Doom and Gloom,7.0,False,1,False
Go for the Eyes,7.0,False,1,False
SKIP,7.0,False,1,False
Hologram,8.0,True,1,False
Double Energy,8.0,False,1,False
Stack,8.0,False,1,False
SKIP,8.0,False,1,False
Undo,1.0,True,1,False
Steam,1.0,False,1,False
BootSequence,1.0,False,1,False
SKIP,1.0,False,1,False
Self Repair,2.0,True,1,False
Darkness,2.0,False,1,False
BootSequence,2.0,False,1,False
SKIP,2.0,False,1,False
BootSequence,5.0,True,1,False
Barrage,5.0,False,1,False
Compile Driver,5.0,False,1,False
SKIP,5.0,False,1,False
Rebound,7.0,True,1,False
Chaos,7.0,False,1,False
Go for the Eyes,7.0,False,1,False
SKIP,7.0,False,1,False
Hologram,8.0,True,1,False
Aggregate,8.0,False,1,False
Conserve Battery,8.0,False,1,False
SKIP,8.0,False,1,False
Defragment,11.0,True,1,False
Ball Lightning,11.0,False,1,False
Go for the Eyes,11.0,False,1,False
SKIP,11.0,False,1,False
Hologram,12.0,True,1,False
Go for the Eyes,12.0,False,1,False
White Noise,12.0,False,1,False
SKIP,12.0,False,1,False
Doom and Gloom,13.0,True,1,False
Darkness,13.0,False,1,False
Static Discharge,13.0,False,1,False
SKIP,13.0,False,1,False
Coolheaded,14.0,True,1,False
Thunder Strike,14.0,False,1,False
Beam Cell,14.0,False,1,False
SKIP,14.0,False,1,False
Biased Cognition,16.0,True,1,True
Electrodynamics,16.0,False,1,True
Seek,16.0,False,1,True
SKIP,16.0,False,1,True
Hologram,18.0,True,2,False
Go for the Eyes,18.0,False,2,False
Rebound,18.0,False,2,False
SKIP,18.0,False,2,False
Coolheaded,20.0,True,2,False
Beam Cell,20.0,False,2,False
Conserve Battery,20.0,False,2,False
SKIP,20.0,False,2,False
SKIP,21.0,True,2,False
Stack,21.0,False,2,False
Ball Lightning,21.0,False,2,False
Reinforced Body,21.0,False,2,False
SKIP,21.0,False,2,False
Reinforced Body,21.0,True,2,False
Stack,21.0,False,2,False
Ball Lightning,21.0,False,2,False
SKIP,21.0,False,2,False
Stack,23.0,True,2,False
Turbo,23.0,False,2,False
Hello World,23.0,False,2,False
SKIP,23.0,False,2,False
Melter,1.0,True,1,False
Fusion,1.0,False,1,False
Claw,1.0,False,1,False
SKIP,1.0,False,1,False
Ball Lightning,2.0,True,1,False
Conserve Battery,2.0,False,1,False
Hologram,2.0,False,1,False
SKIP,2.0,False,1,False
Hologram,3.0,True,1,False
Reprogram,3.0,False,1,False
Sweeping Beam,3.0,False,1,False
SKIP,3.0,False,1,False
Go for the Eyes,5.0,True,1,False
Rebound,5.0,False,1,False
Steam,5.0,False,1,False
SKIP,5.0,False,1,False
Biased Cognition,6.0,True,1,False
Rip and Tear,6.0,False,1,False
Leap,6.0,False,1,False
SKIP,6.0,False,1,False
Recycle,8.0,True,1,False
Static Discharge,8.0,False,1,False
Turbo,8.0,False,1,False
SKIP,8.0,False,1,False
Cold Snap,11.0,True,1,False
Streamline,11.0,False,1,False
Chaos,11.0,False,1,False
SKIP,11.0,False,1,False
Cold Snap,12.0,True,1,False
Sweeping Beam,12.0,False,1,False
Redo,12.0,False,1,False
SKIP,12.0,False,1,False
White Noise,12.0,True,1,False
Ball Lightning,12.0,False,1,False
Scrape,12.0,False,1,False
SKIP,12.0,False,1,False
Recycle,14.0,True,1,False
Ball Lightning,14.0,False,1,False
Conserve Battery,14.0,False,1,False
SKIP,14.0,False,1,False
SKIP,14.0,True,1,False
Redo,14.0,False,1,False
Reprogram,14.0,False,1,False
Ball Lightning,14.0,False,1,False
SKIP,14.0,False,1,False
Fission,16.0,True,1,True
Rainbow,16.0,False,1,True
Creative AI,16.0,False,1,True
SKIP,16.0,False,1,True
Self Repair,18.0,True,2,False
Consume,18.0,False,2,False
Leap,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,18.0,True,2,False
Lockon,18.0,False,2,False
Rip and Tear,18.0,False,2,False
Blizzard,18.0,False,2,False
SKIP,18.0,False,2,False
Skim,19.0,True,2,False
Compile Driver,19.0,False,2,False
Hologram,19.0,False,2,False
SKIP,19.0,False,2,False
Undo,19.0,True,2,False
Doom and Gloom,19.0,False,2,False
Conserve Battery,19.0,False,2,False
SKIP,19.0,False,2,False
Coolheaded,22.0,True,2,False
Stack,22.0,False,2,False
Hologram,22.0,False,2,False
Rip and Tear,22.0,False,2,False
Tempest,22.0,False,2,False
Ball Lightning,22.0,False,2,False
Static Discharge,22.0,False,2,False
Beam Cell,22.0,False,2,False
Leap,22.0,False,2,False
Rebound,22.0,False,2,False
Steam Power,22.0,False,2,False
Go for the Eyes,22.0,False,2,False
Cold Snap,22.0,False,2,False
Glacier,22.0,False,2,False
Sunder,22.0,False,2,False
Capacitor,22.0,False,2,False
Darkness,22.0,False,2,False
Sweeping Beam,22.0,False,2,False
Chaos,22.0,False,2,False
Blizzard,22.0,False,2,False
SKIP,22.0,False,2,False
Doom and Gloom,1.0,True,1,False
Reinforced Body,1.0,False,1,False
Darkness,1.0,False,1,False
SKIP,1.0,False,1,False
Self Repair,2.0,True,1,False
Static Discharge,2.0,False,1,False
Streamline,2.0,False,1,False
SKIP,2.0,False,1,False
Lockon,5.0,True,1,False
Conserve Battery,5.0,False,1,False
Barrage,5.0,False,1,False
SKIP,5.0,False,1,False
Cold Snap,7.0,True,1,False
Beam Cell,7.0,False,1,False
Blizzard,7.0,False,1,False
SKIP,7.0,False,1,False
Genetic Algorithm,10.0,True,1,False
Glacier,10.0,False,1,False
Redo,10.0,False,1,False
SKIP,10.0,False,1,False
Glacier,11.0,True,1,False
Turbo,11.0,False,1,False
Conserve Battery,11.0,False,1,False
SKIP,11.0,False,1,False
Double Energy,12.0,True,1,False
Stack,12.0,False,1,False
Conserve Battery,12.0,False,1,False
SKIP,12.0,False,1,False
Sunder,13.0,True,1,False
Ball Lightning,13.0,False,1,False
Steam Power,13.0,False,1,False
SKIP,13.0,False,1,False
BootSequence,14.0,True,1,False
Machine Learning,14.0,False,1,False
Amplify,14.0,False,1,False
SKIP,14.0,False,1,False
Core Surge,16.0,True,1,True
Creative AI,16.0,False,1,True
Multi-Cast,16.0,False,1,True
SKIP,16.0,False,1,True
Coolheaded,18.0,True,2,False
Force Field,18.0,False,2,False
Stack,18.0,False,2,False
SKIP,18.0,False,2,False
Beam Cell,19.0,True,2,False
Stack,19.0,False,2,False
Self Repair,19.0,False,2,False
SKIP,19.0,False,2,False
SKIP,22.0,True,2,False
Cold Snap,22.0,False,2,False
Rip and Tear,22.0,False,2,False
Heatsinks,22.0,False,2,False
SKIP,22.0,False,2,False
Machine Learning,25.0,True,2,False
Rebound,25.0,False,2,False
Cold Snap,25.0,False,2,False
SKIP,25.0,False,2,False
Reinforced Body,27.0,True,2,False
Storm,27.0,False,2,False
Conserve Battery,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
Cold Snap,28.0,False,2,False
Self Repair,28.0,False,2,False
Reinforced Body,28.0,False,2,False
SKIP,28.0,False,2,False
Compile Driver,29.0,True,2,False
Leap,29.0,False,2,False
Stack,29.0,False,2,False
SKIP,29.0,False,2,False
SKIP,30.0,True,2,False
Beam Cell,30.0,False,2,False
Ball Lightning,30.0,False,2,False
Sweeping Beam,30.0,False,2,False
SKIP,30.0,False,2,False
Echo Form,33.0,True,2,True
Reboot,33.0,False,2,True
All For One,33.0,False,2,True
SKIP,33.0,False,2,True
SKIP,35.0,True,3,False
Stack,35.0,False,3,False
Conserve Battery,35.0,False,3,False
Storm,35.0,False,3,False
SKIP,35.0,False,3,False
Compile Driver,37.0,True,3,False
Consume,37.0,False,3,False
Reprogram,37.0,False,3,False
SKIP,37.0,False,3,False
SKIP,38.0,True,3,False
Turbo,38.0,False,3,False
Hello World,38.0,False,3,False
Consume,38.0,False,3,False
SKIP,38.0,False,3,False
Chaos,39.0,True,3,False
Beam Cell,39.0,False,3,False
Chill,39.0,False,3,False
SKIP,39.0,False,3,False
Turbo,40.0,True,3,False
Rip and Tear,40.0,False,3,False
Auto Shields,40.0,False,3,False
SKIP,40.0,False,3,False
Skim,42.0,True,3,False
Self Repair,42.0,False,3,False
Barrage,42.0,False,3,False
SKIP,42.0,False,3,False
Glacier,44.0,True,3,False
Rainbow,44.0,False,3,False
Barrage,44.0,False,3,False
SKIP,44.0,False,3,False
Static Discharge,55.0,True,4,False
Lockon,55.0,False,4,False
Cold Snap,55.0,False,4,False
SKIP,55.0,False,4,False
Auto Shields,1.0,True,1,False
Rebound,1.0,False,1,False
Turbo,1.0,False,1,False
SKIP,1.0,False,1,False
Self Repair,6.0,True,1,False
Thunder Strike,6.0,False,1,False
Storm,6.0,False,1,False
SKIP,6.0,False,1,False
SKIP,7.0,True,1,False
Blizzard,7.0,False,1,False
Aggregate,7.0,False,1,False
Turbo,7.0,False,1,False
SKIP,7.0,False,1,False
Ball Lightning,8.0,True,1,False
