Card,Win
Go for the Eyes,True
Buffer,True
Darkness,True
Defragment,True
Dark Shackles,True
Master of Strategy,True
Rainbow,True
Conserve Battery,True
Cold Snap,True
Glacier,True
Zap,True
Capacitor,True
Dualcast,True
Seek,True
Compile Driver,True
Self Repair,True
BootSequence,True
Redo,True
Hologram,True
RitualDagger,True
Strike_B,True
Machine Learning,True
Chill,True
Coolheaded,True
Multi-Cast,True
Defend_B,True
Amplify,True
Consume,True
Echo Form,True
Ball Lightning,True
Turbo,True
Darkness,True
Beam Cell,True
Defragment,True
FTL,True
Sunder,True
Rainbow,True
Wireheading,False
Eruption,False
InnerPeace,False
FlurryOfBlows,False
Strike_P,False
ClearTheMind,False
CutThroughFate,False
Defend_P,False
MentalFortress,False
Vigilance,False
Impervious,False
Feed,False
Exhume,False
Perfected Strike,False
Strike_R,False
Defend_R,False
Hemokinesis,False
Shrug It Off,False
Clash,False
Bloodletting,False
Bash,False
Armaments,False
Iron Wave,False
Doom and Gloom,True
Conserve Battery,True
Genetic Algorithm,True
Heatsinks,True
Double Energy,True
Discovery,True
Glacier,True
Cold Snap,True
Zap,True
Capacitor,True
Dualcast,True
Steam,True
Skim,True
Madness,True
Compile Driver,True
Seek,True
Redo,True
Recycle,True
Hologram,True
Strike_B,True
Panacea,True
Undo,True
Aggregate,True
Coolheaded,True
Multi-Cast,True
Defend_B,True
Amplify,True
PanicButton,True
Flash of Steel,True
Defragment,True
FTL,True
Reboot,True
Self Repair,True
Bite,True
Pommel Strike,True
Reaper,True
Corruption,True
Defend_R,True
Flame Barrier,True
Discovery,True
Shrug It Off,True
Bloodletting,True
Body Slam,True
Headbutt,True
Iron Wave,True
Metallicize,True
Carnage,True
Havoc,True
Bash,True
Offering,True
Whirlwind,True
Exhume,True
Barricade,True
Burning Pact,True
True Grit,True
Entrench,True
Shockwave,True
Disarm,True
Doom and Gloom,True
Conserve Battery,True
Genetic Algorithm,True
Bite,True
Double Energy,True
Cold Snap,True
Glacier,True
Zap,True
Capacitor,True
Dualcast,True
Skim,True
Seek,True
Compile Driver,True
Loop,True
BootSequence,True
Redo,True
Undo,True
Aggregate,True
Electrodynamics,True
Coolheaded,True
Defend_B,True
Echo Form,True
Go for the Eyes,True
Defragment,True
Dark Shackles,True
Lockon,True
Steam Power,True
Buffer,True
Wireheading,False
CutThroughFate,False
EmptyMind,False
Tantrum,False
Eruption,False
LessonLearned,False
FlurryOfBlows,False
Strike_P,False
Adaptation,False
Meditate,False
ClearTheMind,False
Defend_P,False
Halt,False
Vigilance,False
Heatsinks,True
Cold Snap,True
Zap,True
Capacitor,True
Dualcast,True
Skim,True
Seek,True
Compile Driver,True
Redo,True
Blind,True
Strike_B,True
Static Discharge,True
Panacea,True
Chaos,True
Chill,True
Undo,True
Aggregate,True
Machine Learning,True
Sweeping Beam,True
Defend_B,True
Consume,True
Biased Cognition,True
Go for the Eyes,True
Darkness,True
Flash of Steel,True
Beam Cell,True
FTL,True
Lockon,True
Self Repair,True
Defend_G,False
Calculated Gamble,False
Well Laid Plans,False
Survivor,False
Master of Strategy,False
Neutralize,False
Strike_G,False
Quick Slash,False
Conserve Battery,False
Cold Snap,False
Capacitor,False
Dualcast,False
Rebound,False
Skim,False
Compile Driver,False
Hologram,False
Chaos,False
Undo,False
Aggregate,False
Sweeping Beam,False
Electrodynamics,False
Coolheaded,False
Multi-Cast,False
Defend_B,False
Consume,False
Core Surge,False
Biased Cognition,False
Darkness,False
Defragment,False
Sunder,False
Feel No Pain,True
Reaper,True
Defend_R,True
Dark Embrace,True
Shrug It Off,True
Bloodletting,True
Second Wind,True
Spot Weakness,True
Power Through,True
Sentinel,True
Intimidate,True
Anger,True
Dropkick,True
Immolate,True
Bash,True
Armaments,True
Fire Breathing,True
Feed,True
Entrench,True
Burning Pact,True
Finesse,True
Dual Wield,True
Shockwave,True
Conserve Battery,True
Doom and Gloom,True
Tempest,True
Heatsinks,True
Cold Snap,True
Glacier,True
Zap,True
Capacitor,True
Dualcast,True
Rebound,True
Seek,True
Compile Driver,True
Self Repair,True
Loop,True
Hologram,True
Strike_B,True
Chill,True
Aggregate,True
Electrodynamics,True
Coolheaded,True
Defend_B,True
Bandage Up,True
Consume,True
Core Surge,True
Biased Cognition,True
Buffer,True
Turbo,True
Sunder,True
Rainbow,True
Prepared,True
Noxious Fumes,True
Survivor,True
Calculated Gamble,True
Footwork,True
Neutralize,True
Reflex,True
Tools of the Trade,True
Crippling Poison,True
Heel Hook,True
Acrobatics,True
Tactician,True
Underhanded Strike,True
Leg Sweep,True
Catalyst,True
Deflect,True
Adrenaline,True
Backstab,True
Corpse Explosion,True
PiercingWail,True
Outmaneuver,True
Secret Technique,True
Compile Driver,False
Strike_B,False
Defend_B,False
Static Discharge,False
Cold Snap,False
Zap,False
Capacitor,False
Dualcast,False
Skim,False
Chill,False
Seek,False
Sweeping Beam,False
Hello World,False
Hologram,False
Tantrum,True
EmptyMind,True
Eruption,True
SpiritShield,True
InnerPeace,True
Adaptation,True
CutThroughFate,True
MentalFortress,True
TalkToTheHand,True
Vigilance,True
Defend_G,False
Phantasmal Killer,False
Backflip,False
Eviscerate,False
Dagger Spray,False
Backstab,False
Well Laid Plans,False
Survivor,False
Neutralize,False
Strike_G,False
Blade Dance,False
Terror,True
Wraith Form,True
Noxious Fumes,True
Survivor,True
CurseOfTheBell,True
Alchemize,True
Calculated Gamble,True
Setup,True
Outmaneuver,True
Defend_G,True
Footwork,True
Envenom,True
Blade Dance,True
Accuracy,True
Backflip,True
Dodge and Roll,True
Leg Sweep,True
Catalyst,True
Cloak And Dagger,True
Choke,True
PanicButton,True
Malaise,True
PiercingWail,True
Neutralize,True
Strike_G,True
Pommel Strike,False
Feel No Pain,False
Strike_R,False
Defend_R,False
Shrug It Off,False
Writhe,False
Bloodletting,False
Second Wind,False
CurseOfTheBell,False
Warcry,False
Headbutt,False
Power Through,False
Iron Wave,False
Fiend Fire,False
Metallicize,False
Battle Trance,False
Evolve,False
Intimidate,False
Havoc,False
Anger,False
Impervious,False
Demon Form,False
Bash,False
PanicButton,False
Whirlwind,False
Burning Pact,False
Shockwave,False
Disarm,False
Bite,True
White Noise,True
Cold Snap,True
Glacier,True
Zap,True
Dualcast,True
Seek,True
Redo,True
Chaos,True
Chill,True
Sweeping Beam,True
Aggregate,True
Coolheaded,True
Auto Shields,True
Defend_B,True
Consume,True
Echo Form,True
Core Surge,True
Barrage,True
Turbo,True
Defragment,True
FTL,True
Sunder,True
Self Repair,True
Tantrum,True
EmptyMind,True
Eruption,True
InnerPeace,True
LessonLearned,True
FlurryOfBlows,True
Scrawl,True
Adaptation,True
CutThroughFate,True
Defend_P,True
MentalFortress,True
Vigilance,True
Pommel Strike,True
Reaper,True
Corruption,True
Strike_R,True
Defend_R,True
Dark Embrace,True
Shrug It Off,True
Spot Weakness,True
Headbutt,True
Power Through,True
Fiend Fire,True
Brutality,True
Evolve,True
Anger,True
Apotheosis,True
Impervious,True
Clothesline,True
Perfected Strike,True
Cleave,True
Bash,True
Armaments,True
Feed,True
Exhume,True
Burning Pact,True
Pummel,True
Double Tap,True
Shockwave,True
Terror,True
Prepared,True
Wraith Form,True
Writhe,True
Blur,True
Noxious Fumes,True
Survivor,True
Alchemize,True
Calculated Gamble,True
Concentrate,True
Blind,True
Defend_G,True
Footwork,True
All Out Attack,True
Tools of the Trade,True
Dagger Throw,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Tactician,True
Bullet Time,True
Accuracy,True
Backflip,True
Leg Sweep,True
Escape Plan,True
Catalyst,True
Endless Agony,True
Well Laid Plans,True
Night Terror,True
Deflect,True
Dark Shackles,True
PiercingWail,True
Corpse Explosion,True
Neutralize,True
Strike_G,True
Offering,False
Shockwave,False
Whirlwind,False
Exhume,False
Feel No Pain,False
Strike_R,False
Defend_R,False
Blood for Blood,False
Anger,False
Dark Embrace,False
True Grit,False
Inflame,False
Bash,False
Trip,False
Headbutt,False
Conserve Battery,True
Heatsinks,True
White Noise,True
Glacier,True
Cold Snap,True
Capacitor,True
Dualcast,True
Steam,True
Skim,True
Redo,True
Hologram,True
Strike_B,True
Fusion,True
Sweeping Beam,True
Coolheaded,True
Defend_B,True
Consume,True
Echo Form,True
Barrage,True
Biased Cognition,True
Go for the Eyes,True
Darkness,True
Turbo,True
Defragment,True
Beam Cell,True
FTL,True
Self Repair,True
Doom and Gloom,True
Conserve Battery,True
White Noise,True
Discovery,True
Rip and Tear,True
Glacier,True
Cold Snap,True
Dualcast,True
Steam,True
Seek,True
Skim,True
Compile Driver,True
Loop,True
Redo,True
Hologram,True
Hyperbeam,True
Undo,True
Aggregate,True
Thunder Strike,True
Hello World,True
Apotheosis,True
Coolheaded,True
Auto Shields,True
Core Surge,True
Biased Cognition,True
Go for the Eyes,True
Turbo,True
FTL,True
Sunder,True
Finesse,True
Buffer,True
Double Tap,True
Reaper,True
Corruption,True
Defend_R,True
Feel No Pain,True
Shrug It Off,True
Bloodletting,True
Second Wind,True
Warcry,True
Sentinel,True
Fiend Fire,True
Limit Break,True
Havoc,True
Bash,True
Offering,True
Flash of Steel,True
Burning Pact,True
True Grit,True
Pummel,True
Dual Wield,True
Disarm,True
Shockwave,True
Seeing Red,True
Terror,False
Prepared,False
Decay,False
Dagger Spray,False
Doppelganger,False
Noxious Fumes,False
Survivor,False
Alchemize,False
Defend_G,False
Predator,False
Apparition,False
Reflex,False
Dagger Throw,False
Blade Dance,False
Acrobatics,False
Burst,False
Backflip,False
Leg Sweep,False
Catalyst,False
Escape Plan,False
Endless Agony,False
Deflect,False
Backstab,False
PiercingWail,False
Neutralize,False
Strike_G,False
Defend_G,False
Footwork,False
Acrobatics,False
Backflip,False
Underhanded Strike,False
Prepared,False
PiercingWail,False
Crippling Poison,False
Survivor,False
Slice,False
Neutralize,False
Strike_G,False
Tantrum,False
EmptyMind,False
CutThroughFate,False
Eruption,False
Strike_P,False
Adaptation,False
SandsOfTime,False
Consecrate,False
Defend_P,False
Vigilance,False
Tantrum,True
Eruption,True
Vault,True
Omniscience,True
Blasphemy,True
HandOfGreed,True
EmptyBody,True
Apparition,True
FlurryOfBlows,True
WaveOfTheHand,True
BowlingBash,True
Study,True
Adaptation,True
CutThroughFate,True
MentalFortress,True
ThirdEye,True
Vigilance,True
Reaper,True
Feel No Pain,True
Strike_R,True
Defend_R,True
Dark Embrace,True
Shrug It Off,True
Writhe,True
Second Wind,True
Body Slam,True
Headbutt,True
Power Through,True
Rampage,True
Apotheosis,True
Impervious,True
Bash,True
Offering,True
Barricade,True
Shame,True
Entrench,True
Burning Pact,True
Injury,True
Inflame,True
Disarm,True
Shockwave,True
Seeing Red,True
Doom and Gloom,False
Conserve Battery,False
Glacier,False
Cold Snap,False
Capacitor,False
Dualcast,False
Rebound,False
Force Field,False
Self Repair,False
Loop,False
Redo,False
Hologram,False
Fusion,False
Undo,False
Sweeping Beam,False
Aggregate,False
Electrodynamics,False
Coolheaded,False
Defend_B,False
Amplify,False
Rainbow,False
Flash of Steel,False
Beam Cell,False
Defragment,False
Sunder,False
Buffer,False
Doom and Gloom,False
Fission,False
Heatsinks,False
Discovery,False
Cold Snap,False
Glacier,False
Zap,False
Dualcast,False
Seek,False
Recycle,False
Strike_B,False
Static Discharge,False
Chill,False
Machine Learning,False
Electrodynamics,False
Coolheaded,False
Defend_B,False
Consume,False
Echo Form,False
Go for the Eyes,False
Ball Lightning,False
Turbo,False
Beam Cell,False
Dark Shackles,False
Sunder,False
Lockon,False
Master of Strategy,False
Reinforced Body,False
Conserve Battery,False
Melter,False
Strike_B,False
Defend_B,False
Defragment,False
Zap,False
Dualcast,False
Rebound,False
Chill,False
Undo,False
Recycle,False
Terror,False
Sucker Punch,False
Writhe,False
Skewer,False
Noxious Fumes,False
Survivor,False
Alchemize,False
Calculated Gamble,False
Setup,False
Outmaneuver,False
Defend_G,False
Footwork,False
Predator,False
Flechettes,False
After Image,False
Dagger Throw,False
Heel Hook,False
Blade Dance,False
Acrobatics,False
Dodge and Roll,False
Accuracy,False
Escape Plan,False
Cloak And Dagger,False
Deflect,False
Backstab,False
PiercingWail,False
Injury,False
Neutralize,False
Strike_G,False
Pommel Strike,False
Feel No Pain,False
Strike_R,False
Defend_R,False
Shrug It Off,False
Bloodletting,False
Second Wind,False
CurseOfTheBell,False
Spot Weakness,False
Warcry,False
Power Through,False
Fiend Fire,False
Brutality,False
Evolve,False
Havoc,False
Hemokinesis,False
Anger,False
Bash,False
Armaments,False
Feed,False
Blood for Blood,False
True Grit,False
Inflame,False
Sucker Punch,False
Wraith Form,False
Noxious Fumes,False
Survivor,False
Defend_G,False
Footwork,False
Neutralize,False
Flechettes,False
Dagger Throw,False
Glass Knife,False
Acrobatics,False
Tactician,False
Bullet Time,False
Dodge and Roll,False
Backflip,False
Leg Sweep,False
Slice,False
Malaise,False
Backstab,False
PiercingWail,False
Outmaneuver,False
Strike_G,False
Worship,True
MentalFortress,True
Wireheading,True
DeceiveReality,True
FlurryOfBlows,True
Collect,True
Adaptation,True
Meditate,True
Tantrum,True
Eruption,True
Vault,True
Study,True
CarveReality,True
CutThroughFate,True
Halt,True
InnerPeace,True
BattleHymn,True
EmptyMind,True
Scrawl,True
Vigilance,True
Defend_G,False
Acrobatics,False
Footwork,False
Phantasmal Killer,False
Tactician,False
Backflip,False
Underhanded Strike,False
Prepared,False
Grand Finale,False
Backstab,False
PiercingWail,False
Calculated Gamble,False
Well Laid Plans,False
Survivor,False
Neutralize,False
Deflect,False
Strike_G,False
Blade Dance,False
Tantrum,True
CutThroughFate,True
EmptyMind,True
Eruption,True
InnerPeace,True
Dark Shackles,True
Vault,True
DeusExMachina,True
Strike_P,True
Adaptation,True
Consecrate,True
Halt,True
FearNoEvil,True
TalkToTheHand,True
Vigilance,True
Defend_G,False
Footwork,False
Bouncing Flask,False
Backflip,False
Leg Sweep,False
Outmaneuver,False
PiercingWail,False
Survivor,False
Glass Knife,False
Neutralize,False
Deflect,False
Strike_G,False
Die Die Die,False
Blade Dance,False
Alpha,False
CutThroughFate,False
Wallop,False
Eruption,False
InnerPeace,False
Strike_P,False
EmptyFist,False
Consecrate,False
Defend_P,False
FearNoEvil,False
Vigilance,False
Doom and Gloom,True
Bite,True
Double Energy,True
Cold Snap,True
Glacier,True
Capacitor,True
Dualcast,True
Skim,True
Compile Driver,True
Loop,True
Recycle,True
BootSequence,True
Hologram,True
Chill,True
Sweeping Beam,True
Aggregate,True
Coolheaded,True
Defend_B,True
Core Surge,True
Biased Cognition,True
Go for the Eyes,True
Darkness,True
Defragment,True
Master of Strategy,True
Reboot,True
Tantrum,True
Eruption,True
InnerPeace,True
Secret Technique,True
Strike_P,True
BowlingBash,True
FollowUp,True
Scrawl,True
Sanctity,True
Adaptation,True
Halt,True
FearNoEvil,True
TalkToTheHand,True
Vigilance,True
Defend_G,False
Acrobatics,False
Backflip,False
Finisher,False
Masterful Stab,False
Outmaneuver,False
Apparition,False
Escape Plan,False
Tools of the Trade,False
Corpse Explosion,False
PiercingWail,False
Necronomicurse,False
Survivor,False
Slice,False
Glass Knife,False
Neutralize,False
Strike_G,False
Blade Dance,False
Defend_G,False
Bullet Time,False
Terror,False
Malaise,False
Dark Shackles,False
Leg Sweep,False
HandOfGreed,False
Corpse Explosion,False
PiercingWail,False
Survivor,False
Dagger Throw,False
Neutralize,False
Deflect,False
Strike_G,False
Wireheading,False
Wish,False
ThirdEye,False
EmptyMind,False
Wallop,False
Eruption,False
InnerPeace,False
Weave,False
Omniscience,False
LessonLearned,False
FlurryOfBlows,False
ClearTheMind,False
CutThroughFate,False
Ragnarok,False
JustLucky,False
Vigilance,False
Defend_G,False
Acrobatics,False
Storm of Steel,False
Underhanded Strike,False
Adrenaline,False
Survivor,False
Glass Knife,False
Slice,False
Neutralize,False
Strike_G,False
Infinite Blades,False
EmptyMind,False
Eruption,False
InnerPeace,False
Strike_P,False
EmptyFist,False
Consecrate,False
Defend_P,False
MentalFortress,False
FearNoEvil,False
Vigilance,False
Fission,True
Heatsinks,True
Good Instincts,True
Cold Snap,True
Glacier,True
Capacitor,True
Dualcast,True
Rebound,True
Seek,True
Compile Driver,True
Redo,True
Hologram,True
Strike_B,True
Fusion,True
Panacea,True
Meteor Strike,True
Sweeping Beam,True
Aggregate,True
Coolheaded,True
Defend_B,True
Rainbow,True
All For One,True
Go for the Eyes,True
Turbo,True
Darkness,True
Defragment,True
Dark Shackles,True
FTL,True
Sunder,True
Blizzard,True
Self Repair,True
Wireheading,True
EmptyMind,True
FearNoEvil,True
Eruption,True
Vault,True
Crescendo,True
FlurryOfBlows,True
Strike_P,True
Finesse,True
WindmillStrike,True
Adaptation,True
CutThroughFate,True
MentalFortress,True
ThirdEye,True
Vigilance,True
Sucker Punch,True
Noxious Fumes,True
Survivor,True
CurseOfTheBell,True
Alchemize,True
Calculated Gamble,True
Outmaneuver,True
RitualDagger,True
Defend_G,True
Predator,True
Footwork,True
Reflex,True
After Image,True
Dagger Throw,True
Acrobatics,True
Tactician,True
Backflip,True
Burst,True
Catalyst,True
Well Laid Plans,True
PanicButton,True
Infinite Blades,True
Backstab,True
PiercingWail,True
Neutralize,True
Strike_G,True
Pommel Strike,False
Defend_R,False
Shrug It Off,False
Spot Weakness,False
Uppercut,False
Metallicize,False
Battle Trance,False
Carnage,False
Hemokinesis,False
Ghostly Armor,False
Impervious,False
Clothesline,False
Necronomicurse,False
Demon Form,False
Immolate,False
Bash,False
Armaments,False
Barricade,False
Twin Strike,False
Inflame,False
Pommel Strike,True
Feel No Pain,True
Corruption,True
Strike_R,True
Defend_R,True
Shrug It Off,True
Body Slam,True
Power Through,True
Fiend Fire,True
Hemokinesis,True
Apotheosis,True
Dropkick,True
Impervious,True
Demon Form,True
Bash,True
Armaments,True
Whirlwind,True
Dark Shackles,True
Double Tap,True
Shockwave,True
Disarm,True
Immolate,False
Fiend Fire,False
Pommel Strike,False
Brutality,False
Feel No Pain,False
Barricade,False
Strike_R,False
Defend_R,False
Evolve,False
Flame Barrier,False
Entrench,False
Shrug It Off,False
Bash,False
Headbutt,False
Power Through,False
Seeing Red,False
Bite,False
EmptyMind,False
Wallop,False
Eruption,False
InnerPeace,False
FlurryOfBlows,False
Adaptation,False
EmptyFist,False
Defend_P,False
MentalFortress,False
Vigilance,False
Prepared,True
Survivor,True
Concentrate,True
RitualDagger,True
Defend_G,True
Phantasmal Killer,True
After Image,True
Dagger Throw,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Tactician,True
Accuracy,True
Backflip,True
Leg Sweep,True
Well Laid Plans,True
Cloak And Dagger,True
Deflect,True
PanicButton,True
Storm of Steel,True
Flying Knee,True
Corpse Explosion,True
PiercingWail,True
Neutralize,True
Strike_G,True
Pommel Strike,True
Reaper,True
Sword Boomerang,True
Strike_R,True
Defend_R,True
Discovery,True
Shrug It Off,True
Bloodletting,True
Second Wind,True
Clumsy,True
Headbutt,True
Power Through,True
Fiend Fire,True
Battle Trance,True
Metallicize,True
Evolve,True
Anger,True
Impervious,True
Clothesline,True
Secret Technique,True
Demon Form,True
Bash,True
Feed,True
Flash of Steel,True
Burning Pact,True
Heavy Blade,True
Disarm,True
Blur,False
Survivor,False
Poisoned Stab,False
Calculated Gamble,False
Defend_G,False
Predator,False
Masterful Stab,False
After Image,False
Apotheosis,False
Tactician,False
Backflip,False
Underhanded Strike,False
Leg Sweep,False
Night Terror,False
Deflect,False
Dark Shackles,False
A Thousand Cuts,False
PiercingWail,False
Neutralize,False
Strike_G,False
Terror,True
Prepared,True
Blur,True
Noxious Fumes,True
Survivor,True
Concentrate,True
Defend_G,True
Footwork,True
Reflex,True
Tools of the Trade,True
After Image,True
Blade Dance,True
Acrobatics,True
Bouncing Flask,True
Tactician,True
Backflip,True
Leg Sweep,True
Escape Plan,True
Endless Agony,True
Deflect,True
Malaise,True
Adrenaline,True
Corpse Explosion,True
PiercingWail,True
Neutralize,True
Terror,True
Prepared,True
Doppelganger,True
Blur,True
Survivor,True
Alchemize,True
Calculated Gamble,True
Footwork,True
Reflex,True
Tools of the Trade,True
Glass Knife,True
Acrobatics,True
Tactician,True
Burst,True
Backflip,True
Underhanded Strike,True
Well Laid Plans,True
Night Terror,True
Malaise,True
Adrenaline,True
PiercingWail,True
Neutralize,True
Ball Lightning,False
Strike_B,False
Auto Shields,False
Defend_B,False
Zap,False
Creative AI,False
Dualcast,False
Skim,False
Lockon,False
Electrodynamics,False
Self Repair,False
Wireheading,False
Tantrum,False
DeceiveReality,False
Eruption,False
LessonLearned,False
InnerPeace,False
FlurryOfBlows,False
Strike_P,False
SandsOfTime,False
ClearTheMind,False
Defend_P,False
Vengeance,False
TalkToTheHand,False
Vigilance,False
Perfected Strike,False
Strike_R,False
Defend_R,False
Corruption,False
Infernal Blade,False
Battle Trance,False
Double Tap,False
Bash,False
Anger,False
Seeing Red,False
Pommel Strike,False
Feel No Pain,False
Strike_R,False
Defend_R,False
Dark Embrace,False
Shrug It Off,False
Bludgeon,False
Second Wind,False
Power Through,False
Uppercut,False
Iron Wave,False
Battle Trance,False
Carnage,False
Impervious,False
Clothesline,False
Bash,False
Armaments,False
Exhume,False
Barricade,False
Burning Pact,False
Dual Wield,False
Doom and Gloom,False
Loop,False
Strike_B,False
Turbo,False
Defend_B,False
Cold Snap,False
FTL,False
Consume,False
Dualcast,False
Skim,False
Chill,False
Undo,False
Streamline,False
Core Surge,False
BootSequence,False
Redo,False
Buffer,False
Coolheaded,False
Ball Lightning,False
Strike_B,False
Defend_B,False
Cold Snap,False
Storm,False
Zap,False
Bandage Up,False
Dualcast,False
Undo,False
Lockon,False
Chill,False
Compile Driver,False
Wish,False
Meditate,False
Wallop,False
Eruption,False
LessonLearned,False
ReachHeaven,False
HandOfGreed,False
Judgement,False
BowlingBash,False
ClearTheMind,False
WheelKick,False
EmptyFist,False
CutThroughFate,False
Defend_P,False
FearNoEvil,False
Vigilance,False
Doom and Gloom,False
Conserve Battery,False
Fission,False
Cold Snap,False
Capacitor,False
Dualcast,False
Skim,False
Steam,False
Self Repair,False
Loop,False
Redo,False
Strike_B,False
Static Discharge,False
Chill,False
Undo,False
Sweeping Beam,False
Coolheaded,False
Defend_B,False
Barrage,False
Turbo,False
Reboot,False
Rainbow,False
Fiend Fire,True
Pommel Strike,True
Feed,True
Feel No Pain,True
Barricade,True
Strike_R,True
Evolve,True
Defend_R,True
Apparition,True
Heavy Blade,True
Shrug It Off,True
Wild Strike,True
Immolate,True
Armaments,True
Shockwave,True
Power Through,True
Disarm,True
Feel No Pain,True
Strike_R,True
Defend_R,True
Flame Barrier,True
Dark Embrace,True
Shrug It Off,True
Wild Strike,True
Spot Weakness,True
Headbutt,True
Carnage,True
Impervious,True
Clothesline,True
Perfected Strike,True
Immolate,True
Bash,True
PanicButton,True
Offering,True
Feed,True
Barricade,True
Burning Pact,True
Entrench,True
True Grit,True
Shockwave,True
Conserve Battery,False
Go for the Eyes,False
Reinforced Body,False
Strike_B,False
Turbo,False
Defend_B,False
Defragment,False
FTL,False
Zap,False
Consume,False
Dualcast,False
Skim,False
Meteor Strike,False
Undo,False
Compile Driver,False
Hologram,False
Rainbow,False
Coolheaded,False
Tantrum,True
EmptyMind,True
Eruption,True
LessonLearned,True
Deep Breath,True
FlurryOfBlows,True
ClearTheMind,True
Adaptation,True
Scrawl,True
Master of Strategy,True
EmptyFist,True
CutThroughFate,True
Purity,True
Halt,True
MentalFortress,True
TalkToTheHand,True
Vigilance,True
Conserve Battery,False
Loop,False
Ball Lightning,False
Strike_B,False
Defend_B,False
Defragment,False
Dualcast,False
Seek,False
Undo,False
Sweeping Beam,False
Self Repair,False
BootSequence,False
Blind,False
Buffer,False
Coolheaded,False
Finisher,True
Dagger Spray,True
Doppelganger,True
Writhe,True
Blur,True
Noxious Fumes,True
Survivor,True
Calculated Gamble,True
Defend_G,True
Footwork,True
Crippling Poison,True
Blade Dance,True
Acrobatics,True
Dodge and Roll,True
Backflip,True
Burst,True
Leg Sweep,True
Escape Plan,True
Catalyst,True
Deflect,True
Storm of Steel,True
Dash,True
Adrenaline,True
PiercingWail,True
Corpse Explosion,True
Neutralize,True
Strike_G,True
Pommel Strike,False
Feel No Pain,False
Corruption,False
Strike_R,False
Defend_R,False
Headbutt,False
Hemokinesis,False
Burning Pact,False
Bash,False
Infernal Blade,False
Shockwave,False
Offering,False
Sentinel,False
Pommel Strike,False
Metallicize,False
Blood for Blood,False
