Enemy,Damage Taken
2 Orb Walkers,46.0
Awakened One,46.0
Shield and Spear,45.0
Book of Stabbing,45.0
Giant Head,45.0
The Heart,45.0
Spire Growth,45.0
Book of Stabbing,45.0
The Heart,45.0
Shield and Spear,45.0
Awakened One,44.0
Champ,44.0
Time Eater,44.0
Snecko,44.0
The Heart,44.0
The Guardian,44.0
3 Darklings,44.0
Lagavulin,44.0
Hexaghost,44.0
Hexaghost,44.0
Transient,44.0
The Heart,43.0
Nemesis,43.0
Shield and Spear,43.0
Giant Head,43.0
Hexaghost,43.0
Awakened One,43.0
Awakened One,42.0
Exordium Thugs,42.0
Lagavulin,42.0
Giant Head,42.0
Gremlin Leader,42.0
Nemesis,42.0
Gremlin Nob,42.0
The Heart,42.0
Hexaghost,42.0
Spire Growth,42.0
Book of Stabbing,42.0
Reptomancer,42.0
The Heart,42.0
Automaton,42.0
Time Eater,42.0
Slavers,41.0
Large Slime,41.0
Cultist and Chosen,41.0
Book of Stabbing,41.0
Slime Boss,41.0
Nemesis,41.0
Hexaghost,41.0
Slavers,41.0
Time Eater,41.0
Donu and Deca,41.0
The Heart,41.0
Gremlin Nob,41.0
Shield and Spear,41.0
Slavers,41.0
Champ,41.0
Slavers,40.0
Lagavulin Event,40.0
The Heart,40.0
Hexaghost,40.0
Shield and Spear,40.0
Automaton,40.0
Lagavulin,40.0
Gremlin Nob,40.0
Lagavulin,40.0
3 Cultists,40.0
Writhing Mass,40.0
The Heart,40.0
The Heart,40.0
Lagavulin,40.0
Book of Stabbing,39.0
Shelled Parasite and Fungi,39.0
Jaw Worm Horde,39.0
Lagavulin,39.0
The Guardian,39.0
Gremlin Nob,39.0
Giant Head,39.0
Donu and Deca,39.0
Slime Boss,39.0
Jaw Worm Horde,38.0
Giant Head,38.0
3 Sentries,38.0
Jaw Worm Horde,38.0
Book of Stabbing,38.0
Time Eater,38.0
Lagavulin,38.0
Book of Stabbing,38.0
Slime Boss,38.0
Gremlin Nob,38.0
3 Darklings,38.0
Slime Boss,38.0
Shell Parasite,38.0
3 Sentries,38.0
Cultist and Chosen,38.0
Awakened One,38.0
Slime Boss,38.0
Time Eater,37.0
Shell Parasite,37.0
Time Eater,37.0
Slime Boss,37.0
Time Eater,37.0
Hexaghost,37.0
Slavers,37.0
2 Thieves,37.0
Shield and Spear,37.0
Hexaghost,37.0
Gremlin Nob,37.0
Transient,37.0
Slavers,37.0
Cultist and Chosen,37.0
Slavers,37.0
Slavers,37.0
Gremlin Leader,36.0
The Heart,36.0
Lagavulin,36.0
Slavers,36.0
Centurion and Healer,36.0
Shell Parasite,36.0
Automaton,36.0
Book of Stabbing,36.0
Nemesis,36.0
Gremlin Nob,36.0
Time Eater,36.0
3 Cultists,36.0
Giant Head,36.0
Hexaghost,36.0
Slavers,36.0
Gremlin Nob,36.0
Reptomancer,36.0
Gremlin Nob,36.0
Slime Boss,36.0
Book of Stabbing,36.0
Time Eater,36.0
3 Sentries,36.0
Donu and Deca,36.0
Slavers,36.0
The Heart,36.0
2 Thieves,35.0
3 Darklings,35.0
3 Darklings,35.0
Lagavulin,35.0
Shield and Spear,35.0
Slavers,35.0
3 Sentries,35.0
The Heart,35.0
Chosen,35.0
The Heart,35.0
3 Sentries,35.0
Awakened One,35.0
Gremlin Nob,35.0
Reptomancer,35.0
Gremlin Leader,35.0
Donu and Deca,35.0
3 Byrds,35.0
Hexaghost,35.0
3 Sentries,35.0
Gremlin Nob,35.0
Reptomancer,35.0
Hexaghost,35.0
Gremlin Gang,35.0
Awakened One,35.0
Gremlin Gang,34.0
Slavers,34.0
The Heart,34.0
Gremlin Leader,34.0
Slime Boss,34.0
Gremlin Leader,34.0
Gremlin Leader,34.0
3 Darklings,34.0
Book of Stabbing,34.0
Shield and Spear,34.0
2 Orb Walkers,34.0
Slavers,34.0
Slime Boss,34.0
Slime Boss,34.0
Slavers,34.0
3 Darklings,34.0
Gremlin Nob,34.0
Shield and Spear,34.0
Maw,34.0
Nemesis,34.0
Shield and Spear,34.0
Giant Head,34.0
Champ,33.0
Time Eater,33.0
Shield and Spear,33.0
3 Sentries,33.0
Gremlin Leader,33.0
Gremlin Nob,33.0
Collector,33.0
Collector,33.0
Lagavulin,33.0
Gremlin Nob,33.0
3 Byrds,33.0
3 Sentries,33.0
Donu and Deca,33.0
Time Eater,33.0
Lagavulin,33.0
Giant Head,33.0
Gremlin Nob,33.0
Book of Stabbing,33.0
Gremlin Nob,33.0
Slime Boss,33.0
Collector,33.0
3 Sentries,33.0
The Guardian,33.0
Book of Stabbing,33.0
Gremlin Nob,32.0
Book of Stabbing,32.0
Gremlin Nob,32.0
Time Eater,32.0
The Heart,32.0
Spire Growth,32.0
The Heart,32.0
Gremlin Nob,32.0
Slime Boss,32.0
Collector,32.0
Gremlin Nob,32.0
3 Sentries,32.0
Book of Stabbing,32.0
Gremlin Nob,32.0
The Heart,32.0
Slime Boss,32.0
3 Sentries,32.0
Shield and Spear,32.0
Cultist and Chosen,32.0
The Heart,32.0
Gremlin Nob,32.0
Shield and Spear,32.0
Shield and Spear,32.0
Gremlin Nob,31.0
Giant Head,31.0
Reptomancer,31.0
Champ,31.0
Automaton,31.0
Centurion and Healer,31.0
The Heart,31.0
Slavers,31.0
3 Sentries,31.0
Lagavulin,31.0
Sentry and Sphere,31.0
Snake Plant,31.0
3 Shapes,31.0
The Guardian,31.0
Lagavulin,31.0
Gremlin Nob,31.0
Automaton,31.0
Book of Stabbing,31.0
The Guardian,31.0
Book of Stabbing,31.0
Gremlin Nob,31.0
Shelled Parasite and Fungi,31.0
Gremlin Leader,31.0
Slavers,31.0
Slavers,31.0
Time Eater,30.0
Giant Head,30.0
Lagavulin,30.0
The Guardian,30.0
Nemesis,30.0
Hexaghost,30.0
Shield and Spear,30.0
Maw,30.0
Nemesis,30.0
Awakened One,30.0
Donu and Deca,30.0
Hexaghost,30.0
Lagavulin,30.0
Gremlin Nob,30.0
3 Sentries,30.0
The Guardian,30.0
The Heart,30.0
3 Sentries,30.0
Giant Head,30.0
Gremlin Leader,30.0
Shield and Spear,30.0
Hexaghost,30.0
Shield and Spear,30.0
3 Sentries,30.0
3 Shapes,30.0
Book of Stabbing,30.0
Hexaghost,30.0
Gremlin Nob,30.0
The Guardian,30.0
Hexaghost,30.0
Chosen and Byrds,30.0
Collector,29.0
The Heart,29.0
Reptomancer,29.0
Awakened One,29.0
Awakened One,29.0
Hexaghost,29.0
3 Cultists,29.0
Gremlin Nob,29.0
Slavers,29.0
Colosseum Slavers,29.0
Snake Plant,29.0
The Heart,29.0
Shelled Parasite and Fungi,29.0
Sphere and 2 Shapes,29.0
Automaton,29.0
Shell Parasite,29.0
Gremlin Gang,28.0
Collector,28.0
Shell Parasite,28.0
3 Cultists,28.0
Slavers,28.0
Nemesis,28.0
Shelled Parasite and Fungi,28.0
Awakened One,28.0
Shell Parasite,28.0
Donu and Deca,28.0
Time Eater,28.0
Collector,28.0
3 Sentries,28.0
Gremlin Nob,28.0
3 Sentries,28.0
Book of Stabbing,28.0
Collector,28.0
Reptomancer,28.0
Gremlin Nob,28.0
Slime Boss,28.0
3 Sentries,28.0
Giant Head,28.0
Nemesis,28.0
Exordium Thugs,28.0
Gremlin Nob,28.0
Slime Boss,28.0
Awakened One,28.0
Hexaghost,28.0
Collector,28.0
Time Eater,28.0
2 Thieves,28.0
Writhing Mass,28.0
Slavers,28.0
Donu and Deca,28.0
Champ,27.0
2 Thieves,27.0
3 Sentries,27.0
Collector,27.0
Awakened One,27.0
Champ,27.0
Lagavulin,27.0
Donu and Deca,27.0
Shelled Parasite and Fungi,27.0
Automaton,27.0
Snake Plant,27.0
3 Sentries,27.0
Champ,27.0
3 Byrds,27.0
Lagavulin,27.0
Jaw Worm Horde,27.0
2 Thieves,27.0
3 Sentries,27.0
2 Thieves,27.0
Gremlin Leader,27.0
Snake Plant,27.0
Awakened One,27.0
Giant Head,27.0
Gremlin Leader,27.0
3 Byrds,27.0
Book of Stabbing,27.0
Awakened One,27.0
Lots of Slimes,27.0
The Heart,27.0
Snake Plant,27.0
3 Darklings,27.0
Gremlin Leader,26.0
Gremlin Nob,26.0
Lagavulin,26.0
Chosen and Byrds,26.0
Gremlin Leader,26.0
Transient,26.0
3 Sentries,26.0
Transient,26.0
Donu and Deca,26.0
Chosen and Byrds,26.0
Donu and Deca,26.0
Hexaghost,26.0
Snake Plant,26.0
Gremlin Nob,26.0
Gremlin Nob,26.0
Slavers,26.0
Automaton,26.0
Transient,26.0
Spire Growth,26.0
Awakened One,26.0
Slime Boss,26.0
Exordium Wildlife,26.0
Slavers,26.0
Reptomancer,26.0
Gremlin Nob,26.0
Gremlin Leader,26.0
Large Slime,26.0
Awakened One,26.0
The Guardian,26.0
Gremlin Nob,26.0
Gremlin Nob,26.0
The Mushroom Lair,26.0
Exordium Thugs,26.0
Book of Stabbing,26.0
The Guardian,26.0
Chosen,26.0
Nemesis,26.0
Centurion and Healer,26.0
Nemesis,26.0
Shelled Parasite and Fungi,26.0
3 Darklings,25.0
Shell Parasite,25.0
Shelled Parasite and Fungi,25.0
Lagavulin,25.0
Shell Parasite,25.0
3 Sentries,25.0
Lagavulin,25.0
Snake Plant,25.0
Slavers,25.0
Book of Stabbing,25.0
Awakened One,25.0
3 Sentries,25.0
Giant Head,25.0
Collector,25.0
Shield and Spear,25.0
3 Sentries,25.0
Slime Boss,25.0
Cultist and Chosen,25.0
Gremlin Leader,25.0
Sentry and Sphere,25.0
The Heart,25.0
Shield and Spear,25.0
Transient,25.0
Slime Boss,25.0
Masked Bandits,25.0
Shield and Spear,25.0
Nemesis,25.0
Lagavulin,25.0
4 Shapes,25.0
Jaw Worm Horde,25.0
Shield and Spear,25.0
Nemesis,25.0
Shield and Spear,25.0
2 Thieves,25.0
3 Sentries,25.0
Collector,25.0
3 Darklings,25.0
2 Orb Walkers,25.0
Gremlin Nob,24.0
Time Eater,24.0
Time Eater,24.0
Gremlin Leader,24.0
The Heart,24.0
Shield and Spear,24.0
3 Darklings,24.0
Slavers,24.0
3 Sentries,24.0
Lots of Slimes,24.0
Donu and Deca,24.0
Book of Stabbing,24.0
Champ,24.0
Nemesis,24.0
Snake Plant,24.0
Exordium Thugs,24.0
Slavers,24.0
Nemesis,24.0
Lagavulin,24.0
3 Byrds,24.0
Nemesis,24.0
3 Sentries,24.0
2 Orb Walkers,24.0
Donu and Deca,24.0
Reptomancer,24.0
Donu and Deca,24.0
Shield and Spear,24.0
The Heart,24.0
Snake Plant,24.0
Hexaghost,24.0
The Heart,24.0
3 Sentries,24.0
Gremlin Nob,24.0
The Guardian,24.0
3 Darklings,24.0
Automaton,24.0
Spheric Guardian,24.0
Slavers,24.0
Lagavulin,24.0
Gremlin Nob,24.0
Snake Plant,24.0
Chosen and Byrds,24.0
Slime Boss,24.0
Shell Parasite,24.0
3 Darklings,24.0
Collector,24.0
Gremlin Nob,23.0
3 Byrds,23.0
Lagavulin,23.0
Slime Boss,23.0
Lagavulin,23.0
Lagavulin,23.0
Gremlin Leader,23.0
Chosen and Byrds,23.0
Book of Stabbing,23.0
Book of Stabbing,23.0
Shell Parasite,23.0
3 Sentries,23.0
Masked Bandits,23.0
Shield and Spear,23.0
Writhing Mass,23.0
Hexaghost,23.0
Cultist,23.0
Centurion and Healer,23.0
Hexaghost,23.0
Jaw Worm,23.0
Slavers,23.0
Nemesis,23.0
Hexaghost,23.0
2 Thieves,23.0
Awakened One,23.0
3 Sentries,23.0
Lagavulin,23.0
Shell Parasite,23.0
Gremlin Nob,23.0
3 Cultists,23.0
Shell Parasite,23.0
Slime Boss,23.0
Transient,23.0
Time Eater,23.0
Book of Stabbing,23.0
Cultist and Chosen,23.0
Gremlin Nob,23.0
Lagavulin,23.0
Chosen,23.0
Champ,23.0
3 Sentries,22.0
The Heart,22.0
Snake Plant,22.0
Large Slime,22.0
The Heart,22.0
3 Sentries,22.0
Shell Parasite,22.0
Donu and Deca,22.0
Cultist and Chosen,22.0
Slime Boss,22.0
Awakened One,22.0
Lagavulin,22.0
Shell Parasite,22.0
Lagavulin,22.0
Spheric Guardian,22.0
Lagavulin,22.0
Hexaghost,22.0
The Heart,22.0
Slavers,22.0
Cultist and Chosen,22.0
Snecko,22.0
Hexaghost,22.0
3 Sentries,22.0
3 Byrds,22.0
Cultist,22.0
3 Sentries,22.0
Lagavulin,22.0
Lagavulin,22.0
Exordium Thugs,22.0
Centurion and Healer,22.0
Gremlin Leader,22.0
2 Thieves,22.0
Jaw Worm,22.0
Slavers,22.0
Chosen,22.0
Donu and Deca,22.0
Lagavulin,22.0
Collector,22.0
Gremlin Nob,22.0
Chosen,22.0
Time Eater,22.0
Reptomancer,22.0
Champ,22.0
The Heart,22.0
Book of Stabbing,22.0
Book of Stabbing,22.0
Centurion and Healer,22.0
Nemesis,22.0
Maw,21.0
Transient,21.0
Snecko,21.0
Book of Stabbing,21.0
Jaw Worm,21.0
Champ,21.0
Lots of Slimes,21.0
Reptomancer,21.0
Reptomancer,21.0
Book of Stabbing,21.0
The Guardian,21.0
Slavers,21.0
3 Sentries,21.0
Lagavulin,21.0
Time Eater,21.0
Chosen,21.0
3 Sentries,21.0
Lagavulin,21.0
Reptomancer,21.0
Shell Parasite,21.0
Shelled Parasite and Fungi,21.0
Time Eater,21.0
Champ,21.0
3 Byrds,21.0
Lots of Slimes,21.0
Giant Head,21.0
Slavers,21.0
2 Orb Walkers,21.0
Donu and Deca,21.0
Shelled Parasite and Fungi,21.0
Slavers,21.0
Hexaghost,21.0
Jaw Worm Horde,21.0
Book of Stabbing,21.0
Nemesis,21.0
Nemesis,21.0
Shell Parasite,21.0
Lagavulin,21.0
Donu and Deca,21.0
The Heart,21.0
Small Slimes,20.0
2 Thieves,20.0
Donu and Deca,20.0
Slavers,20.0
Champ,20.0
Giant Head,20.0
Centurion and Healer,20.0
Exordium Wildlife,20.0
The Guardian,20.0
3 Sentries,20.0
Exordium Thugs,20.0
3 Sentries,20.0
Jaw Worm,20.0
Small Slimes,20.0
3 Sentries,20.0
Slime Boss,20.0
Book of Stabbing,20.0
Shield and Spear,20.0
3 Sentries,20.0
Lagavulin,20.0
Snake Plant,20.0
2 Thieves,20.0
3 Sentries,20.0
3 Darklings,20.0
Hexaghost,20.0
Lagavulin,20.0
Champ,20.0
Snecko,20.0
Hexaghost,20.0
3 Sentries,20.0
3 Shapes,20.0
Automaton,20.0
Red Slaver,20.0
Slavers,20.0
Book of Stabbing,20.0
Lagavulin,20.0
The Guardian,20.0
Slime Boss,20.0
Masked Bandits,20.0
3 Byrds,20.0
3 Sentries,20.0
3 Darklings,20.0
Lagavulin,20.0
Slime Boss,20.0
Slavers,20.0
Donu and Deca,20.0
3 Shapes,20.0
Slavers,20.0
3 Sentries,20.0
Centurion and Healer,19.0
Gremlin Leader,19.0
Slime Boss,19.0
Gremlin Nob,19.0
The Guardian,19.0
Masked Bandits,19.0
Spheric Guardian,19.0
Blue Slaver,19.0
3 Sentries,19.0
Shell Parasite,19.0
Snake Plant,19.0
3 Sentries,19.0
Lagavulin,19.0
Spire Growth,19.0
4 Shapes,19.0
Gremlin Gang,19.0
Hexaghost,19.0
Time Eater,19.0
Book of Stabbing,19.0
2 Thieves,19.0
Reptomancer,19.0
Shell Parasite,19.0
Shield and Spear,19.0
3 Sentries,19.0
Time Eater,19.0
Small Slimes,19.0
Time Eater,19.0
3 Darklings,19.0
Sphere and 2 Shapes,19.0
Automaton,19.0
Lagavulin,19.0
Book of Stabbing,19.0
2 Thieves,19.0
Cultist and Chosen,19.0
Gremlin Leader,19.0
2 Thieves,19.0
Giant Head,19.0
Small Slimes,19.0
Chosen,19.0
Hexaghost,19.0
Transient,19.0
Slavers,19.0
Hexaghost,19.0
Snecko,18.0
Gremlin Nob,18.0
Slime Boss,18.0
3 Shapes,18.0
Shelled Parasite and Fungi,18.0
Chosen and Byrds,18.0
Shell Parasite,18.0
Time Eater,18.0
Snake Plant,18.0
Reptomancer,18.0
The Guardian,18.0
3 Byrds,18.0
Shield and Spear,18.0
Awakened One,18.0
Slavers,18.0
Snecko,18.0
Reptomancer,18.0
Maw,18.0
Spire Growth,18.0
Giant Head,18.0
Exordium Thugs,18.0
Slime Boss,18.0
3 Shapes,18.0
Jaw Worm,18.0
Lagavulin,18.0
Gremlin Leader,18.0
Sentry and Sphere,18.0
Spheric Guardian,18.0
Gremlin Leader,18.0
Writhing Mass,18.0
The Heart,18.0
Exordium Thugs,18.0
Transient,18.0
Slime Boss,18.0
Lagavulin,18.0
3 Byrds,18.0
Lagavulin,18.0
Hexaghost,18.0
Slavers,18.0
Time Eater,18.0
Gremlin Nob,18.0
Shield and Spear,18.0
Reptomancer,18.0
Exordium Wildlife,18.0
Writhing Mass,18.0
Centurion and Healer,18.0
3 Sentries,18.0
Spire Growth,18.0
3 Byrds,18.0
Awakened One,18.0
Time Eater,18.0
Exordium Thugs,18.0
Gremlin Leader,18.0
3 Darklings,18.0
3 Sentries,18.0
Awakened One,18.0
Centurion and Healer,18.0
Maw,18.0
3 Shapes,18.0
Lagavulin Event,18.0
Reptomancer,18.0
Slavers,18.0
3 Sentries,18.0
Lagavulin,18.0
2 Thieves,18.0
Slavers,18.0
Reptomancer,18.0
Nemesis,18.0
Slime Boss,18.0
The Guardian,18.0
Sphere and 2 Shapes,18.0
Giant Head,18.0
Donu and Deca,18.0
Reptomancer,18.0
Shield and Spear,18.0
The Heart,18.0
Champ,18.0
Slavers,18.0
Shield and Spear,18.0
Transient,18.0
Shield and Spear,18.0
The Guardian,18.0
Shell Parasite,17.0
3 Sentries,17.0
Slavers,17.0
Lagavulin,17.0
3 Sentries,17.0
3 Cultists,17.0
Snake Plant,17.0
Centurion and Healer,17.0
3 Sentries,17.0
Snecko,17.0
Red Slaver,17.0
Lagavulin,17.0
Lagavulin,17.0
Slavers,17.0
Sentry and Sphere,17.0
Collector,17.0
Shell Parasite,17.0
Gremlin Nob,17.0
Chosen and Byrds,17.0
The Guardian,17.0
Jaw Worm Horde,17.0
The Mushroom Lair,17.0
Writhing Mass,17.0
Gremlin Nob,17.0
Lagavulin,17.0
3 Shapes,17.0
Hexaghost,17.0
Lagavulin,17.0
Gremlin Leader,17.0
3 Byrds,17.0
Shelled Parasite and Fungi,17.0
Lagavulin,17.0
Gremlin Leader,17.0
Lagavulin,17.0
Centurion and Healer,17.0
Lagavulin,17.0
2 Thieves,17.0
Nemesis,17.0
3 Louse,17.0
Book of Stabbing,17.0
3 Shapes,17.0
Jaw Worm Horde,17.0
Writhing Mass,17.0
Red Slaver,17.0
Shelled Parasite and Fungi,17.0
Snake Plant,17.0
The Guardian,17.0
The Guardian,17.0
2 Orb Walkers,17.0
Small Slimes,17.0
The Guardian,17.0
Time Eater,17.0
Lagavulin,17.0
Lagavulin,17.0
Shield and Spear,17.0
Book of Stabbing,17.0
Lagavulin,17.0
2 Thieves,17.0
Snake Plant,17.0
3 Darklings,17.0
Gremlin Nob,16.0
Exordium Thugs,16.0
Shelled Parasite and Fungi,16.0
2 Thieves,16.0
Lots of Slimes,16.0
Centurion and Healer,16.0
Nemesis,16.0
Slime Boss,16.0
Reptomancer,16.0
Small Slimes,16.0
Chosen,16.0
The Guardian,16.0
3 Sentries,16.0
Slavers,16.0
Slavers,16.0
Shell Parasite,16.0
Collector,16.0
Book of Stabbing,16.0
2 Thieves,16.0
Hexaghost,16.0
Reptomancer,16.0
Time Eater,16.0
Lots of Slimes,16.0
Snake Plant,16.0
Gremlin Nob,16.0
Blue Slaver,16.0
Gremlin Nob,16.0
Shelled Parasite and Fungi,16.0
The Heart,16.0
Lagavulin,16.0
Book of Stabbing,16.0
3 Darklings,16.0
Slavers,16.0
Shell Parasite,16.0
Masked Bandits,16.0
Gremlin Nob,16.0
Centurion and Healer,16.0
Jaw Worm Horde,16.0
Nemesis,16.0
4 Shapes,16.0
Lagavulin,16.0
3 Byrds,16.0
Lagavulin,16.0
Gremlin Nob,16.0
Gremlin Nob,16.0
Hexaghost,16.0
Spheric Guardian,16.0
3 Sentries,16.0
Slime Boss,16.0
Gremlin Nob,16.0
Transient,16.0
Shield and Spear,16.0
Shelled Parasite and Fungi,16.0
Exordium Thugs,16.0
Gremlin Nob,16.0
Gremlin Nob,16.0
Jaw Worm,16.0
Book of Stabbing,16.0
Sentry and Sphere,16.0
Slavers,16.0
Gremlin Nob,16.0
Automaton,16.0
Gremlin Nob,16.0
Red Slaver,16.0
2 Fungi Beasts,16.0
Lagavulin,16.0
Lagavulin,16.0
Shelled Parasite and Fungi,16.0
Blue Slaver,16.0
3 Darklings,16.0
Jaw Worm,16.0
Gremlin Nob,16.0
The Guardian,16.0
3 Darklings,16.0
Gremlin Nob,16.0
Snake Plant,16.0
Gremlin Nob,16.0
Gremlin Leader,16.0
Nemesis,16.0
Gremlin Nob,16.0
Awakened One,15.0
Sentry and Sphere,15.0
Awakened One,15.0
Centurion and Healer,15.0
Awakened One,15.0
Automaton,15.0
Slime Boss,15.0
Shell Parasite,15.0
Shield and Spear,15.0
Giant Head,15.0
Snake Plant,15.0
3 Sentries,15.0
The Heart,15.0
Lagavulin,15.0
3 Sentries,15.0
Donu and Deca,15.0
Slime Boss,15.0
Maw,15.0
Awakened One,15.0
3 Sentries,15.0
Lagavulin,15.0
3 Byrds,15.0
Writhing Mass,15.0
4 Shapes,15.0
3 Sentries,15.0
Lagavulin,15.0
Gremlin Nob,15.0
Reptomancer,15.0
Donu and Deca,15.0
Lagavulin,15.0
Large Slime,15.0
Slavers,15.0
Collector,15.0
Gremlin Leader,15.0
Centurion and Healer,15.0
Jaw Worm Horde,15.0
Gremlin Leader,15.0
Gremlin Nob,15.0
Hexaghost,15.0
Collector,15.0
3 Sentries,15.0
Gremlin Leader,15.0
Shell Parasite,15.0
Lagavulin,15.0
3 Sentries,15.0
Shell Parasite,15.0
Lagavulin,15.0
Lagavulin,15.0
Snake Plant,15.0
4 Shapes,15.0
Book of Stabbing,15.0
3 Sentries,15.0
Shell Parasite,15.0
2 Orb Walkers,15.0
Book of Stabbing,15.0
Slavers,15.0
Book of Stabbing,15.0
Lagavulin,15.0
Mind Bloom Boss Battle,15.0
Shield and Spear,15.0
Gremlin Gang,15.0
Shelled Parasite and Fungi,15.0
4 Shapes,15.0
3 Darklings,15.0
Lots of Slimes,15.0
Lagavulin,15.0
Lagavulin,15.0
Chosen,14.0
3 Shapes,14.0
Gremlin Nob,14.0
2 Louse,14.0
Spire Growth,14.0
3 Darklings,14.0
3 Shapes,14.0
Writhing Mass,14.0
Shell Parasite,14.0
Reptomancer,14.0
Slavers,14.0
Exordium Thugs,14.0
Colosseum Slavers,14.0
Orb Walker,14.0
Giant Head,14.0
Lagavulin,14.0
Donu and Deca,14.0
Gremlin Nob,14.0
Donu and Deca,14.0
Nemesis,14.0
3 Darklings,14.0
Spheric Guardian,14.0
Cultist,14.0
Exordium Thugs,14.0
Donu and Deca,14.0
2 Thieves,14.0
2 Louse,14.0
Nemesis,14.0
Slavers,14.0
Gremlin Gang,14.0
3 Darklings,14.0
2 Orb Walkers,14.0
The Guardian,14.0
2 Fungi Beasts,14.0
Transient,14.0
Gremlin Nob,14.0
3 Louse,14.0
Exordium Wildlife,14.0
Jaw Worm,14.0
Snake Plant,14.0
Centurion and Healer,14.0
Shelled Parasite and Fungi,14.0
Gremlin Leader,14.0
Transient,14.0
Automaton,14.0
Centurion and Healer,14.0
Nemesis,14.0
2 Louse,14.0
2 Thieves,14.0
3 Louse,14.0
3 Sentries,14.0
Centurion and Healer,14.0
3 Byrds,14.0
Shield and Spear,14.0
Nemesis,14.0
Slavers,14.0
Large Slime,14.0
Hexaghost,14.0
Gremlin Leader,14.0
Small Slimes,14.0
3 Shapes,14.0
3 Shapes,14.0
Gremlin Gang,14.0
4 Shapes,14.0
3 Byrds,14.0
Champ,14.0
Writhing Mass,14.0
Champ,14.0
3 Sentries,14.0
Book of Stabbing,14.0
Book of Stabbing,14.0
3 Darklings,14.0
Centurion and Healer,14.0
3 Louse,14.0
Snake Plant,14.0
Centurion and Healer,14.0
2 Louse,14.0
Book of Stabbing,14.0
Lagavulin,14.0
Snake Plant,14.0
3 Shapes,13.0
Gremlin Leader,13.0
Lagavulin,13.0
Book of Stabbing,13.0
Slavers,13.0
3 Sentries,13.0
Snecko,13.0
Nemesis,13.0
2 Thieves,13.0
Jaw Worm,13.0
2 Thieves,13.0
Gremlin Leader,13.0
Small Slimes,13.0
Exordium Wildlife,13.0
3 Sentries,13.0
The Heart,13.0
Nemesis,13.0
Shell Parasite,13.0
2 Louse,13.0
Awakened One,13.0
Automaton,13.0
Exordium Wildlife,13.0
Large Slime,13.0
3 Cultists,13.0
Slavers,13.0
Small Slimes,13.0
Awakened One,13.0
Cultist and Chosen,13.0
2 Thieves,13.0
