Card,Floor,Picked,Act,Boss
Echo Form,33.0,True,2,True
Reboot,33.0,False,2,True
Thunder Strike,33.0,False,2,True
SKIP,33.0,False,2,True
Turbo,35.0,True,3,False
Force Field,35.0,False,3,False
Beam Cell,35.0,False,3,False
SKIP,35.0,False,3,False
Hologram,36.0,True,3,False
Rebound,36.0,False,3,False
Claw,36.0,False,3,False
SKIP,36.0,False,3,False
Sweeping Beam,1.0,True,1,False
Beam Cell,1.0,False,1,False
Barrage,1.0,False,1,False
SKIP,1.0,False,1,False
Doom and Gloom,2.0,True,1,False
Reinforced Body,2.0,False,1,False
Beam Cell,2.0,False,1,False
SKIP,2.0,False,1,False
Self Repair,3.0,True,1,False
Double Energy,3.0,False,1,False
Compile Driver,3.0,False,1,False
SKIP,3.0,False,1,False
Turbo,7.0,True,1,False
Loop,7.0,False,1,False
Go for the Eyes,7.0,False,1,False
SKIP,7.0,False,1,False
Skim,8.0,True,1,False
Static Discharge,8.0,False,1,False
Steam,8.0,False,1,False
SKIP,8.0,False,1,False
Sunder,12.0,True,1,False
Beam Cell,12.0,False,1,False
Storm,12.0,False,1,False
SKIP,12.0,False,1,False
Defragment,13.0,True,1,False
Aggregate,13.0,False,1,False
Darkness,13.0,False,1,False
SKIP,13.0,False,1,False
Biased Cognition,16.0,True,1,True
All For One,16.0,False,1,True
Core Surge,16.0,False,1,True
SKIP,16.0,False,1,True
Defragment,18.0,True,2,False
Claw,18.0,False,2,False
Leap,18.0,False,2,False
SKIP,18.0,False,2,False
Compile Driver,21.0,True,2,False
Chill,21.0,False,2,False
Rebound,21.0,False,2,False
SKIP,21.0,False,2,False
Redo,22.0,True,2,False
Double Energy,22.0,False,2,False
Ball Lightning,22.0,False,2,False
SKIP,22.0,False,2,False
Recycle,23.0,True,2,False
Sunder,23.0,False,2,False
Ball Lightning,23.0,False,2,False
SKIP,23.0,False,2,False
Heatsinks,25.0,True,2,False
Melter,25.0,False,2,False
Chaos,25.0,False,2,False
SKIP,25.0,False,2,False
Glacier,28.0,True,2,False
Steam Power,28.0,False,2,False
Ball Lightning,28.0,False,2,False
SKIP,28.0,False,2,False
Conserve Battery,30.0,True,2,False
Leap,30.0,False,2,False
Streamline,30.0,False,2,False
SKIP,30.0,False,2,False
Aggregate,31.0,True,2,False
Sweeping Beam,31.0,False,2,False
Defragment,31.0,False,2,False
SKIP,31.0,False,2,False
Biased Cognition,33.0,True,2,True
Rainbow,33.0,False,2,True
Creative AI,33.0,False,2,True
SKIP,33.0,False,2,True
Undo,35.0,True,3,False
Steam,35.0,False,3,False
Sunder,35.0,False,3,False
SKIP,35.0,False,3,False
Cold Snap,36.0,True,3,False
Conserve Battery,36.0,False,3,False
Sweeping Beam,36.0,False,3,False
SKIP,36.0,False,3,False
Hologram,37.0,True,3,False
Melter,37.0,False,3,False
Ball Lightning,37.0,False,3,False
SKIP,37.0,False,3,False
SKIP,38.0,True,3,False
Hyperbeam,38.0,False,3,False
Doom and Gloom,38.0,False,3,False
Undo,38.0,False,3,False
SKIP,38.0,False,3,False
Turbo,41.0,True,3,False
Streamline,41.0,False,3,False
Cold Snap,41.0,False,3,False
SKIP,41.0,False,3,False
Fusion,45.0,True,3,False
Go for the Eyes,45.0,False,3,False
Redo,45.0,False,3,False
SKIP,45.0,False,3,False
Chill,47.0,True,3,False
Hello World,47.0,False,3,False
Chaos,47.0,False,3,False
SKIP,47.0,False,3,False
Seek,48.0,True,3,False
Leap,48.0,False,3,False
Scrape,48.0,False,3,False
SKIP,48.0,False,3,False
Go for the Eyes,55.0,True,4,False
Ball Lightning,55.0,False,4,False
Tempest,55.0,False,4,False
SKIP,55.0,False,4,False
Self Repair,1.0,True,1,False
Scrape,1.0,False,1,False
Compile Driver,1.0,False,1,False
SKIP,1.0,False,1,False
Genetic Algorithm,2.0,True,1,False
Chill,2.0,False,1,False
Coolheaded,2.0,False,1,False
SKIP,2.0,False,1,False
Beam Cell,4.0,True,1,False
Leap,4.0,False,1,False
Consume,4.0,False,1,False
SKIP,4.0,False,1,False
Undo,7.0,True,1,False
Claw,7.0,False,1,False
Go for the Eyes,7.0,False,1,False
SKIP,7.0,False,1,False
Streamline,10.0,True,1,False
Self Repair,10.0,False,1,False
Go for the Eyes,10.0,False,1,False
SKIP,10.0,False,1,False
Melter,11.0,True,1,False
Scrape,11.0,False,1,False
Darkness,11.0,False,1,False
SKIP,11.0,False,1,False
Claw,12.0,True,1,False
Chaos,12.0,False,1,False
Compile Driver,12.0,False,1,False
SKIP,12.0,False,1,False
Hologram,13.0,True,1,False
Thunder Strike,13.0,False,1,False
Melter,13.0,False,1,False
SKIP,13.0,False,1,False
Reboot,16.0,True,1,True
Biased Cognition,16.0,False,1,True
Rainbow,16.0,False,1,True
SKIP,16.0,False,1,True
Coolheaded,18.0,True,2,False
Leap,18.0,False,2,False
Redo,18.0,False,2,False
SKIP,18.0,False,2,False
Claw,20.0,True,2,False
Go for the Eyes,20.0,False,2,False
Chaos,20.0,False,2,False
SKIP,20.0,False,2,False
Compile Driver,21.0,True,2,False
Go for the Eyes,21.0,False,2,False
Steam,21.0,False,2,False
SKIP,21.0,False,2,False
Biased Cognition,24.0,True,2,False
Double Energy,24.0,False,2,False
Go for the Eyes,24.0,False,2,False
SKIP,24.0,False,2,False
SKIP,28.0,True,2,False
Redo,28.0,False,2,False
Heatsinks,28.0,False,2,False
Claw,28.0,False,2,False
SKIP,28.0,False,2,False
Heatsinks,28.0,True,2,False
Redo,28.0,False,2,False
Claw,28.0,False,2,False
SKIP,28.0,False,2,False
SKIP,31.0,True,2,False
Redo,31.0,False,2,False
Go for the Eyes,31.0,False,2,False
Force Field,31.0,False,2,False
SKIP,31.0,False,2,False
Core Surge,33.0,True,2,True
Creative AI,33.0,False,2,True
Biased Cognition,33.0,False,2,True
SKIP,33.0,False,2,True
Turbo,35.0,True,3,False
Lockon,35.0,False,3,False
Redo,35.0,False,3,False
SKIP,35.0,False,3,False
SKIP,38.0,True,3,False
Lockon,38.0,False,3,False
Steam,38.0,False,3,False
Reprogram,38.0,False,3,False
SKIP,38.0,False,3,False
SKIP,39.0,True,3,False
Leap,39.0,False,3,False
Cold Snap,39.0,False,3,False
Claw,39.0,False,3,False
SKIP,39.0,False,3,False
Cold Snap,44.0,True,3,False
Fission,44.0,False,3,False
Barrage,44.0,False,3,False
SKIP,44.0,False,3,False
Skim,45.0,True,3,False
Darkness,45.0,False,3,False
Sweeping Beam,45.0,False,3,False
SKIP,45.0,False,3,False
Hologram,46.0,True,3,False
Stack,46.0,False,3,False
Scrape,46.0,False,3,False
SKIP,46.0,False,3,False
Buffer,47.0,True,3,False
Self Repair,47.0,False,3,False
Thunder Strike,47.0,False,3,False
SKIP,47.0,False,3,False
Rebound,48.0,True,3,False
Redo,48.0,False,3,False
Blizzard,48.0,False,3,False
SKIP,48.0,False,3,False
Sweeping Beam,1.0,True,1,False
Beam Cell,1.0,False,1,False
Scrape,1.0,False,1,False
SKIP,1.0,False,1,False
Self Repair,2.0,True,1,False
Sunder,2.0,False,1,False
Consume,2.0,False,1,False
SKIP,2.0,False,1,False
SKIP,4.0,True,1,False
Scrape,4.0,False,1,False
Genetic Algorithm,4.0,False,1,False
Redo,4.0,False,1,False
SKIP,4.0,False,1,False
SKIP,4.0,True,1,False
Scrape,4.0,False,1,False
Genetic Algorithm,4.0,False,1,False
Redo,4.0,False,1,False
SKIP,4.0,False,1,False
Ball Lightning,5.0,True,1,False
Self Repair,5.0,False,1,False
Cold Snap,5.0,False,1,False
SKIP,5.0,False,1,False
Electrodynamics,7.0,True,1,False
Scrape,7.0,False,1,False
Steam,7.0,False,1,False
SKIP,7.0,False,1,False
Glacier,10.0,True,1,False
Hologram,10.0,False,1,False
Beam Cell,10.0,False,1,False
SKIP,10.0,False,1,False
Defragment,11.0,True,1,False
Chaos,11.0,False,1,False
Sweeping Beam,11.0,False,1,False
SKIP,11.0,False,1,False
FTL,12.0,True,1,False
Heatsinks,12.0,False,1,False
Ball Lightning,12.0,False,1,False
SKIP,12.0,False,1,False
Hologram,14.0,True,1,False
Self Repair,14.0,False,1,False
Steam,14.0,False,1,False
SKIP,14.0,False,1,False
Machine Learning,16.0,True,1,True
Multi-Cast,16.0,False,1,True
Amplify,16.0,False,1,True
SKIP,16.0,False,1,True
Go for the Eyes,18.0,True,2,False
Ball Lightning,18.0,False,2,False
Beam Cell,18.0,False,2,False
SKIP,18.0,False,2,False
SKIP,19.0,True,2,False
Rip and Tear,19.0,False,2,False
Steam Power,19.0,False,2,False
Genetic Algorithm,19.0,False,2,False
SKIP,19.0,False,2,False
Compile Driver,22.0,True,2,False
Claw,22.0,False,2,False
Coolheaded,22.0,False,2,False
Self Repair,22.0,False,2,False
Auto Shields,22.0,False,2,False
Steam Power,22.0,False,2,False
Rebound,22.0,False,2,False
Beam Cell,22.0,False,2,False
Cold Snap,22.0,False,2,False
Leap,22.0,False,2,False
Heatsinks,22.0,False,2,False
Sunder,22.0,False,2,False
Conserve Battery,22.0,False,2,False
Streamline,22.0,False,2,False
Steam,22.0,False,2,False
Turbo,22.0,False,2,False
Redo,22.0,False,2,False
Lockon,22.0,False,2,False
Barrage,22.0,False,2,False
FTL,22.0,False,2,False
SKIP,22.0,False,2,False
SKIP,23.0,True,2,False
Streamline,23.0,False,2,False
Capacitor,23.0,False,2,False
Redo,23.0,False,2,False
SKIP,23.0,False,2,False
Heatsinks,25.0,True,2,False
Blizzard,25.0,False,2,False
Reinforced Body,25.0,False,2,False
SKIP,25.0,False,2,False
SKIP,27.0,True,2,False
Cold Snap,27.0,False,2,False
Ball Lightning,27.0,False,2,False
Consume,27.0,False,2,False
SKIP,27.0,False,2,False
SKIP,28.0,True,2,False
Hello World,28.0,False,2,False
Claw,28.0,False,2,False
Loop,28.0,False,2,False
SKIP,28.0,False,2,False
Double Energy,30.0,True,2,False
Self Repair,30.0,False,2,False
Doom and Gloom,30.0,False,2,False
SKIP,30.0,False,2,False
SKIP,31.0,True,2,False
Reprogram,31.0,False,2,False
Hyperbeam,31.0,False,2,False
Go for the Eyes,31.0,False,2,False
SKIP,31.0,False,2,False
Echo Form,33.0,True,2,True
Rainbow,33.0,False,2,True
Biased Cognition,33.0,False,2,True
SKIP,33.0,False,2,True
Double Energy,35.0,True,3,False
Sweeping Beam,35.0,False,3,False
Sunder,35.0,False,3,False
SKIP,35.0,False,3,False
Compile Driver,37.0,True,3,False
BootSequence,37.0,False,3,False
FTL,37.0,False,3,False
SKIP,37.0,False,3,False
Hologram,39.0,True,3,False
Redo,39.0,False,3,False
Cold Snap,39.0,False,3,False
SKIP,39.0,False,3,False
SKIP,41.0,True,3,False
Hyperbeam,41.0,False,3,False
Redo,41.0,False,3,False
Static Discharge,41.0,False,3,False
SKIP,41.0,False,3,False
Skim,42.0,True,3,False
Rebound,42.0,False,3,False
Redo,42.0,False,3,False
SKIP,42.0,False,3,False
SKIP,46.0,True,3,False
Redo,46.0,False,3,False
Heatsinks,46.0,False,3,False
Reinforced Body,46.0,False,3,False
SKIP,46.0,False,3,False
SKIP,47.0,True,3,False
Stack,47.0,False,3,False
Auto Shields,47.0,False,3,False
Redo,47.0,False,3,False
SKIP,47.0,False,3,False
Skim,48.0,True,3,False
FTL,48.0,False,3,False
Redo,48.0,False,3,False
SKIP,48.0,False,3,False
Echo Form,55.0,True,4,False
Streamline,55.0,False,4,False
Cold Snap,55.0,False,4,False
SKIP,55.0,False,4,False
Reinforced Body,1.0,True,1,False
Heatsinks,1.0,False,1,False
Scrape,1.0,False,1,False
SKIP,1.0,False,1,False
Undo,3.0,True,1,False
Coolheaded,3.0,False,1,False
Redo,3.0,False,1,False
SKIP,3.0,False,1,False
Ball Lightning,4.0,True,1,False
Compile Driver,4.0,False,1,False
Leap,4.0,False,1,False
SKIP,4.0,False,1,False
Defragment,5.0,True,1,False
Coolheaded,5.0,False,1,False
Beam Cell,5.0,False,1,False
SKIP,5.0,False,1,False
Hyperbeam,10.0,True,1,False
Claw,10.0,False,1,False
Turbo,10.0,False,1,False
SKIP,10.0,False,1,False
Beam Cell,11.0,True,1,False
Steam,11.0,False,1,False
Consume,11.0,False,1,False
SKIP,11.0,False,1,False
Coolheaded,13.0,True,1,False
Ball Lightning,13.0,False,1,False
White Noise,13.0,False,1,False
SKIP,13.0,False,1,False
Compile Driver,14.0,True,1,False
Redo,14.0,False,1,False
Claw,14.0,False,1,False
SKIP,14.0,False,1,False
All For One,16.0,True,1,True
Fission,16.0,False,1,True
Electrodynamics,16.0,False,1,True
SKIP,16.0,False,1,True
Hologram,18.0,True,2,False
Reinforced Body,18.0,False,2,False
Claw,18.0,False,2,False
SKIP,18.0,False,2,False
Skim,20.0,True,2,False
Leap,20.0,False,2,False
Blizzard,20.0,False,2,False
SKIP,20.0,False,2,False
Genetic Algorithm,23.0,True,2,False
Loop,23.0,False,2,False
Creative AI,23.0,False,2,False
SKIP,23.0,False,2,False
Chaos,25.0,True,2,False
Redo,25.0,False,2,False
Compile Driver,25.0,False,2,False
SKIP,25.0,False,2,False
Redo,30.0,True,2,False
Heatsinks,30.0,False,2,False
Hologram,30.0,False,2,False
SKIP,30.0,False,2,False
Steam,31.0,True,2,False
Turbo,31.0,False,2,False
Conserve Battery,31.0,False,2,False
SKIP,31.0,False,2,False
Lockon,1.0,True,1,False
Coolheaded,1.0,False,1,False
Sweeping Beam,1.0,False,1,False
SKIP,1.0,False,1,False
Beam Cell,2.0,True,1,False
Redo,2.0,False,1,False
Conserve Battery,2.0,False,1,False
SKIP,2.0,False,1,False
Ball Lightning,5.0,True,1,False
Sweeping Beam,5.0,False,1,False
Turbo,5.0,False,1,False
SKIP,5.0,False,1,False
Undo,6.0,True,1,False
Melter,6.0,False,1,False
Hologram,6.0,False,1,False
SKIP,6.0,False,1,False
Genetic Algorithm,8.0,True,1,False
Consume,8.0,False,1,False
Turbo,8.0,False,1,False
SKIP,8.0,False,1,False
Sweeping Beam,11.0,True,1,False
Steam,11.0,False,1,False
Multi-Cast,11.0,False,1,False
SKIP,11.0,False,1,False
Skim,12.0,True,1,False
Go for the Eyes,12.0,False,1,False
Sweeping Beam,12.0,False,1,False
SKIP,12.0,False,1,False
SKIP,13.0,True,1,False
Redo,13.0,False,1,False
Consume,13.0,False,1,False
Barrage,13.0,False,1,False
SKIP,13.0,False,1,False
Ball Lightning,1.0,True,1,False
Leap,1.0,False,1,False
Steam,1.0,False,1,False
SKIP,1.0,False,1,False
Rip and Tear,2.0,True,1,False
Stack,2.0,False,1,False
Recycle,2.0,False,1,False
SKIP,2.0,False,1,False
Steam,4.0,True,1,False
Go for the Eyes,4.0,False,1,False
Redo,4.0,False,1,False
SKIP,4.0,False,1,False
Reboot,5.0,True,1,False
Redo,5.0,False,1,False
Compile Driver,5.0,False,1,False
SKIP,5.0,False,1,False
Rebound,6.0,True,1,False
Streamline,6.0,False,1,False
Compile Driver,6.0,False,1,False
SKIP,6.0,False,1,False
Cold Snap,8.0,True,1,False
Streamline,8.0,False,1,False
Recycle,8.0,False,1,False
SKIP,8.0,False,1,False
SKIP,10.0,True,1,False
Coolheaded,10.0,False,1,False
Barrage,10.0,False,1,False
Rebound,10.0,False,1,False
SKIP,10.0,False,1,False
Seek,11.0,True,1,False
Lockon,11.0,False,1,False
Compile Driver,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,13.0,True,1,False
Coolheaded,13.0,False,1,False
Claw,13.0,False,1,False
Steam Power,13.0,False,1,False
SKIP,13.0,False,1,False
SKIP,13.0,True,1,False
Coolheaded,13.0,False,1,False
Claw,13.0,False,1,False
Steam Power,13.0,False,1,False
SKIP,13.0,False,1,False
Core Surge,16.0,True,1,True
Fission,16.0,False,1,True
Rainbow,16.0,False,1,True
SKIP,16.0,False,1,True
Compile Driver,18.0,True,2,False
Hologram,18.0,False,2,False
Turbo,18.0,False,2,False
SKIP,18.0,False,2,False
Darkness,20.0,True,2,False
Sweeping Beam,20.0,False,2,False
Rip and Tear,20.0,False,2,False
SKIP,20.0,False,2,False
Sunder,24.0,True,2,False
Genetic Algorithm,24.0,False,2,False
Cold Snap,24.0,False,2,False
SKIP,24.0,False,2,False
Core Surge,29.0,True,2,False
Streamline,29.0,False,2,False
Thunder Strike,29.0,False,2,False
SKIP,29.0,False,2,False
Biased Cognition,33.0,True,2,True
Amplify,33.0,False,2,True
Multi-Cast,33.0,False,2,True
SKIP,33.0,False,2,True
Coolheaded,35.0,True,3,False
Blizzard,35.0,False,3,False
Stack,35.0,False,3,False
SKIP,35.0,False,3,False
Compile Driver,38.0,True,3,False
Stack,38.0,False,3,False
Claw,38.0,False,3,False
SKIP,38.0,False,3,False
Self Repair,39.0,True,3,False
Coolheaded,39.0,False,3,False
Rebound,39.0,False,3,False
SKIP,39.0,False,3,False
Steam Power,40.0,True,3,False
Coolheaded,40.0,False,3,False
Go for the Eyes,40.0,False,3,False
SKIP,40.0,False,3,False
SKIP,42.0,True,3,False
Rebound,42.0,False,3,False
Beam Cell,42.0,False,3,False
Hyperbeam,42.0,False,3,False
SKIP,42.0,False,3,False
Capacitor,45.0,True,3,False
Claw,45.0,False,3,False
Cold Snap,45.0,False,3,False
SKIP,45.0,False,3,False
Glacier,47.0,True,3,False
Claw,47.0,False,3,False
BootSequence,47.0,False,3,False
SKIP,47.0,False,3,False
Cold Snap,55.0,True,4,False
Rip and Tear,55.0,False,4,False
Stack,55.0,False,4,False
SKIP,55.0,False,4,False
Conserve Battery,1.0,True,1,False
Steam Power,1.0,False,1,False
Steam,1.0,False,1,False
SKIP,1.0,False,1,False
Chill,4.0,True,1,False
Stack,4.0,False,1,False
Rebound,4.0,False,1,False
SKIP,4.0,False,1,False
Hologram,5.0,True,1,False
Claw,5.0,False,1,False
Aggregate,5.0,False,1,False
SKIP,5.0,False,1,False
Cold Snap,6.0,True,1,False
Turbo,6.0,False,1,False
Steam,6.0,False,1,False
SKIP,6.0,False,1,False
Darkness,8.0,True,1,False
Reinforced Body,8.0,False,1,False
Tempest,8.0,False,1,False
SKIP,8.0,False,1,False
Seek,13.0,True,1,False
Tempest,13.0,False,1,False
Cold Snap,13.0,False,1,False
SKIP,13.0,False,1,False
Buffer,16.0,True,1,True
Thunder Strike,16.0,False,1,True
Reboot,16.0,False,1,True
SKIP,16.0,False,1,True
Compile Driver,18.0,True,2,False
Blizzard,18.0,False,2,False
Force Field,18.0,False,2,False
SKIP,18.0,False,2,False
Streamline,19.0,True,2,False
Melter,19.0,False,2,False
Chill,19.0,False,2,False
SKIP,19.0,False,2,False
Aggregate,20.0,True,2,False
Cold Snap,20.0,False,2,False
Fusion,20.0,False,2,False
Darkness,20.0,False,2,False
Streamline,20.0,False,2,False
Coolheaded,20.0,False,2,False
Heatsinks,20.0,False,2,False
Conserve Battery,20.0,False,2,False
Steam,20.0,False,2,False
Compile Driver,20.0,False,2,False
Lockon,20.0,False,2,False
Reinforced Body,20.0,False,2,False
Barrage,20.0,False,2,False
Go for the Eyes,20.0,False,2,False
Melter,20.0,False,2,False
Chaos,20.0,False,2,False
Beam Cell,20.0,False,2,False
Leap,20.0,False,2,False
Redo,20.0,False,2,False
Steam Power,20.0,False,2,False
SKIP,20.0,False,2,False
Recycle,23.0,True,2,False
Turbo,23.0,False,2,False
Stack,23.0,False,2,False
SKIP,23.0,False,2,False
SKIP,25.0,True,2,False
Darkness,25.0,False,2,False
Barrage,25.0,False,2,False
Multi-Cast,25.0,False,2,False
SKIP,25.0,False,2,False
Claw,29.0,True,2,False
Cold Snap,29.0,False,2,False
Tempest,29.0,False,2,False
SKIP,29.0,False,2,False
Glacier,31.0,True,2,False
Stack,31.0,False,2,False
Beam Cell,31.0,False,2,False
SKIP,31.0,False,2,False
Biased Cognition,33.0,True,2,True
Core Surge,33.0,False,2,True
Rainbow,33.0,False,2,True
SKIP,33.0,False,2,True
Reprogram,35.0,True,3,False
FTL,35.0,False,3,False
Leap,35.0,False,3,False
SKIP,35.0,False,3,False
Conserve Battery,37.0,True,3,False
Reprogram,37.0,False,3,False
Force Field,37.0,False,3,False
SKIP,37.0,False,3,False
Compile Driver,39.0,True,3,False
Sweeping Beam,39.0,False,3,False
Stack,39.0,False,3,False
SKIP,39.0,False,3,False
Self Repair,40.0,True,3,False
White Noise,40.0,False,3,False
Aggregate,40.0,False,3,False
SKIP,40.0,False,3,False
SKIP,1.0,True,1,False
Claw,1.0,False,1,False
Barrage,1.0,False,1,False
White Noise,1.0,False,1,False
SKIP,1.0,False,1,False
Conserve Battery,2.0,True,1,False
Barrage,2.0,False,1,False
Turbo,2.0,False,1,False
SKIP,2.0,False,1,False
Darkness,3.0,True,1,False
Redo,3.0,False,1,False
Go for the Eyes,3.0,False,1,False
SKIP,3.0,False,1,False
Sunder,7.0,True,1,False
Steam,7.0,False,1,False
Leap,7.0,False,1,False
SKIP,7.0,False,1,False
Defragment,10.0,True,1,False
Cold Snap,10.0,False,1,False
Turbo,10.0,False,1,False
SKIP,10.0,False,1,False
FTL,11.0,True,1,False
White Noise,11.0,False,1,False
Ball Lightning,11.0,False,1,False
SKIP,11.0,False,1,False
SKIP,12.0,True,1,False
Rebound,12.0,False,1,False
Conserve Battery,12.0,False,1,False
Claw,12.0,False,1,False
SKIP,12.0,False,1,False
Skim,14.0,True,1,False
Beam Cell,14.0,False,1,False
Tempest,14.0,False,1,False
SKIP,14.0,False,1,False
