Relic,Win
StrikeDummy,True
War Paint,True
VioletLotus,True
Torii,True
Boot,True
Bag of Marbles,True
Runic Pyramid,True
Kunai,True
InkBottle,True
Happy Flower,True
Damaru,True
PureWater,False
Golden Idol,False
Toxic Egg 2,False
PureWater,True
Blood Vial,True
Pantograph,True
Prayer Wheel,True
Regal Pillow,True
Fusion Hammer,True
Red Mask,True
CaptainsWheel,True
Shuriken,True
Peace Pipe,True
Gambling Chip,True
Pen Nib,True
SlaversCollar,True
Whetstone,True
Toy Ornithopter,True
Mummified Hand,True
Medical Kit,True
PureWater,True
Question Card,True
StrikeDummy,True
Pear,True
Orichalcum,True
Shuriken,True
Coffee Dripper,True
Blood Vial,True
Ornamental Fan,True
Toy Ornithopter,True
MawBank,True
Anchor,True
Runic Pyramid,True
Molten Egg 2,True
FossilizedHelix,True
Pantograph,True
Turnip,True
Eternal Feather,True
Empty Cage,True
Frozen Egg 2,True
Singing Bowl,True
Torii,True
Coffee Dripper,True
Prayer Wheel,True
Molten Egg 2,True
Bottled Lightning,True
Blue Candle,True
SlaversCollar,True
Bird Faced Urn,True
Kunai,True
TeardropLocket,True
Mercury Hourglass,True
Incense Burner,True
Bronze Scales,True
PureWater,False
Darkstone Periapt,False
Pen Nib,False
Blood Vial,False
Philosopher's Stone,False
War Paint,False
Kunai,False
Pear,False
Astrolabe,False
Membership Card,False
Happy Flower,False
Boot,False
StrikeDummy,False
Juzu Bracelet,False
PureWater,True
Happy Flower,True
Dream Catcher,True
CeramicFish,True
Pantograph,True
Prayer Wheel,True
SlaversCollar,True
Peace Pipe,True
Black Star,True
Turnip,True
Du-Vu Doll,True
MealTicket,True
Ornamental Fan,True
Mummified Hand,True
TungstenRod,True
Membership Card,True
Nunchaku,True
Oddly Smooth Stone,True
Lizard Tail,True
PureWater,False
NeowsBlessing,False
WingedGreaves,False
Frozen Egg 2,False
InkBottle,False
Eternal Feather,False
Potion Belt,False
SlaversCollar,False
Molten Egg 2,False
Runic Dome,False
Dead Branch,False
PureWater,True
Orichalcum,True
Prayer Wheel,True
Strawberry,True
Yang,True
Bird Faced Urn,True
Runic Pyramid,True
Red Mask,True
Whetstone,True
Sundial,True
MealTicket,True
Cursed Key,True
Medical Kit,True
Eternal Feather,True
Gremlin Horn,True
PureWater,True
NeowsBlessing,True
Frozen Egg 2,True
Bird Faced Urn,True
Incense Burner,True
Golden Idol,True
Strawberry,True
Pandora's Box,True
Letter Opener,True
Centennial Puzzle,True
Mango,True
Happy Flower,True
CeramicFish,True
Lantern,True
Runic Pyramid,True
Lizard Tail,True
Smiling Mask,True
Orrery,True
Boot,True
HolyWater,True
Akabeko,True
Pen Nib,True
Lantern,True
Question Card,True
Gremlin Horn,True
InkBottle,True
Empty Cage,True
PreservedInsect,True
CeramicFish,True
Girya,True
White Beast Statue,True
Lee's Waffle,True
Whetstone,True
PureWater,False
Ancient Tea Set,False
Omamori,False
Centennial Puzzle,False
Orichalcum,False
Toxic Egg 2,False
Bag of Preparation,False
PureWater,True
Pocketwatch,True
Centennial Puzzle,True
Damaru,True
Nunchaku,True
Art of War,True
Pandora's Box,True
Regal Pillow,True
Lantern,True
Orrery,True
Fusion Hammer,True
PreservedInsect,True
Dream Catcher,True
Eternal Feather,True
Bottled Lightning,True
Omamori,True
Bag of Preparation,True
GoldenEye,True
PureWater,True
Unceasing Top,True
Mercury Hourglass,True
Ginger,True
Astrolabe,True
Letter Opener,True
Strawberry,True
Orichalcum,True
Centennial Puzzle,True
Matryoshka,True
Membership Card,True
Tiny House,True
Shovel,True
CaptainsWheel,True
Anchor,True
Whetstone,True
Calipers,True
Pen Nib,True
Oddly Smooth Stone,True
Art of War,True
Molten Egg 2,True
Blood Vial,True
Turnip,True
Lantern,True
Gremlin Horn,True
Vajra,True
War Paint,True
TungstenRod,True
PureWater,True
Bag of Marbles,True
Nunchaku,True
Happy Flower,True
Mercury Hourglass,True
Regal Pillow,True
Potion Belt,True
Fusion Hammer,True
Centennial Puzzle,True
StoneCalendar,True
Orichalcum,True
Art of War,True
Frozen Eye,True
Empty Cage,True
DollysMirror,True
Ancient Tea Set,True
Bag of Preparation,True
TeardropLocket,True
Anchor,True
PureWater,False
Dream Catcher,False
Prayer Wheel,False
Golden Idol,False
Matryoshka,False
Calling Bell,False
Bronze Scales,False
Mercury Hourglass,False
Mango,False
Lantern,False
Kunai,False
Molten Egg 2,False
Golden Idol,False
Ancient Tea Set,False
PureWater,False
Eternal Feather,False
Damaru,False
TeardropLocket,False
Empty Cage,False
Necronomicon,False
Darkstone Periapt,False
StrikeDummy,False
Kunai,False
Dead Branch,False
Runic Dome,False
FossilizedHelix,False
Potion Belt,False
Red Mask,False
PureWater,True
Letter Opener,True
Orichalcum,True
Anchor,True
Whetstone,True
Bag of Preparation,True
PreservedInsect,True
StrikeDummy,True
Astrolabe,True
Nunchaku,True
The Courier,True
TheAbacus,True
Toy Ornithopter,True
White Beast Statue,True
PureWater,True
Strawberry,True
Happy Flower,True
Ornamental Fan,True
Empty Cage,True
Centennial Puzzle,True
Potion Belt,True
Orichalcum,True
PreservedInsect,True
Runic Pyramid,True
MealTicket,True
Omamori,True
Letter Opener,True
PureWater,True
NeowsBlessing,True
MealTicket,True
Nunchaku,True
Toxic Egg 2,True
Anchor,True
PreservedInsect,True
SlaversCollar,True
Nloth's Gift,True
Centennial Puzzle,True
Blood Vial,True
Lantern,True
Bag of Preparation,True
Runic Pyramid,True
TheAbacus,True
Yang,True
CaptainsWheel,True
Shuriken,True
StrikeDummy,True
PureWater,False
Boot,False
Pen Nib,False
Bloody Idol,False
Calling Bell,False
Calipers,False
Yang,False
Nunchaku,False
Red Mask,False
PureWater,False
CeramicFish,False
Velvet Choker,False
Gambling Chip,False
Bag of Marbles,False
Nunchaku,False
Shuriken,False
Smiling Mask,False
Pandora's Box,False
PureWater,True
Ice Cream,True
Lizard Tail,True
Oddly Smooth Stone,True
VioletLotus,True
War Paint,True
Ancient Tea Set,True
Lantern,True
Torii,True
Empty Cage,True
StrikeDummy,True
Toy Ornithopter,True
Peace Pipe,True
Medical Kit,True
Bottled Lightning,True
TeardropLocket,True
PureWater,True
Nunchaku,True
Regal Pillow,True
SlaversCollar,True
Pen Nib,True
War Paint,True
HornCleat,True
Pandora's Box,True
CeramicFish,True
TeardropLocket,True
PureWater,False
Lantern,False
Art of War,False
Bronze Scales,False
Question Card,False
Membership Card,False
PureWater,True
Eternal Feather,True
Gambling Chip,True
TungstenRod,True
Bird Faced Urn,True
Prayer Wheel,True
SlaversCollar,True
Red Mask,True
Lantern,True
Pantograph,True
Blood Vial,True
Sozu,True
Torii,True
Mummified Hand,True
Damaru,True
Akabeko,True
Ornamental Fan,True
Shuriken,True
Juzu Bracelet,True
Bottled Lightning,True
HolyWater,False
HornCleat,False
Eternal Feather,False
Art of War,False
FossilizedHelix,False
The Courier,False
Runic Pyramid,False
Medical Kit,False
PureWater,False
NeowsBlessing,False
Omamori,False
War Paint,False
MawBank,False
Golden Idol,False
Bag of Preparation,False
Runic Pyramid,False
Smiling Mask,False
Membership Card,False
Philosopher's Stone,False
Pandora's Box,True
PreservedInsect,True
Blood Vial,True
Ancient Tea Set,True
Happy Flower,True
Coffee Dripper,True
Vajra,True
Sundial,True
Anchor,True
Red Mask,True
Strawberry,True
Prayer Wheel,True
SacredBark,True
Orrery,True
Gambling Chip,True
CeramicFish,True
Yang,True
Blue Candle,True
Mummified Hand,True
Ectoplasm,False
Blue Candle,False
Incense Burner,False
Du-Vu Doll,False
SlaversCollar,False
Lizard Tail,False
Whetstone,False
Bottled Tornado,False
Astrolabe,False
CeramicFish,False
StrikeDummy,False
Bottled Flame,False
PureWater,True
MealTicket,True
Ancient Tea Set,True
Empty Cage,True
Bottled Lightning,True
Lantern,True
Coffee Dripper,True
InkBottle,True
Oddly Smooth Stone,True
Mercury Hourglass,True
Membership Card,True
Whetstone,True
Toy Ornithopter,True
Ectoplasm,False
CeramicFish,False
Pen Nib,False
Matryoshka,False
Smiling Mask,False
Pandora's Box,False
White Beast Statue,False
Nunchaku,False
Shuriken,False
MawBank,False
Runic Pyramid,False
Damaru,False
Centennial Puzzle,False
Gremlin Horn,False
Regal Pillow,False
Prayer Wheel,False
War Paint,False
Bottled Flame,False
PureWater,False
White Beast Statue,False
PureWater,True
Vajra,True
Eternal Feather,True
Nunchaku,True
Gremlin Horn,True
Toxic Egg 2,True
Runic Pyramid,True
Anchor,True
Darkstone Periapt,True
Whetstone,True
Astrolabe,True
CaptainsWheel,True
Pantograph,True
Ancient Tea Set,True
Happy Flower,True
Gambling Chip,True
OrangePellets,True
Pocketwatch,True
PureWater,True
NeowsBlessing,True
Bloody Idol,True
Anchor,True
Oddly Smooth Stone,True
Bottled Tornado,True
Coffee Dripper,True
Mercury Hourglass,True
CeramicFish,True
Damaru,True
Red Mask,True
Tiny House,True
Membership Card,True
Akabeko,True
Kunai,True
Lee's Waffle,True
Shuriken,True
PureWater,False
Orichalcum,False
Art of War,False
Pen Nib,False
Dream Catcher,False
Cursed Key,False
Question Card,False
Omamori,False
Cursed Key,False
Blood Vial,False
Burning Blood,True
NeowsBlessing,True
War Paint,True
Regal Pillow,True
The Courier,True
Bronze Scales,True
Medical Kit,True
Red Skull,True
Lizard Tail,True
Happy Flower,True
Ectoplasm,True
Nilry's Codex,True
Strawberry,True
Art of War,True
Mummified Hand,True
Runic Dome,True
Unceasing Top,True
Oddly Smooth Stone,True
Pen Nib,True
Whetstone,True
Akabeko,True
Burning Blood,False
Centennial Puzzle,False
Art of War,False
CeramicFish,False
Omamori,False
Whetstone,False
Philosopher's Stone,False
Charon's Ashes,False
Bottled Tornado,False
Vajra,False
Blood Vial,False
Runic Pyramid,False
Bag of Marbles,False
Frozen Egg 2,False
Boot,False
Singing Bowl,False
Red Skull,False
Burning Blood,True
Bird Faced Urn,True
Paper Frog,True
Dead Branch,True
Toxic Egg 2,True
Omamori,True
DollysMirror,True
Coffee Dripper,True
Pantograph,True
Juzu Bracelet,True
Meat on the Bone,True
Lantern,True
Black Star,True
Boot,True
StoneCalendar,True
Nunchaku,True
Charon's Ashes,True
Girya,True
Art of War,True
Gambling Chip,True
Red Skull,True
Self Forming Clay,True
Burning Blood,False
The Courier,False
CaptainsWheel,False
Burning Blood,True
Blood Vial,True
Kunai,True
Red Skull,True
HornCleat,True
Art of War,True
StoneCalendar,True
Coffee Dripper,True
Oddly Smooth Stone,True
Nunchaku,True
Orichalcum,True
Lantern,True
Dream Catcher,True
Runic Pyramid,True
Toolbox,True
Ice Cream,True
FossilizedHelix,True
Bag of Preparation,True
Burning Blood,False
Paper Frog,False
PreservedInsect,False
Regal Pillow,False
Blue Candle,False
Cursed Key,False
Dream Catcher,False
Ancient Tea Set,False
Burning Blood,True
StrikeDummy,True
Paper Frog,True
MawBank,True
Gremlin Horn,True
Snecko Eye,True
Toolbox,True
HornCleat,True
War Paint,True
Champion Belt,True
InkBottle,True
Molten Egg 2,True
SacredBark,True
WarpedTongs,True
Frozen Eye,True
Meat on the Bone,True
Orichalcum,True
Letter Opener,True
Whetstone,True
Burning Blood,False
Old Coin,False
Frozen Eye,False
Turnip,False
Charon's Ashes,False
Question Card,False
Red Skull,False
Burning Blood,True
Bag of Preparation,True
Torii,True
Girya,True
PreservedInsect,True
Centennial Puzzle,True
Cursed Key,True
Matryoshka,True
Oddly Smooth Stone,True
Potion Belt,True
Mummified Hand,True
Bronze Scales,True
Molten Egg 2,True
SlaversCollar,True
StoneCalendar,True
The Courier,True
Mercury Hourglass,True
Pen Nib,True
Anchor,True
Smiling Mask,True
TheAbacus,True
HornCleat,True
Charon's Ashes,True
Burning Blood,False
Tiny Chest,False
Oddly Smooth Stone,False
MealTicket,False
Anchor,False
Cursed Key,False
Membership Card,False
Burning Blood,True
Frozen Egg 2,True
Sundial,True
Matryoshka,True
Blood Vial,True
Snecko Eye,True
White Beast Statue,True
Anchor,True
Lantern,True
Bag of Preparation,True
Self Forming Clay,True
Fusion Hammer,True
Red Skull,True
Gambling Chip,True
MealTicket,True
Orichalcum,True
Bottled Tornado,True
Toolbox,True
Pen Nib,True
Burning Blood,True
Dead Branch,True
StoneCalendar,True
Old Coin,True
Pocketwatch,True
Magic Flower,True
Snecko Eye,True
Red Mask,True
Bronze Scales,True
Bag of Marbles,True
Medical Kit,True
Charon's Ashes,True
Mark of Pain,True
Lizard Tail,True
FossilizedHelix,True
Du-Vu Doll,True
Paper Frog,True
Torii,True
Strawberry,True
Akabeko,True
Burning Blood,False
War Paint,False
InkBottle,False
Girya,False
Matryoshka,False
Burning Blood,True
Art of War,True
Bloody Idol,True
Potion Belt,True
StrikeDummy,True
Question Card,True
Runic Pyramid,True
Red Skull,True
Bag of Marbles,True
Meat on the Bone,True
Cursed Key,True
Smiling Mask,True
Gremlin Horn,True
Shuriken,True
Charon's Ashes,True
Burning Blood,True
MealTicket,True
Pen Nib,True
Bag of Marbles,True
Art of War,True
Bird Faced Urn,True
Runic Cube,True
Orrery,True
Whetstone,True
MutagenicStrength,True
Nunchaku,True
Potion Belt,True
Ancient Tea Set,True
Pandora's Box,True
Prayer Wheel,True
Dream Catcher,True
Bag of Preparation,True
Gremlin Horn,True
Burning Blood,False
Orichalcum,False
Peace Pipe,False
Burning Blood,False
Dead Branch,False
Art of War,False
HornCleat,False
MealTicket,False
Black Star,False
OrangePellets,False
Toy Ornithopter,False
InkBottle,False
Turnip,False
Bronze Scales,False
Pear,False
Burning Blood,True
Brimstone,True
Strawberry,True
Omamori,True
Self Forming Clay,True
Frozen Egg 2,True
Astrolabe,True
Whetstone,True
InkBottle,True
TungstenRod,True
The Courier,True
Frozen Eye,True
Runic Pyramid,True
Happy Flower,True
HornCleat,True
StoneCalendar,True
Gremlin Horn,True
Torii,True
Mummified Hand,True
Burning Blood,True
PreservedInsect,True
Pen Nib,True
StrikeDummy,True
MawBank,True
Black Star,True
Centennial Puzzle,True
HornCleat,True
Frozen Egg 2,True
CaptainsWheel,True
WingedGreaves,True
Bronze Scales,True
Toxic Egg 2,True
Ornamental Fan,True
Bag of Preparation,True
Runic Pyramid,True
Letter Opener,True
Kunai,True
Calipers,True
Mummified Hand,True
Self Forming Clay,True
Whetstone,True
Champion Belt,True
The Courier,True
Blood Vial,True
Chemical X,True
Bag of Marbles,True
Toy Ornithopter,True
Paper Frog,True
Burning Blood,False
Tiny Chest,False
Ancient Tea Set,False
Du-Vu Doll,False
Burning Blood,False
War Paint,False
Bag of Marbles,False
Akabeko,False
StrikeDummy,False
Coffee Dripper,False
Darkstone Periapt,False
Bag of Preparation,False
MealTicket,False
Centennial Puzzle,False
Toolbox,False
Fusion Hammer,False
Frozen Eye,False
Red Mask,False
Nunchaku,False
Toxic Egg 2,False
Gremlin Horn,False
Oddly Smooth Stone,False
Burning Blood,True
Toy Ornithopter,True
Pantograph,True
Magic Flower,True
Incense Burner,True
StrikeDummy,True
Runic Pyramid,True
Pen Nib,True
Lantern,True
FossilizedHelix,True
Kunai,True
MawBank,True
SlaversCollar,True
WingedGreaves,True
Bottled Lightning,True
Anchor,True
Pocketwatch,True
Lizard Tail,True
Shovel,True
Whetstone,True
OrangePellets,True
Pear,True
Burning Blood,False
Eternal Feather,False
Art of War,False
Smiling Mask,False
Blue Candle,False
Akabeko,False
Fusion Hammer,False
Shuriken,False
Burning Blood,True
White Beast Statue,True
Akabeko,True
Ancient Tea Set,True
Paper Frog,True
CeramicFish,True
Astrolabe,True
Bottled Lightning,True
Strawberry,True
Red Skull,True
Pantograph,True
Letter Opener,True
Coffee Dripper,True
Strange Spoon,True
Gremlin Horn,True
Art of War,True
Lizard Tail,True
Toxic Egg 2,True
Sundial,True
Burning Blood,True
Dream Catcher,True
Lantern,True
Happy Flower,True
Meat on the Bone,True
Astrolabe,True
Toy Ornithopter,True
Mercury Hourglass,True
Potion Belt,True
Runic Pyramid,True
Red Skull,True
Ginger,True
Gambling Chip,True
Oddly Smooth Stone,True
Sundial,True
Burning Blood,True
PreservedInsect,True
Ancient Tea Set,True
Happy Flower,True
The Courier,True
Question Card,True
Coffee Dripper,True
Toxic Egg 2,True
Potion Belt,True
Toy Ornithopter,True
Whetstone,True
Red Skull,True
SacredBark,True
Omamori,True
Boot,True
Pen Nib,True
Juzu Bracelet,True
Mercury Hourglass,True
Burning Blood,True
Self Forming Clay,True
Magic Flower,True
Lee's Waffle,True
CaptainsWheel,True
Pear,True
Mercury Hourglass,True
Pandora's Box,True
Bag of Marbles,True
Red Mask,True
Bottled Tornado,True
Shuriken,True
Du-Vu Doll,True
Runic Pyramid,True
Letter Opener,True
InkBottle,True
StrikeDummy,True
Burning Blood,True
Toolbox,True
Centennial Puzzle,True
Dead Branch,True
Eternal Feather,True
Golden Idol,True
Fusion Hammer,True
Akabeko,True
Molten Egg 2,True
Art of War,True
Darkstone Periapt,True
Bottled Lightning,True
Cursed Key,True
Frozen Eye,True
Shuriken,True
Happy Flower,True
Ancient Tea Set,True
Bag of Preparation,True
Nunchaku,True
Burning Blood,False
Red Skull,False
Nunchaku,False
StrikeDummy,False
Odd Mushroom,False
Art of War,False
Golden Idol,False
Velvet Choker,False
Centennial Puzzle,False
Darkstone Periapt,False
Toy Ornithopter,False
Burning Blood,True
Bronze Scales,True
Akabeko,True
Ornamental Fan,True
Ancient Tea Set,True
Smiling Mask,True
Runic Pyramid,True
Toy Ornithopter,True
Red Skull,True
WingedGreaves,True
Toxic Egg 2,True
Fusion Hammer,True
Gambling Chip,True
Question Card,True
Charon's Ashes,True
Frozen Egg 2,True
Lantern,True
Bag of Marbles,True
Shuriken,True
Philosopher's Stone,True
Old Coin,True
Self Forming Clay,True
Gremlin Horn,True
Toy Ornithopter,True
Regal Pillow,True
Mark of Pain,True
Akabeko,True
Red Skull,True
Girya,True
Happy Flower,True
Kunai,True
Runic Pyramid,True
Bird Faced Urn,True
Orrery,True
Turnip,True
Ice Cream,True
Calipers,True
Frozen Eye,True
Blue Candle,True
Burning Blood,False
Old Coin,False
Pantograph,False
Pen Nib,False
Omamori,False
Coffee Dripper,False
Toy Ornithopter,False
TheAbacus,False
Art of War,False
Vajra,False
Oddly Smooth Stone,False
Self Forming Clay,False
Molten Egg 2,False
Runic Cube,False
Unceasing Top,False
Gremlin Horn,False
Shuriken,False
Toolbox,False
Mercury Hourglass,False
Orichalcum,False
StrikeDummy,False
Burning Blood,True
Letter Opener,True
HornCleat,True
Pear,True
Lantern,True
Runic Pyramid,True
Frozen Eye,True
Matryoshka,True
MawBank,True
Bag of Marbles,True
Darkstone Periapt,True
Bag of Preparation,True
SlaversCollar,True
Self Forming Clay,True
TungstenRod,True
PreservedInsect,True
Ancient Tea Set,True
Membership Card,True
Toolbox,True
Akabeko,True
White Beast Statue,True
Anchor,True
Burning Blood,True
NeowsBlessing,True
Kunai,True
Old Coin,True
Vajra,True
Potion Belt,True
Akabeko,True
Omamori,True
Fusion Hammer,True
Dream Catcher,True
Mummified Hand,True
HornCleat,True
Bottled Tornado,True
Pen Nib,True
Happy Flower,True
Runic Pyramid,True
Unceasing Top,True
Pocketwatch,True
TungstenRod,True
Bag of Preparation,True
Lee's Waffle,True
Anchor,True
Burning Blood,True
Self Forming Clay,True
Blue Candle,True
Meat on the Bone,True
Snecko Eye,True
MutagenicStrength,True
The Courier,True
HornCleat,True
Bag of Marbles,True
Membership Card,True
Orichalcum,True
Pen Nib,True
Mark of Pain,True
Mercury Hourglass,True
Orrery,True
Toy Ornithopter,True
Anchor,True
Vajra,True
Bag of Preparation,True
Burning Blood,False
Mummified Hand,False
War Paint,False
MealTicket,False
Red Skull,False
Bag of Marbles,False
Philosopher's Stone,False
Lizard Tail,False
Letter Opener,False
Art of War,False
Oddly Smooth Stone,False
DollysMirror,False
Runic Cube,False
Pantograph,False
Singing Bowl,False
Burning Blood,False
Unceasing Top,False
Golden Idol,False
Champion Belt,False
Boot,False
War Paint,False
Oddly Smooth Stone,False
Happy Flower,False
Philosopher's Stone,False
Paper Frog,False
Sundial,False
Pen Nib,False
Regal Pillow,False
Orichalcum,False
Burning Blood,True
Membership Card,True
The Courier,True
Bronze Scales,True
Molten Egg 2,True
Snecko Eye,True
Chemical X,True
Bag of Preparation,True
Akabeko,True
Gambling Chip,True
Smiling Mask,True
Mercury Hourglass,True
Oddly Smooth Stone,True
StrikeDummy,True
Pandora's Box,True
Kunai,True
Self Forming Clay,True
Paper Frog,True
TungstenRod,True
Vajra,True
HandDrill,True
Happy Flower,True
Eternal Feather,True
Burning Blood,False
Burning Blood,True
Old Coin,True
Chemical X,True
Golden Idol,True
Toxic Egg 2,True
Question Card,True
Bird Faced Urn,True
PreservedInsect,True
Nunchaku,True
Fusion Hammer,True
Pocketwatch,True
Paper Frog,True
Lantern,True
Akabeko,True
Calipers,True
Pear,True
Bronze Scales,True
Runic Cube,True
Ginger,True
CeramicFish,True
Anchor,True
Mango,True
Medical Kit,True
Omamori,True
Bag of Preparation,True
StrikeDummy,True
Burning Blood,False
Lizard Tail,False
Incense Burner,False
Du-Vu Doll,False
Lantern,False
Matryoshka,False
Empty Cage,False
Dream Catcher,False
Omamori,False
Peace Pipe,False
Coffee Dripper,False
Gremlin Horn,False
Whetstone,False
Centennial Puzzle,False
Boot,False
Membership Card,False
PreservedInsect,False
Art of War,False
Shuriken,False
Burning Blood,False
Mercury Hourglass,False
The Courier,False
MawBank,False
Philosopher's Stone,False
Lantern,False
Akabeko,False
Letter Opener,False
Question Card,False
Matryoshka,False
Chemical X,False
HornCleat,False
Pantograph,False
Fusion Hammer,False
Burning Blood,True
Bloody Idol,True
Dead Branch,True
Sundial,True
Ornamental Fan,True
Torii,True
Pandora's Box,True
Bag of Marbles,True
Oddly Smooth Stone,True
Art of War,True
Necronomicon,True
Akabeko,True
Philosopher's Stone,True
Old Coin,True
The Courier,True
Bird Faced Urn,True
StoneCalendar,True
Anchor,True
Pocketwatch,True
White Beast Statue,True
Unceasing Top,True
Burning Blood,True
ClockworkSouvenir,True
Bag of Preparation,True
Oddly Smooth Stone,True
InkBottle,True
Darkstone Periapt,True
Velvet Choker,True
Potion Belt,True
Centennial Puzzle,True
Frozen Egg 2,True
Thread and Needle,True
White Beast Statue,True
SlaversCollar,True
Charon's Ashes,True
Sundial,True
Lantern,True
Membership Card,True
Paper Frog,True
Happy Flower,True
Frozen Eye,True
Nunchaku,True
Burning Blood,False
StoneCalendar,False
Sundial,False
Mercury Hourglass,False
Sozu,False
Sling,False
Lantern,False
Pen Nib,False
CeramicFish,False
Smiling Mask,False
Burning Blood,True
Omamori,True
FossilizedHelix,True
Unceasing Top,True
Magic Flower,True
Nunchaku,True
SlaversCollar,True
WarpedTongs,True
Meat on the Bone,True
Darkstone Periapt,True
HornCleat,True
Happy Flower,True
Pocketwatch,True
Whetstone,True
Snecko Eye,True
Dead Branch,True
Medical Kit,True
Red Skull,True
MawBank,True
Frozen Egg 2,True
StrikeDummy,True
Strawberry,True
Burning Blood,True
Bag of Marbles,True
Lantern,True
Akabeko,True
Juzu Bracelet,True
Coffee Dripper,True
Anchor,True
Pantograph,True
Gremlin Horn,True
Sundial,True
Centennial Puzzle,True
Oddly Smooth Stone,True
Empty Cage,True
Turnip,True
Potion Belt,True
Unceasing Top,True
Happy Flower,True
Ornamental Fan,True
TheAbacus,True
TungstenRod,True
Burning Blood,False
Brimstone,False
Strawberry,False
Omamori,False
Question Card,False
Nunchaku,False
Runic Cube,False
Red Mask,False
The Courier,False
Sundial,False
Bag of Marbles,False
Calling Bell,False
HornCleat,False
Boot,False
Champion Belt,False
Bag of Preparation,False
Toolbox,False
Blue Candle,False
Bottled Lightning,False
Vajra,False
OrangePellets,False
Torii,False
Burning Blood,True
Pantograph,True
Tiny Chest,True
InkBottle,True
Runic Pyramid,True
Kunai,True
Anchor,True
Strawberry,True
Dream Catcher,True
Fusion Hammer,True
Pen Nib,True
Lizard Tail,True
MawBank,True
War Paint,True
Blue Candle,True
Bottled Lightning,True
Bag of Preparation,True
Burning Blood,False
Smiling Mask,False
Lizard Tail,False
Calipers,False
Unceasing Top,False
Orichalcum,False
The Courier,False
Coffee Dripper,False
Red Skull,False
Nunchaku,False
Regal Pillow,False
WingedGreaves,False
Pen Nib,False
StrikeDummy,False
Potion Belt,False
Matryoshka,False
Astrolabe,False
Toxic Egg 2,False
Ring of the Snake,True
Gremlin Horn,True
Boot,True
Gambling Chip,True
Pandora's Box,True
White Beast Statue,True
Bottled Flame,True
CeramicFish,True
Runic Dome,True
Peace Pipe,True
Mark of the Bloom,True
Kunai,True
Whetstone,True
Juzu Bracelet,True
Membership Card,True
Centennial Puzzle,True
Ring of the Snake,False
PreservedInsect,False
Boot,False
Question Card,False
Ectoplasm,False
Nunchaku,False
Bottled Flame,False
Potion Belt,False
Ancient Tea Set,False
Darkstone Periapt,False
Ring of the Snake,True
Sundial,True
Kunai,True
Nunchaku,True
HoveringKite,True
Pear,True
Oddly Smooth Stone,True
Meat on the Bone,True
Unceasing Top,True
Fusion Hammer,True
Bag of Marbles,True
InkBottle,True
Happy Flower,True
Akabeko,True
Ring of the Snake,True
Vajra,True
WarpedTongs,True
Turnip,True
Ninja Scroll,True
Old Coin,True
Golden Idol,True
Centennial Puzzle,True
OrangePellets,True
Black Star,True
MealTicket,True
StrikeDummy,True
Orichalcum,True
