Enemy,Damage Taken
3 Darklings,32.0
Gremlin Nob,32.0
Gremlin Nob,32.0
Slavers,32.0
Awakened One,32.0
Shelled Parasite and Fungi,32.0
Book of Stabbing,32.0
2 Thieves,32.0
Lagavulin,32.0
Spire Growth,32.0
3 Darklings,32.0
Gremlin Nob,32.0
Book of Stabbing,32.0
Shield and Spear,32.0
Reptomancer,32.0
Champ,32.0
Collector,32.0
The Heart,32.0
Slime Boss,32.0
2 Orb Walkers,32.0
Gremlin Leader,32.0
Book of Stabbing,32.0
Nemesis,31.0
Large Slime,31.0
The Heart,31.0
Awakened One,31.0
Cultist and Chosen,31.0
Shelled Parasite and Fungi,31.0
Gremlin Nob,31.0
Gremlin Nob,31.0
Collector,31.0
Collector,31.0
Donu and Deca,31.0
Lagavulin,31.0
Slavers,31.0
Champ,31.0
Donu and Deca,31.0
3 Sentries,31.0
The Heart,31.0
Transient,31.0
Gremlin Nob,31.0
Maw,31.0
Book of Stabbing,31.0
Lagavulin,31.0
2 Orb Walkers,31.0
The Heart,31.0
Hexaghost,31.0
Time Eater,31.0
Shelled Parasite and Fungi,31.0
Reptomancer,31.0
Hexaghost,31.0
Spire Growth,31.0
2 Orb Walkers,31.0
Snake Plant,31.0
Gremlin Gang,31.0
Shield and Spear,31.0
The Guardian,30.0
3 Sentries,30.0
The Guardian,30.0
Lagavulin,30.0
3 Sentries,30.0
Shield and Spear,30.0
Lagavulin,30.0
Reptomancer,30.0
Time Eater,30.0
Book of Stabbing,30.0
3 Byrds,30.0
Gremlin Nob,30.0
Shield and Spear,30.0
Snake Plant,30.0
The Heart,30.0
2 Thieves,30.0
Hexaghost,30.0
3 Sentries,30.0
Snecko,30.0
The Heart,30.0
Lagavulin,30.0
The Heart,30.0
Transient,30.0
Gremlin Leader,30.0
Automaton,29.0
Slavers,29.0
3 Darklings,29.0
Slavers,29.0
Champ,29.0
Donu and Deca,29.0
Colosseum Nobs,29.0
Hexaghost,29.0
Time Eater,29.0
3 Sentries,29.0
Shield and Spear,29.0
Book of Stabbing,29.0
Gremlin Nob,29.0
Exordium Wildlife,29.0
4 Shapes,29.0
Gremlin Leader,29.0
Donu and Deca,29.0
3 Sentries,29.0
Slime Boss,29.0
Gremlin Nob,29.0
Gremlin Leader,28.0
Gremlin Nob,28.0
Giant Head,28.0
Slime Boss,28.0
The Heart,28.0
Gremlin Leader,28.0
Chosen,28.0
Lagavulin,28.0
Lagavulin,28.0
Collector,28.0
3 Sentries,28.0
Donu and Deca,28.0
Slavers,28.0
Shell Parasite,28.0
Snake Plant,28.0
Book of Stabbing,28.0
3 Sentries,28.0
Shell Parasite,28.0
Lagavulin,28.0
Slavers,28.0
Gremlin Leader,28.0
Slavers,28.0
Awakened One,27.0
Gremlin Nob,27.0
Slime Boss,27.0
Book of Stabbing,27.0
Time Eater,27.0
Reptomancer,27.0
Shield and Spear,27.0
Slavers,27.0
Lagavulin,27.0
Gremlin Nob,27.0
Donu and Deca,27.0
Snecko,27.0
Reptomancer,27.0
Sentry and Sphere,27.0
Shield and Spear,27.0
Slavers,27.0
Transient,27.0
3 Sentries,27.0
Book of Stabbing,27.0
Gremlin Nob,27.0
Shield and Spear,27.0
Shield and Spear,27.0
Slavers,27.0
3 Sentries,27.0
The Guardian,27.0
Time Eater,27.0
3 Darklings,27.0
Snake Plant,27.0
Cultist and Chosen,27.0
3 Sentries,27.0
Book of Stabbing,27.0
The Guardian,27.0
Reptomancer,26.0
2 Thieves,26.0
Slavers,26.0
Time Eater,26.0
Donu and Deca,26.0
Slavers,26.0
3 Byrds,26.0
Jaw Worm Horde,26.0
2 Orb Walkers,26.0
Gremlin Nob,26.0
3 Darklings,26.0
Gremlin Nob,26.0
Donu and Deca,26.0
Giant Head,26.0
Writhing Mass,26.0
Collector,26.0
Slavers,26.0
Gremlin Nob,26.0
Lagavulin,26.0
4 Shapes,26.0
Donu and Deca,26.0
Book of Stabbing,26.0
3 Cultists,26.0
Cultist and Chosen,26.0
Jaw Worm Horde,26.0
Champ,26.0
Reptomancer,26.0
Gremlin Nob,26.0
Shell Parasite,26.0
Centurion and Healer,26.0
The Guardian,26.0
Gremlin Nob,26.0
Lagavulin,26.0
Awakened One,26.0
Centurion and Healer,25.0
3 Sentries,25.0
Automaton,25.0
Lagavulin,25.0
Lagavulin,25.0
Slavers,25.0
Slime Boss,25.0
3 Sentries,25.0
Hexaghost,25.0
Lagavulin,25.0
Shield and Spear,25.0
3 Sentries,25.0
Automaton,25.0
3 Sentries,25.0
Gremlin Nob,25.0
Lagavulin,25.0
Time Eater,25.0
Centurion and Healer,25.0
Snecko,25.0
Slavers,25.0
Donu and Deca,25.0
Giant Head,25.0
Reptomancer,25.0
The Guardian,25.0
Book of Stabbing,25.0
Shell Parasite,25.0
Snake Plant,25.0
Lagavulin,25.0
Shelled Parasite and Fungi,25.0
Hexaghost,25.0
Shelled Parasite and Fungi,25.0
Snake Plant,25.0
Nemesis,25.0
Sphere and 2 Shapes,25.0
Automaton,25.0
Hexaghost,25.0
Maw,25.0
Donu and Deca,25.0
3 Sentries,25.0
Collector,25.0
Book of Stabbing,25.0
Slime Boss,25.0
Sphere and 2 Shapes,25.0
Centurion and Healer,25.0
Awakened One,25.0
Lots of Slimes,25.0
3 Byrds,25.0
Gremlin Nob,25.0
Lagavulin,25.0
The Heart,25.0
Hexaghost,24.0
Jaw Worm,24.0
Automaton,24.0
The Heart,24.0
3 Sentries,24.0
3 Sentries,24.0
The Guardian,24.0
Snake Plant,24.0
Slavers,24.0
Snake Plant,24.0
Slavers,24.0
Shelled Parasite and Fungi,24.0
3 Sentries,24.0
3 Sentries,24.0
Shell Parasite,24.0
Gremlin Nob,24.0
3 Darklings,24.0
Nemesis,24.0
Giant Head,24.0
Awakened One,24.0
Transient,24.0
Reptomancer,24.0
Snake Plant,24.0
Gremlin Nob,24.0
3 Sentries,24.0
Gremlin Leader,24.0
Awakened One,24.0
Book of Stabbing,24.0
3 Darklings,24.0
Collector,24.0
Lots of Slimes,24.0
Reptomancer,24.0
Shell Parasite,24.0
Lagavulin,24.0
Hexaghost,24.0
3 Sentries,24.0
Orb Walker,23.0
Automaton,23.0
Champ,23.0
Jaw Worm Horde,23.0
Lagavulin,23.0
The Heart,23.0
2 Orb Walkers,23.0
Lagavulin,23.0
Shelled Parasite and Fungi,23.0
Snake Plant,23.0
Reptomancer,23.0
Chosen and Byrds,23.0
Hexaghost,23.0
3 Sentries,23.0
The Heart,23.0
Chosen and Byrds,23.0
Gremlin Leader,23.0
Awakened One,23.0
Shield and Spear,23.0
Spire Growth,23.0
3 Darklings,23.0
Time Eater,23.0
Large Slime,23.0
Lagavulin,23.0
Time Eater,23.0
3 Louse,23.0
Centurion and Healer,23.0
Snecko,23.0
Book of Stabbing,23.0
Book of Stabbing,23.0
Reptomancer,23.0
Shell Parasite,23.0
Hexaghost,23.0
Gremlin Nob,23.0
Lagavulin,23.0
3 Darklings,23.0
Slavers,23.0
The Guardian,23.0
Collector,23.0
Lagavulin,23.0
Lagavulin,23.0
3 Shapes,23.0
Hexaghost,23.0
Sentry and Sphere,23.0
Exordium Thugs,23.0
Hexaghost,23.0
Shell Parasite,23.0
Shelled Parasite and Fungi,23.0
Hexaghost,23.0
2 Thieves,22.0
Snake Plant,22.0
Book of Stabbing,22.0
3 Sentries,22.0
Donu and Deca,22.0
The Heart,22.0
Shell Parasite,22.0
4 Shapes,22.0
3 Sentries,22.0
The Heart,22.0
2 Orb Walkers,22.0
The Guardian,22.0
Writhing Mass,22.0
Lagavulin,22.0
3 Sentries,22.0
Masked Bandits,22.0
The Mushroom Lair,22.0
Lagavulin,22.0
3 Sentries,22.0
Hexaghost,22.0
3 Sentries,22.0
Lagavulin,22.0
Giant Head,22.0
Lagavulin,22.0
2 Thieves,22.0
Gremlin Nob,22.0
Gremlin Leader,22.0
Lagavulin,22.0
Writhing Mass,22.0
Hexaghost,22.0
Small Slimes,22.0
Time Eater,22.0
Slavers,22.0
Slavers,22.0
3 Darklings,22.0
Hexaghost,22.0
Lagavulin,22.0
Small Slimes,22.0
Automaton,22.0
Nemesis,22.0
Hexaghost,22.0
3 Sentries,22.0
Shield and Spear,22.0
Shell Parasite,22.0
Time Eater,22.0
Gremlin Leader,22.0
Collector,22.0
Gremlin Nob,22.0
Lagavulin,22.0
2 Orb Walkers,22.0
Spheric Guardian,22.0
Jaw Worm Horde,22.0
3 Sentries,22.0
Shelled Parasite and Fungi,21.0
Shell Parasite,21.0
Shelled Parasite and Fungi,21.0
3 Darklings,21.0
Exordium Thugs,21.0
Awakened One,21.0
Gremlin Leader,21.0
Lagavulin,21.0
Writhing Mass,21.0
Gremlin Nob,21.0
Slavers,21.0
The Guardian,21.0
Shelled Parasite and Fungi,21.0
Lagavulin,21.0
Shell Parasite,21.0
The Heart,21.0
The Guardian,21.0
Slavers,21.0
3 Darklings,21.0
2 Thieves,21.0
The Heart,21.0
Shell Parasite,21.0
3 Sentries,21.0
Large Slime,21.0
Time Eater,21.0
Gremlin Leader,21.0
Gremlin Nob,21.0
Lagavulin,21.0
Slavers,21.0
Awakened One,21.0
Time Eater,21.0
3 Sentries,21.0
Lagavulin,21.0
Awakened One,21.0
3 Sentries,21.0
Centurion and Healer,21.0
Lots of Slimes,21.0
Book of Stabbing,21.0
Slavers,21.0
3 Byrds,20.0
3 Darklings,20.0
Gremlin Nob,20.0
Shield and Spear,20.0
Slime Boss,20.0
3 Sentries,20.0
Automaton,20.0
Reptomancer,20.0
The Heart,20.0
3 Louse,20.0
Slavers,20.0
Donu and Deca,20.0
Book of Stabbing,20.0
Donu and Deca,20.0
Awakened One,20.0
3 Sentries,20.0
Sentry and Sphere,20.0
Slime Boss,20.0
Jaw Worm,20.0
3 Sentries,20.0
3 Darklings,20.0
Lagavulin,20.0
4 Shapes,20.0
3 Sentries,20.0
Collector,20.0
Slavers,20.0
The Heart,20.0
Orb Walker,20.0
3 Sentries,20.0
Centurion and Healer,20.0
2 Thieves,20.0
Shield and Spear,20.0
2 Thieves,20.0
3 Sentries,20.0
Shield and Spear,20.0
Book of Stabbing,20.0
Gremlin Nob,20.0
Shell Parasite,20.0
3 Sentries,20.0
Nemesis,20.0
3 Sentries,20.0
Slavers,20.0
3 Sentries,20.0
3 Shapes,20.0
Shelled Parasite and Fungi,20.0
Hexaghost,20.0
Lagavulin,20.0
3 Sentries,20.0
Slavers,20.0
Shelled Parasite and Fungi,19.0
3 Byrds,19.0
Slavers,19.0
3 Sentries,19.0
Small Slimes,19.0
Nemesis,19.0
Nemesis,19.0
Book of Stabbing,19.0
3 Sentries,19.0
Slavers,19.0
3 Sentries,19.0
Mind Bloom Boss Battle,19.0
Exordium Wildlife,19.0
Book of Stabbing,19.0
Snake Plant,19.0
Shelled Parasite and Fungi,19.0
Chosen,19.0
Slavers,19.0
Gremlin Leader,19.0
Spheric Guardian,19.0
Sphere and 2 Shapes,19.0
Giant Head,19.0
3 Darklings,19.0
Time Eater,19.0
Collector,19.0
Donu and Deca,19.0
Gremlin Leader,19.0
Time Eater,19.0
Awakened One,19.0
Hexaghost,19.0
Slavers,19.0
Gremlin Leader,19.0
Giant Head,19.0
Exordium Thugs,19.0
Shell Parasite,19.0
The Heart,19.0
3 Sentries,19.0
Collector,19.0
Snecko,19.0
Champ,19.0
Sphere and 2 Shapes,19.0
Book of Stabbing,18.0
Shield and Spear,18.0
Shell Parasite,18.0
2 Thieves,18.0
The Guardian,18.0
3 Byrds,18.0
Lagavulin,18.0
Red Slaver,18.0
Shield and Spear,18.0
Giant Head,18.0
Automaton,18.0
3 Shapes,18.0
3 Darklings,18.0
Reptomancer,18.0
Shell Parasite,18.0
Snake Plant,18.0
Sphere and 2 Shapes,18.0
3 Byrds,18.0
Exordium Wildlife,18.0
Gremlin Leader,18.0
Donu and Deca,18.0
Lots of Slimes,18.0
The Heart,18.0
Slavers,18.0
Shelled Parasite and Fungi,18.0
Snake Plant,18.0
The Guardian,18.0
The Mushroom Lair,18.0
Gremlin Nob,18.0
Sphere and 2 Shapes,18.0
Shell Parasite,18.0
Snake Plant,18.0
Cultist and Chosen,18.0
Orb Walker,18.0
Time Eater,18.0
Shield and Spear,18.0
Hexaghost,18.0
Awakened One,18.0
3 Sentries,18.0
Nemesis,18.0
Cultist and Chosen,18.0
Spheric Guardian,18.0
Awakened One,18.0
Spheric Guardian,18.0
3 Byrds,18.0
Large Slime,18.0
Donu and Deca,18.0
Time Eater,18.0
Nemesis,18.0
Shell Parasite,18.0
Reptomancer,18.0
Gremlin Nob,18.0
Spheric Guardian,18.0
Hexaghost,18.0
3 Sentries,18.0
The Heart,18.0
Donu and Deca,18.0
2 Thieves,18.0
Nemesis,18.0
3 Shapes,18.0
Lagavulin,18.0
Gremlin Leader,18.0
Chosen,18.0
Sphere and 2 Shapes,18.0
Awakened One,18.0
Awakened One,18.0
Lagavulin,18.0
Lagavulin,18.0
Shelled Parasite and Fungi,17.0
The Guardian,17.0
Lagavulin,17.0
Reptomancer,17.0
Snake Plant,17.0
Slavers,17.0
Chosen and Byrds,17.0
Slavers,17.0
Lagavulin,17.0
Slavers,17.0
Lagavulin,17.0
Red Slaver,17.0
Snecko,17.0
2 Thieves,17.0
Lagavulin,17.0
Awakened One,17.0
The Heart,17.0
Snecko,17.0
Exordium Thugs,17.0
The Guardian,17.0
Jaw Worm Horde,17.0
Slavers,17.0
Champ,17.0
3 Sentries,17.0
Gremlin Leader,17.0
Champ,17.0
3 Sentries,17.0
3 Sentries,17.0
Snecko,17.0
Shelled Parasite and Fungi,17.0
3 Sentries,17.0
Book of Stabbing,17.0
Exordium Thugs,17.0
3 Sentries,17.0
Slavers,17.0
Exordium Thugs,17.0
Writhing Mass,17.0
Slavers,17.0
Shelled Parasite and Fungi,17.0
Awakened One,17.0
Gremlin Nob,17.0
3 Sentries,17.0
2 Thieves,17.0
Exordium Wildlife,17.0
Lagavulin,17.0
3 Darklings,17.0
The Guardian,17.0
3 Sentries,17.0
3 Sentries,17.0
Lagavulin,17.0
3 Sentries,17.0
3 Sentries,17.0
Lagavulin,17.0
Lagavulin,17.0
The Heart,17.0
4 Shapes,17.0
3 Sentries,17.0
Lagavulin,17.0
Lagavulin,17.0
The Guardian,17.0
Shield and Spear,17.0
Gremlin Leader,17.0
Centurion and Healer,17.0
Centurion and Healer,17.0
Nemesis,17.0
Time Eater,17.0
3 Sentries,17.0
3 Sentries,17.0
Slavers,17.0
Shelled Parasite and Fungi,17.0
Exordium Thugs,17.0
3 Sentries,17.0
Small Slimes,17.0
Gremlin Nob,16.0
Gremlin Nob,16.0
Blue Slaver,16.0
The Heart,16.0
Gremlin Nob,16.0
Snake Plant,16.0
Time Eater,16.0
The Heart,16.0
Giant Head,16.0
Slime Boss,16.0
Orb Walker,16.0
Chosen and Byrds,16.0
Writhing Mass,16.0
Slavers,16.0
Gremlin Leader,16.0
Lagavulin,16.0
3 Sentries,16.0
Shelled Parasite and Fungi,16.0
3 Darklings,16.0
3 Sentries,16.0
Slavers,16.0
Small Slimes,16.0
Shield and Spear,16.0
Large Slime,16.0
Shell Parasite,16.0
4 Shapes,16.0
Slavers,16.0
Hexaghost,16.0
Centurion and Healer,16.0
Exordium Wildlife,16.0
Book of Stabbing,16.0
Giant Head,16.0
Centurion and Healer,16.0
Gremlin Nob,16.0
Large Slime,16.0
Slime Boss,16.0
Small Slimes,16.0
Writhing Mass,16.0
Gremlin Nob,16.0
3 Sentries,16.0
3 Louse,16.0
Slavers,16.0
Lagavulin,16.0
Snake Plant,16.0
Hexaghost,16.0
Reptomancer,16.0
2 Thieves,16.0
Gremlin Nob,16.0
Time Eater,16.0
Snecko,16.0
Shell Parasite,16.0
Gremlin Nob,16.0
Champ,16.0
Hexaghost,16.0
2 Orb Walkers,16.0
Shield and Spear,16.0
Gremlin Leader,16.0
Snake Plant,16.0
Nemesis,16.0
Champ,16.0
Giant Head,16.0
Slime Boss,15.0
Looter,15.0
Awakened One,15.0
Spire Growth,15.0
3 Sentries,15.0
Lagavulin,15.0
Collector,15.0
Lagavulin,15.0
Gremlin Leader,15.0
Spheric Guardian,15.0
Lagavulin,15.0
Small Slimes,15.0
The Heart,15.0
Giant Head,15.0
3 Cultists,15.0
Gremlin Leader,15.0
3 Byrds,15.0
The Heart,15.0
3 Sentries,15.0
Jaw Worm,15.0
Maw,15.0
Gremlin Gang,15.0
Jaw Worm Horde,15.0
3 Sentries,15.0
Exordium Wildlife,15.0
Exordium Wildlife,15.0
Snecko,15.0
3 Darklings,15.0
Gremlin Leader,15.0
Awakened One,15.0
Shield and Spear,15.0
Reptomancer,15.0
Slavers,15.0
3 Sentries,15.0
Lagavulin,15.0
The Heart,15.0
Slavers,15.0
3 Sentries,15.0
3 Sentries,15.0
3 Sentries,15.0
Slavers,15.0
3 Sentries,15.0
2 Thieves,15.0
Gremlin Nob,15.0
Slavers,15.0
Shelled Parasite and Fungi,15.0
Time Eater,15.0
Slavers,15.0
The Guardian,15.0
Reptomancer,15.0
3 Darklings,15.0
Snecko,15.0
Hexaghost,15.0
3 Sentries,15.0
Book of Stabbing,15.0
Lagavulin,15.0
Giant Head,15.0
Shell Parasite,15.0
Awakened One,15.0
Small Slimes,15.0
Lagavulin,15.0
Lagavulin,15.0
Hexaghost,15.0
Donu and Deca,15.0
Small Slimes,15.0
3 Sentries,15.0
Lagavulin,15.0
3 Sentries,15.0
Awakened One,15.0
Hexaghost,14.0
3 Shapes,14.0
Red Slaver,14.0
Gremlin Leader,14.0
Exordium Thugs,14.0
Book of Stabbing,14.0
Nemesis,14.0
Small Slimes,14.0
Sentry and Sphere,14.0
Lots of Slimes,14.0
Small Slimes,14.0
Giant Head,14.0
Jaw Worm,14.0
The Guardian,14.0
Slime Boss,14.0
3 Darklings,14.0
Time Eater,14.0
Lagavulin,14.0
2 Thieves,14.0
Lagavulin,14.0
The Mushroom Lair,14.0
Gremlin Nob,14.0
3 Cultists,14.0
Book of Stabbing,14.0
The Guardian,14.0
Snake Plant,14.0
Slime Boss,14.0
Jaw Worm,14.0
2 Thieves,14.0
Shelled Parasite and Fungi,14.0
Champ,14.0
Hexaghost,14.0
The Guardian,14.0
4 Shapes,14.0
3 Sentries,14.0
Jaw Worm,14.0
Reptomancer,14.0
Jaw Worm,14.0
Book of Stabbing,14.0
3 Shapes,14.0
The Guardian,14.0
2 Thieves,14.0
Snecko,14.0
Shelled Parasite and Fungi,14.0
Time Eater,14.0
Lagavulin,14.0
Chosen,14.0
Time Eater,14.0
Gremlin Leader,14.0
3 Darklings,14.0
3 Louse,14.0
Snake Plant,14.0
3 Byrds,14.0
3 Sentries,14.0
3 Darklings,14.0
Nemesis,14.0
Book of Stabbing,14.0
4 Shapes,14.0
Awakened One,14.0
Lagavulin,14.0
Spire Growth,14.0
Large Slime,14.0
3 Sentries,14.0
3 Sentries,14.0
2 Thieves,14.0
2 Louse,14.0
Gremlin Gang,14.0
2 Thieves,14.0
4 Shapes,14.0
Small Slimes,14.0
Orb Walker,14.0
Slavers,14.0
Shell Parasite,14.0
Shell Parasite,14.0
Time Eater,14.0
3 Cultists,14.0
Nemesis,14.0
Book of Stabbing,14.0
Shelled Parasite and Fungi,14.0
Slavers,14.0
Awakened One,13.0
The Guardian,13.0
Sphere and 2 Shapes,13.0
Colosseum Nobs,13.0
3 Sentries,13.0
Book of Stabbing,13.0
Gremlin Leader,13.0
Shell Parasite,13.0
Chosen and Byrds,13.0
Book of Stabbing,13.0
3 Louse,13.0
4 Shapes,13.0
Exordium Thugs,13.0
The Guardian,13.0
Shell Parasite,13.0
Small Slimes,13.0
Nemesis,13.0
Giant Head,13.0
3 Darklings,13.0
Cultist and Chosen,13.0
Shell Parasite,13.0
Orb Walker,13.0
Lagavulin,13.0
Slavers,13.0
Chosen,13.0
Chosen,13.0
Gremlin Leader,13.0
Centurion and Healer,13.0
Shell Parasite,13.0
Book of Stabbing,13.0
Transient,13.0
Jaw Worm Horde,13.0
Writhing Mass,13.0
3 Darklings,13.0
Nemesis,13.0
2 Thieves,13.0
Sentry and Sphere,13.0
Exordium Wildlife,13.0
2 Thieves,13.0
Book of Stabbing,13.0
Champ,13.0
Lagavulin,13.0
3 Sentries,13.0
Small Slimes,13.0
Hexaghost,13.0
Chosen,13.0
Slime Boss,13.0
2 Thieves,13.0
The Guardian,13.0
Red Slaver,13.0
4 Shapes,13.0
Gremlin Leader,13.0
Colosseum Slavers,13.0
Centurion and Healer,13.0
Spheric Guardian,13.0
3 Sentries,13.0
3 Shapes,13.0
Chosen and Byrds,13.0
Sphere and 2 Shapes,13.0
Gremlin Leader,13.0
Large Slime,13.0
Red Slaver,13.0
The Heart,13.0
Hexaghost,13.0
2 Orb Walkers,13.0
Cultist and Chosen,13.0
2 Fungi Beasts,12.0
Lagavulin,12.0
