Card,Win
Wallop,True
Adaptation,True
Meditate,True
Consecrate,True
MentalFortress,True
EmptyMind,True
Vault,True
Vigilance,True
EmptyBody,False
BowlingBash,False
CarveReality,False
EmptyFist,False
FearNoEvil,False
ForeignInfluence,False
CutThroughFate,False
Eruption,False
Adaptation,False
MentalFortress,False
Vault,False
Scrawl,False
Vigilance,False
Apparition,True
Tantrum,True
Adaptation,True
TalkToTheHand,True
InnerPeace,True
MentalFortress,True
Vault,True
Scrawl,True
WheelKick,True
LessonLearned,True
SashWhip,False
Madness,False
Defend_P,False
Tantrum,False
Eruption,False
Wallop,False
Vault,False
Vigilance,False
Strike_P,False
Halt,False
Prostrate,True
Worship,True
FearNoEvil,True
Tantrum,True
FollowUp,True
CutThroughFate,True
Eruption,True
Adaptation,True
TalkToTheHand,True
InnerPeace,True
ClearTheMind,True
Vault,True
Scrawl,True
Vigilance,True
Strike_P,True
LikeWater,True
PanicButton,True
FearNoEvil,True
Tantrum,True
Study,True
CutThroughFate,True
FlurryOfBlows,True
Eruption,True
Wallop,True
TalkToTheHand,True
ClearTheMind,True
Meditate,True
InnerPeace,True
Scrawl,True
Ragnarok,True
Vigilance,True
SashWhip,True
Prostrate,True
FearNoEvil,True
CutThroughFate,True
Eruption,True
Adaptation,True
TalkToTheHand,True
Meditate,True
Vault,True
Vigilance,True
Crescendo,True
LessonLearned,True
RitualDagger,False
ForeignInfluence,False
Defend_P,False
Collect,False
Eruption,False
Adaptation,False
ReachHeaven,False
InnerPeace,False
Sanctity,False
MentalFortress,False
Vigilance,False
Strike_P,False
Devotion,True
FlurryOfBlows,True
Adaptation,True
MentalFortress,True
EmptyMind,True
Vigilance,True
Prostrate,True
Perseverance,True
Dark Shackles,True
MasterReality,True
Eruption,True
CutThroughFate,True
TalkToTheHand,True
InnerPeace,True
DeceiveReality,True
Omniscience,True
EmptyFist,True
FearNoEvil,True
CrushJoints,True
Enlightenment,True
Alpha,True
LessonLearned,True
Wireheading,True
Vault,True
JustLucky,True
Halt,True
Apparition,True
FearNoEvil,True
Tantrum,True
FlurryOfBlows,True
CutThroughFate,True
Eruption,True
Adaptation,True
TalkToTheHand,True
MentalFortress,True
Vault,True
EmptyMind,True
DeusExMachina,True
Vigilance,True
LessonLearned,True
FlurryOfBlows,True
Adaptation,True
MentalFortress,True
EmptyMind,True
Scrawl,True
Vigilance,True
Strike_P,True
Defend_P,True
Tantrum,True
CutThroughFate,True
Eruption,True
Indignation,True
TalkToTheHand,True
Meditate,True
InnerPeace,True
Apparition,True
ClearTheMind,True
LessonLearned,True
Wireheading,True
Wallop,True
Halt,True
FearNoEvil,False
Defend_P,False
FlurryOfBlows,False
Eruption,False
Wallop,False
ReachHeaven,False
Meditate,False
Vigilance,False
Strike_P,False
FearNoEvil,False
CurseOfTheBell,False
Defend_P,False
FlurryOfBlows,False
Eruption,False
Adaptation,False
Vigilance,False
Strike_P,False
Necronomicurse,False
Trip,False
Pray,False
FlurryOfBlows,False
CutThroughFate,False
Eruption,False
MasterReality,False
Adaptation,False
Scrawl,False
MentalFortress,False
EmptyMind,False
DevaForm,False
Purity,False
Vigilance,False
WheelKick,False
Halt,False
Evaluate,True
Establishment,True
FearNoEvil,True
Tantrum,True
Eruption,True
Indignation,True
Adaptation,True
TalkToTheHand,True
WindmillStrike,True
EmptyMind,True
Scrawl,True
Vigilance,True
Secret Technique,True
DeceiveReality,True
ForeignInfluence,True
FearNoEvil,True
Tantrum,True
CutThroughFate,True
Eruption,True
Adaptation,True
MentalFortress,True
EmptyMind,True
Vigilance,True
Strike_P,True
Prostrate,True
Devotion,True
Crescendo,True
Tantrum,True
CutThroughFate,True
CrushJoints,True
Eruption,True
Wallop,True
Adaptation,True
TalkToTheHand,True
Vault,True
Scrawl,True
Vigilance,True
Strike_P,True
Halt,True
CarveReality,False
CurseOfTheBell,False
Study,False
CutThroughFate,False
Eruption,False
Adaptation,False
TalkToTheHand,False
Vigilance,False
Strike_P,False
EmptyFist,False
ForeignInfluence,False
Defend_P,False
Eruption,False
Adaptation,False
Vigilance,False
Strike_P,False
Prostrate,False
Halt,False
Wireheading,False
ThirdEye,False
FearNoEvil,False
Tantrum,False
CutThroughFate,False
FlurryOfBlows,False
Eruption,False
CrushJoints,False
TalkToTheHand,False
ReachHeaven,False
MentalFortress,False
WaveOfTheHand,False
Vigilance,False
SignatureMove,False
LessonLearned,False
Eruption,True
Adaptation,True
Meditate,True
Vault,True
MentalFortress,True
EmptyMind,True
Vigilance,True
Crescendo,True
HandOfGreed,True
LessonLearned,True
Alpha,True
Devotion,True
FearNoEvil,True
Eruption,True
Wallop,True
Adaptation,True
TalkToTheHand,True
InnerPeace,True
Scrawl,True
Vigilance,True
Crescendo,True
Halt,True
Omniscience,False
ThirdEye,False
FearNoEvil,False
Eruption,False
Adaptation,False
TalkToTheHand,False
Conclude,False
Consecrate,False
EmptyMind,False
Vigilance,False
Strike_P,False
Prostrate,True
Devotion,True
Omniscience,True
ForeignInfluence,True
FearNoEvil,True
Tantrum,True
CutThroughFate,True
Study,True
Eruption,True
TalkToTheHand,True
Meditate,True
Vault,True
EmptyMind,True
Ragnarok,True
Vigilance,True
Strike_P,True
LessonLearned,True
EmptyFist,False
Defend_P,False
Tantrum,False
Eruption,False
Adaptation,False
MentalFortress,False
DeusExMachina,False
Vigilance,False
SignatureMove,False
Strike_P,False
LessonLearned,False
BowlingBash,False
Defend_P,False
CutThroughFate,False
Eruption,False
Adaptation,False
ReachHeaven,False
MentalFortress,False
EmptyMind,False
InnerPeace,False
Vigilance,False
DeceiveReality,True
Establishment,True
CutThroughFate,True
Eruption,True
Adaptation,True
TalkToTheHand,True
Meditate,True
Vault,True
MentalFortress,True
InnerPeace,True
BattleHymn,True
Blasphemy,True
Vigilance,True
Evaluate,False
FlurryOfBlows,False
Wish,False
MentalFortress,False
Scrawl,False
Vigilance,False
Strike_P,False
SashWhip,False
Prostrate,False
Defend_P,False
Eruption,False
Vengeance,False
InnerPeace,False
Meditate,False
WaveOfTheHand,False
DeceiveReality,False
WreathOfFlame,False
EmptyFist,False
FearNoEvil,False
Study,False
CrushJoints,False
WheelKick,False
Wallop,False
Consecrate,False
CutThroughFate,True
Eruption,True
Adaptation,True
TalkToTheHand,True
InnerPeace,True
MentalFortress,True
EmptyMind,True
Scrawl,True
Vigilance,True
Crescendo,True
Pray,False
Devotion,False
FlurryOfBlows,False
Wish,False
Adaptation,False
EmptyMind,False
Blasphemy,False
Vigilance,False
CutThroughFate,False
Eruption,False
TalkToTheHand,False
Meditate,False
InnerPeace,False
Sanctity,False
Crescendo,False
WaveOfTheHand,False
EmptyFist,False
FearNoEvil,False
Study,False
CrushJoints,False
Ragnarok,False
LessonLearned,False
CarveReality,False
Wireheading,False
Vault,False
JustLucky,False
Defend_P,False
Eruption,False
Adaptation,False
Vigilance,False
Strike_P,False
LessonLearned,False
Pray,True
PanicButton,True
Adaptation,True
MentalFortress,True
FollowUp,True
Vigilance,True
Strike_P,True
Prostrate,True
Tantrum,True
CutThroughFate,True
Eruption,True
TalkToTheHand,True
Purity,True
Omniscience,True
Weave,True
FearNoEvil,True
Master of Strategy,True
ClearTheMind,True
Vault,True
Crescendo,True
Defend_P,True
Eruption,True
Wallop,True
Adaptation,True
InnerPeace,True
MentalFortress,True
EmptyMind,True
Scrawl,True
Purity,True
Vigilance,True
Strike_P,True
FearNoEvil,False
Defend_P,False
FlurryOfBlows,False
Eruption,False
Conclude,False
InnerPeace,False
Scrawl,False
Vigilance,False
Strike_P,False
LessonLearned,False
CarveReality,False
EmptyFist,False
Defend_P,False
Eruption,False
TalkToTheHand,False
Meditate,False
MentalFortress,False
Vigilance,False
Strike_P,False
LessonLearned,False
Defend_P,False
Tantrum,False
Eruption,False
Consecrate,False
Vigilance,False
Strike_P,False
Defend_R,True
Entrench,True
Feel No Pain,True
Shrug It Off,True
Armaments,True
Barricade,True
Power Through,True
Metallicize,True
Fiend Fire,True
Corruption,True
Body Slam,True
Strike_R,True
Battle Trance,True
Exhume,True
Second Wind,True
Offering,True
Bash,True
Twin Strike,True
Defend_R,False
Barricade,False
Pommel Strike,False
Bite,False
Bash,False
Juggernaut,False
Rupture,False
Corruption,False
Battle Trance,False
Flash of Steel,False
Combust,False
Iron Wave,False
Discovery,False
Carnage,False
Shockwave,False
Power Through,False
Shrug It Off,False
Armaments,False
Disarm,False
Dark Embrace,False
Fiend Fire,False
Second Wind,False
Rage,False
Defend_R,True
Whirlwind,True
Feel No Pain,True
Uppercut,True
Strike_R,True
Bash,True
Dark Shackles,True
Burning Pact,True
Exhume,True
Battle Trance,True
Offering,True
Havoc,True
Apparition,True
Immolate,True
Shockwave,True
Warcry,True
Shrug It Off,True
Anger,True
Armaments,True
Disarm,True
Dark Embrace,True
Fiend Fire,True
Rage,True
True Grit,True
Defend_R,False
Combust,False
Shrug It Off,False
Clothesline,False
Inflame,False
Double Tap,False
Pommel Strike,False
Dropkick,False
Hemokinesis,False
Strike_R,False
Bandage Up,False
Bash,False
Defend_R,True
Seeing Red,True
Feel No Pain,True
Sever Soul,True
Inflame,True
Pommel Strike,True
Strike_R,True
Bash,True
Pummel,True
Battle Trance,True
Ghostly Armor,True
Havoc,True
Immolate,True
Shockwave,True
Madness,True
Warcry,True
Shrug It Off,True
Anger,True
Disarm,True
Dark Embrace,True
Demon Form,True
True Grit,True
Reaper,True
Defend_R,False
Intimidate,False
Clothesline,False
Pommel Strike,False
Strike_R,False
Evolve,False
Bash,False
Corruption,False
Thunderclap,False
Battle Trance,False
Bludgeon,False
Metallicize,False
Headbutt,False
Immolate,False
Secret Weapon,False
Warcry,False
Power Through,False
Flex,False
Shrug It Off,False
Armaments,False
RitualDagger,False
Dark Embrace,False
True Grit,False
Defend_R,True
Seeing Red,True
Feel No Pain,True
Uppercut,True
Sentinel,True
Pommel Strike,True
Strike_R,True
Bash,True
Corruption,True
Battle Trance,True
Offering,True
Twin Strike,True
Perfected Strike,True
Shockwave,True
Power Through,True
Shrug It Off,True
Armaments,True
Disarm,True
Dark Embrace,True
Flame Barrier,True
Feed,True
Spot Weakness,True
True Grit,True
Defend_R,False
Anger,False
Armaments,False
Impervious,False
Pommel Strike,False
Pummel,False
Strike_R,False
Doubt,False
Bash,False
Reaper,False
HandOfGreed,False
Defend_R,True
Whirlwind,True
Barricade,True
Impervious,True
Strike_R,True
Bash,True
Sword Boomerang,True
Pummel,True
Battle Trance,True
Offering,True
Twin Strike,True
Bloodletting,True
Metallicize,True
Iron Wave,True
Body Slam,True
Shockwave,True
Clumsy,True
Entrench,True
Shrug It Off,True
Anger,True
Disarm,True
Dark Embrace,True
Fiend Fire,True
Second Wind,True
True Grit,True
Defend_R,False
Whirlwind,False
Shrug It Off,False
Anger,False
Disarm,False
Dual Wield,False
Immolate,False
Hemokinesis,False
Burning Pact,False
Strike_R,False
Blood for Blood,False
Exhume,False
Bash,False
Wild Strike,False
Defend_R,True
Clothesline,True
Impervious,True
Inflame,True
Sentinel,True
Strike_R,True
Evolve,True
Bash,True
Sword Boomerang,True
Corruption,True
Burning Pact,True
Heavy Blade,True
Battle Trance,True
Bloodletting,True
Metallicize,True
Headbutt,True
Immolate,True
Dual Wield,True
Shrug It Off,True
Armaments,True
Cleave,True
Dark Embrace,True
Fiend Fire,True
Feed,True
Demon Form,True
Defend_R,True
Seeing Red,True
Power Through,True
Shrug It Off,True
Disarm,True
Sentinel,True
Corruption,True
Pommel Strike,True
Hemokinesis,True
Body Slam,True
Flame Barrier,True
Exhume,True
Demon Form,True
Second Wind,True
Shockwave,True
Offering,True
Defend_R,False
Panacea,False
Combust,False
Shrug It Off,False
Pommel Strike,False
Dropkick,False
Strike_R,False
Ghostly Armor,False
Bash,False
Defend_R,True
Seeing Red,True
Feel No Pain,True
Clothesline,True
Sentinel,True
Pommel Strike,True
Strike_R,True
Bash,True
Apotheosis,True
Rupture,True
Dark Shackles,True
Corruption,True
Exhume,True
Blood for Blood,True
Purity,True
Offering,True
Twin Strike,True
Finesse,True
Combust,True
Headbutt,True
Shrug It Off,True
Anger,True
RitualDagger,True
Disarm,True
Dark Embrace,True
Double Tap,True
Flame Barrier,True
Rage,True
True Grit,True
Whirlwind,True
Intimidate,True
Seeing Red,True
Feel No Pain,True
Barricade,True
Decay,True
Evolve,True
Rupture,True
Burning Pact,True
Battle Trance,True
Exhume,True
Offering,True
Metallicize,True
Iron Wave,True
Immolate,True
Dropkick,True
Body Slam,True
Carnage,True
Shockwave,True
Power Through,True
Flex,True
Anger,True
Armaments,True
Shrug It Off,True
Disarm,True
Fiend Fire,True
Flame Barrier,True
Feed,True
Second Wind,True
Defend_R,False
Whirlwind,False
Intimidate,False
Feel No Pain,False
Armaments,False
Barricade,False
Sever Soul,False
Pommel Strike,False
Strike_R,False
Carnage,False
Rampage,False
Bash,False
Juggernaut,False
Defend_R,False
Whirlwind,False
Seeing Red,False
RitualDagger,False
Battle Trance,False
Strike_R,False
Carnage,False
Second Wind,False
Offering,False
Bash,False
True Grit,False
Defend_R,True
Feel No Pain,True
Uppercut,True
Barricade,True
Sever Soul,True
Impervious,True
Pommel Strike,True
Bash,True
Corruption,True
Heavy Blade,True
Battle Trance,True
Exhume,True
Bloodletting,True
Headbutt,True
Warcry,True
Entrench,True
Power Through,True
Anger,True
Cleave,True
Dark Embrace,True
Hemokinesis,True
Flame Barrier,True
True Grit,True
Reaper,True
Defend_R,True
Whirlwind,True
Feel No Pain,True
PanicButton,True
Inflame,True
Strike_R,True
Evolve,True
Bash,True
Corruption,True
Exhume,True
Ghostly Armor,True
Havoc,True
Apparition,True
Shockwave,True
Power Through,True
Flex,True
Armaments,True
Disarm,True
Double Tap,True
Hemokinesis,True
Flame Barrier,True
Demon Form,True
Second Wind,True
Reaper,True
Defend_R,False
Whirlwind,False
Anger,False
Impervious,False
Headbutt,False
Strike_R,False
Infernal Blade,False
Evolve,False
Bash,False
Defend_R,False
Whirlwind,False
Seeing Red,False
Sever Soul,False
Impervious,False
Sentinel,False
Pommel Strike,False
Strike_R,False
Evolve,False
Bash,False
Wild Strike,False
Rupture,False
Exhume,False
Infernal Blade,False
Battle Trance,False
Offering,False
Bludgeon,False
Bloodletting,False
Metallicize,False
Iron Wave,False
Shockwave,False
Power Through,False
Brutality,False
Dark Embrace,False
Fiend Fire,False
Feed,False
Rage,False
Defend_R,True
Whirlwind,True
Uppercut,True
Clothesline,True
Sentinel,True
Impervious,True
Pommel Strike,True
Strike_R,True
Evolve,True
Bash,True
Corruption,True
Exhume,True
Ghostly Armor,True
Twin Strike,True
Headbutt,True
Immolate,True
Flex,True
Armaments,True
Shrug It Off,True
Disarm,True
Flame Barrier,True
Feed,True
Spot Weakness,True
Rage,True
Defend_R,False
Reckless Charge,False
Anger,False
Uppercut,False
Clothesline,False
Shrug It Off,False
Cleave,False
Inflame,False
Pommel Strike,False
Strike_R,False
Feed,False
Bash,False
Rage,False
Defend_R,True
Seeing Red,True
Feel No Pain,True
PanicButton,True
Sever Soul,True
Impervious,True
Pommel Strike,True
Evolve,True
Sword Boomerang,True
Limit Break,True
Thunderclap,True
Pummel,True
Exhume,True
Battle Trance,True
Offering,True
Twin Strike,True
Reckless Charge,True
Immolate,True
Secret Technique,True
Shockwave,True
Dual Wield,True
Warcry,True
Shrug It Off,True
Dark Embrace,True
Spot Weakness,True
True Grit,True
Defend_R,True
Whirlwind,True
Seeing Red,True
Feel No Pain,True
Inflame,True
Pommel Strike,True
Blood for Blood,True
Offering,True
Bloodletting,True
Headbutt,True
Body Slam,True
Carnage,True
Warcry,True
Power Through,True
Flex,True
Shrug It Off,True
Disarm,True
Dark Embrace,True
Fiend Fire,True
Flame Barrier,True
Second Wind,True
Defend_R,True
Feel No Pain,True
Barricade,True
Impervious,True
Pommel Strike,True
Strike_R,True
Evolve,True
Bash,True
Sword Boomerang,True
Corruption,True
Burning Pact,True
Battle Trance,True
Offering,True
Metallicize,True
Headbutt,True
Body Slam,True
Carnage,True
Secret Technique,True
Shockwave,True
Warcry,True
Shrug It Off,True
Anger,True
Spot Weakness,True
True Grit,True
Rage,True
Reaper,True
Feel No Pain,True
Barricade,True
Uppercut,True
Inflame,True
Impervious,True
Pommel Strike,True
Evolve,True
Bash,True
Wild Strike,True
Limit Break,True
Corruption,True
Burning Pact,True
Battle Trance,True
Infernal Blade,True
Blood for Blood,True
Offering,True
Finesse,True
Bloodletting,True
Immolate,True
Dropkick,True
Secret Technique,True
Warcry,True
Madness,True
Power Through,True
Shrug It Off,True
Anger,True
Armaments,True
Cleave,True
Disarm,True
Dark Embrace,True
Blind,True
Flame Barrier,True
Reaper,True
Defend_R,True
Whirlwind,True
Feel No Pain,True
Strike_R,True
Bash,True
Apotheosis,True
Rupture,True
Corruption,True
Burning Pact,True
Exhume,True
Blood for Blood,True
Ghostly Armor,True
Havoc,True
Combust,True
Bloodletting,True
Body Slam,True
Shockwave,True
Shrug It Off,True
Anger,True
Disarm,True
Dark Embrace,True
Fiend Fire,True
Second Wind,True
True Grit,True
Defend_R,False
Intimidate,False
Feel No Pain,False
Barricade,False
Inflame,False
Bash,False
Juggernaut,False
Sword Boomerang,False
Pummel,False
Blood for Blood,False
Offering,False
HandOfGreed,False
Iron Wave,False
Shrug It Off,False
Brutality,False
Cleave,False
Feed,False
Second Wind,False
Rage,False
Defend_R,True
Seeing Red,True
Feel No Pain,True
Inflame,True
Impervious,True
Strike_R,True
Panache,True
Bash,True
Corruption,True
Burning Pact,True
Pummel,True
Blood for Blood,True
Ghostly Armor,True
Bludgeon,True
Bloodletting,True
Headbutt,True
Discovery,True
Carnage,True
Shockwave,True
Dual Wield,True
Shrug It Off,True
Flame Barrier,True
Feed,True
Reaper,True
Defend_R,True
Whirlwind,True
Seeing Red,True
Feel No Pain,True
Uppercut,True
PanicButton,True
Pommel Strike,True
J.A.X.,True
Strike_R,True
Evolve,True
Bash,True
Corruption,True
Burning Pact,True
Pummel,True
Blood for Blood,True
Battle Trance,True
Headbutt,True
Immolate,True
Dropkick,True
Shockwave,True
Warcry,True
Entrench,True
Shrug It Off,True
Armaments,True
Brutality,True
Flame Barrier,True
True Grit,True
Second Wind,True
Reaper,True
Defend_R,False
Feel No Pain,False
Barricade,False
Inflame,False
Impervious,False
Sentinel,False
Pommel Strike,False
Evolve,False
Bash,False
Burning Pact,False
Exhume,False
Ghostly Armor,False
Bloodletting,False
Iron Wave,False
Headbutt,False
Immolate,False
Body Slam,False
Shrug It Off,False
Anger,False
Armaments,False
Disarm,False
Hemokinesis,False
Blind,False
Flame Barrier,False
Spot Weakness,False
Reaper,False
Defend_R,True
Whirlwind,True
Seeing Red,True
Impervious,True
Pommel Strike,True
Strike_R,True
Evolve,True
Bash,True
Dramatic Entrance,True
Sword Boomerang,True
Dark Shackles,True
Corruption,True
Burning Pact,True
Exhume,True
Twin Strike,True
Bloodletting,True
Apparition,True
Iron Wave,True
Body Slam,True
Flex,True
Anger,True
Shrug It Off,True
Armaments,True
Disarm,True
Dark Embrace,True
Fiend Fire,True
Spot Weakness,True
Feed,True
Defend_R,True
Seeing Red,True
Feel No Pain,True
Clothesline,True
Sentinel,True
Panache,True
Bash,True
Apotheosis,True
Corruption,True
Blood for Blood,True
Offering,True
Twin Strike,True
Iron Wave,True
Dual Wield,True
Warcry,True
Power Through,True
Disarm,True
Dark Embrace,True
Hemokinesis,True
Spot Weakness,True
Rage,True
True Grit,True
Defend_R,True
Whirlwind,True
Uppercut,True
Pommel Strike,True
Strike_R,True
Evolve,True
Bash,True
Rupture,True
Burning Pact,True
Heavy Blade,True
Battle Trance,True
Offering,True
Combust,True
Bloodletting,True
Headbutt,True
Perfected Strike,True
Carnage,True
Rampage,True
Power Through,True
Shrug It Off,True
RitualDagger,True
Disarm,True
Dark Embrace,True
Fiend Fire,True
Flame Barrier,True
Feed,True
Second Wind,True
Reaper,True
Defend_R,False
Uppercut,False
Inflame,False
Pommel Strike,False
Evolve,False
Bite,False
Bash,False
Burning Pact,False
Battle Trance,False
Blood for Blood,False
Offering,False
Bloodletting,False
Metallicize,False
Iron Wave,False
Rampage,False
Dual Wield,False
Double Tap,False
Spot Weakness,False
Feed,False
Rage,False
True Grit,False
Defend_R,False
Anger,False
Brutality,False
Sever Soul,False
Iron Wave,False
Dark Embrace,False
Impervious,False
Master of Strategy,False
Headbutt,False
Pommel Strike,False
Perfected Strike,False
Body Slam,False
Strike_R,False
Second Wind,False
Shockwave,False
Bash,False
Rage,False
Twin Strike,False
Whirlwind,True
Feel No Pain,True
Barricade,True
Uppercut,True
Clothesline,True
Sever Soul,True
Impervious,True
Pommel Strike,True
Bash,True
Rupture,True
Limit Break,True
Exhume,True
Iron Wave,True
Headbutt,True
Immolate,True
Perfected Strike,True
Dual Wield,True
Power Through,True
Shrug It Off,True
Armaments,True
Anger,True
Disarm,True
Double Tap,True
Flame Barrier,True
Feed,True
Demon Form,True
Second Wind,True
True Grit,True
Defend_R,False
Shrug It Off,False
Barricade,False
Anger,False
Pommel Strike,False
Flame Barrier,False
Strike_R,False
Feed,False
Bash,False
Defend_R,True
Whirlwind,True
Reaper,True
Feel No Pain,True
Seeing Red,True
Clothesline,True
Inflame,True
Pommel Strike,True
Strike_R,True
Bash,True
Burning Pact,True
Pummel,True
Blood for Blood,True
Exhume,True
Havoc,True
Apparition,True
Body Slam,True
Rampage,True
Dual Wield,True
Power Through,True
Brutality,True
Disarm,True
Dark Embrace,True
Flame Barrier,True
Feed,True
Demon Form,True
Second Wind,True
True Grit,True
Defend_R,False
Whirlwind,False
Feel No Pain,False
Bash,False
Apotheosis,False
Corruption,False
Burning Pact,False
Blood for Blood,False
Iron Wave,False
Dropkick,False
Shockwave,False
Dual Wield,False
Power Through,False
Shrug It Off,False
Armaments,False
Spot Weakness,False
Feed,False
Second Wind,False
Rage,False
Defend_R,False
Whirlwind,False
Feel No Pain,False
Barricade,False
Clothesline,False
Pommel Strike,False
Bite,False
Bash,False
Battle Trance,False
Twin Strike,False
Trip,False
Immolate,False
Carnage,False
Power Through,False
Shrug It Off,False
Disarm,False
Dark Embrace,False
Fiend Fire,False
Reaper,False
Necronomicurse,True
Seeing Red,True
Feel No Pain,True
Uppercut,True
Barricade,True
Impervious,True
Pommel Strike,True
Corruption,True
Thunderclap,True
Exhume,True
Offering,True
HandOfGreed,True
Trip,True
Combust,True
Bloodletting,True
Iron Wave,True
Headbutt,True
Warcry,True
Shrug It Off,True
Brutality,True
RitualDagger,True
Double Tap,True
Hemokinesis,True
Flame Barrier,True
Spot Weakness,True
Feed,True
Second Wind,True
Defend_R,True
Pommel Strike,True
Strike_R,True
Evolve,True
Bash,True
Limit Break,True
Burning Pact,True
Heavy Blade,True
Battle Trance,True
Blood for Blood,True
Offering,True
Iron Wave,True
Headbutt,True
Shockwave,True
Power Through,True
Flex,True
Armaments,True
Shrug It Off,True
Flame Barrier,True
Feed,True
Demon Form,True
Second Wind,True
Reaper,True
Defend_R,False
Whirlwind,False
Uppercut,False
Sever Soul,False
Impervious,False
Pommel Strike,False
Strike_R,False
Bash,False
Battle Trance,False
Twin Strike,False
Metallicize,False
Iron Wave,False
Headbutt,False
Immolate,False
Power Through,False
Shrug It Off,False
Armaments,False
RitualDagger,False
Double Tap,False
Rage,False
Reaper,False
Defend_R,True
Feel No Pain,True
Uppercut,True
Impervious,True
Pommel Strike,True
Strike_R,True
Bash,True
Offering,True
Bloodletting,True
Metallicize,True
Perfected Strike,True
Mayhem,True
Shockwave,True
Rampage,True
Dual Wield,True
Power Through,True
Armaments,True
Dark Embrace,True
Double Tap,True
Flame Barrier,True
Rage,True
Defend_R,True
Reaper,True
Feel No Pain,True
Barricade,True
Pommel Strike,True
Bash,True
Corruption,True
Burning Pact,True
Pummel,True
Blood for Blood,True
Exhume,True
Offering,True
Bloodletting,True
Shockwave,True
Power Through,True
Anger,True
Spot Weakness,True
Second Wind,True
True Grit,True
Defend_R,False
Whirlwind,False
Feel No Pain,False
Clothesline,False
Sever Soul,False
Doubt,False
Evolve,False
Bash,False
Sword Boomerang,False
Corruption,False
Exhume,False
Battle Trance,False
Twin Strike,False
Bloodletting,False
Discovery,False
Power Through,False
Shrug It Off,False
Anger,False
Cleave,False
Brutality,False
Armaments,False
CurseOfTheBell,False
Fiend Fire,False
Flame Barrier,False
Feed,False
Defend_R,True
Reaper,True
Feel No Pain,True
Pommel Strike,True
Berserk,True
Bash,True
Apotheosis,True
Pummel,True
Blood for Blood,True
Battle Trance,True
Bloodletting,True
Body Slam,True
Power Through,True
Shrug It Off,True
Cleave,True
Dark Embrace,True
Double Tap,True
Feed,True
Second Wind,True
True Grit,True
Defend_R,False
Seeing Red,False
Feel No Pain,False
Uppercut,False
Pommel Strike,False
Strike_R,False
Evolve,False
Limit Break,False
Battle Trance,False
Perfected Strike,False
Shockwave,False
Warcry,False
Power Through,False
Shrug It Off,False
